Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
1.90286   ,-5.57354e+01,-4.56281e+01,-4.60562e+01,-4.29639e+01,-4.71977e+01,-4.61477e+01,-4.13302e+01,-4.62789e+01,,         0.24500,-2.00000e+00,
1.98602   ,-4.91347e+01,-4.81946e+01,-4.43215e+01,-4.29116e+01,-4.38593e+01,-4.33608e+01,-4.18804e+01,-4.56638e+01,,         0.24667,-4.00000e+00,
2.06918   ,-4.29111e+01,-3.76444e+01,-4.17110e+01,-3.81314e+01,-4.27109e+01,-3.75869e+01,-4.29794e+01,-4.50783e+01,,         0.24833,-6.00000e+00,
2.15234   ,-4.77437e+01,-3.77424e+01,-3.98310e+01,-4.12659e+01,-3.94740e+01,-3.97602e+01,-4.17875e+01,-4.45283e+01,,         0.25000,-8.00000e+00,
2.23550   ,-4.22922e+01,-3.92029e+01,-4.32306e+01,-3.56455e+01,-4.53965e+01,-4.26982e+01,-4.31129e+01,-5.19326e+01,,         0.25167,-9.00000e+00,
2.31866   ,-4.51802e+01,-4.52824e+01,-4.14370e+01,-4.47768e+01,-4.34192e+01,-4.61014e+01,-4.46773e+01,-4.74375e+01,,         0.25333,-1.00000e+01,
2.40182   ,-4.34786e+01,-4.12433e+01,-4.09546e+01,-4.19391e+01,-4.50262e+01,-4.27955e+01,-4.16834e+01,-4.52063e+01,,         0.25500,-1.10000e+01,
2.48498   ,-4.33609e+01,-3.88990e+01,-4.06318e+01,-4.03102e+01,-4.31774e+01,-4.05534e+01,-3.89463e+01,-4.28248e+01,,         0.25667,-1.20000e+01,
2.56814   ,-4.17609e+01,-3.88185e+01,-4.36273e+01,-4.14668e+01,-4.14985e+01,-3.92428e+01,-4.42887e+01,-4.37096e+01,,         0.25833,-1.20000e+01,
2.65130   ,-4.25745e+01,-4.24059e+01,-4.13526e+01,-4.28972e+01,-4.76457e+01,-4.55220e+01,-4.56699e+01,-4.73029e+01,,         0.26000,-1.30000e+01,
2.73446   ,-4.58031e+01,-4.29453e+01,-4.16566e+01,-4.40710e+01,-4.78302e+01,-3.97810e+01,-4.09356e+01,-4.46537e+01,,         0.26167,-1.30000e+01,
2.81762   ,-4.19631e+01,-3.70796e+01,-4.28982e+01,-4.49157e+01,-4.18571e+01,-4.10691e+01,-3.89180e+01,-4.63499e+01,,         0.26333,-1.30000e+01,
2.90078   ,-4.21545e+01,-4.07182e+01,-4.09737e+01,-4.28853e+01,-4.25791e+01,-4.36461e+01,-3.88878e+01,-4.72493e+01,,         0.26500,-1.30000e+01,
2.98394   ,-4.46924e+01,-4.34830e+01,-4.07171e+01,-3.75315e+01,-4.28760e+01,-4.34021e+01,-4.41199e+01,-4.89670e+01,,         0.26667,-1.40000e+01,
3.06710   ,-4.54185e+01,-4.15159e+01,-4.30673e+01,-4.32086e+01,-4.98321e+01,-4.15534e+01,-4.27045e+01,-4.47976e+01,,         0.26833,-1.40000e+01,
3.15026   ,-4.81707e+01,-3.88447e+01,-4.35953e+01,-3.94078e+01,-4.75891e+01,-3.95766e+01,-4.36273e+01,-4.56314e+01,,         0.27000,-1.40000e+01,
3.23342   ,-5.61150e+01,-4.15878e+01,-4.45581e+01,-4.08701e+01,-4.21237e+01,-4.30777e+01,-4.40663e+01,-4.06937e+01,,         0.27167,-1.40000e+01,
3.31659   ,-5.09706e+01,-4.00815e+01,-4.63935e+01,-4.17271e+01,-4.08830e+01,-4.50825e+01,-3.89075e+01,-4.24682e+01,,         0.27333,-1.40000e+01,
3.39975   ,-5.32954e+01,-3.88986e+01,-4.62269e+01,-4.45233e+01,-4.47576e+01,-4.31759e+01,-4.87217e+01,-4.73927e+01,,         0.27500,-1.40000e+01,
