Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
Trace 8 :,Blue,Ellipse,2.0 mm,2.0 mm,-27 deg

Trace settings
Smoothing Type:,Off
Motion Tracking:,Off


Time (s) :,Trace 1(Yellow):,Trace 2(LightBlue):,Trace 3(Red):,Trace 4(Green):,Trace 5(Orange):,Trace 6(Purple):,Trace 7(Gray):,Trace 8(Blue):,	Ecg :,		
0.22417   ,-5.11460e+01,-4.99994e+01,-4.90660e+01,-5.05460e+01,-5.02011e+01,-4.46619e+01,-4.41089e+01,-5.92557e+01,,         0.18833,2.80000e+01,
0.28278   ,-5.20259e+01,-5.49532e+01,-5.27129e+01,-5.11693e+01,-5.32887e+01,-4.46406e+01,-4.37738e+01,-6.36573e+01,,         0.19000,6.00000e+00,
0.34139   ,-5.24456e+01,-5.18303e+01,-5.09512e+01,-5.32121e+01,-5.12124e+01,-4.43730e+01,-4.21968e+01,-6.31136e+01,,         0.19167,-1.60000e+01,
0.40000   ,-4.92407e+01,-5.16225e+01,-4.67295e+01,-4.78613e+01,-5.23494e+01,-4.41799e+01,-4.19674e+01,-6.22280e+01,,         0.19333,-3.70000e+01,
0.45861   ,-4.83530e+01,-4.78605e+01,-4.83765e+01,-4.89517e+01,-4.86951e+01,-4.43229e+01,-4.22204e+01,-6.30040e+01,,         0.19500,-5.50000e+01,
0.51722   ,-5.11840e+01,-4.97375e+01,-4.79456e+01,-5.18772e+01,-5.03636e+01,-4.40130e+01,-4.18695e+01,-6.06829e+01,,         0.19667,-6.90000e+01,
0.57583   ,-4.93122e+01,-5.20193e+01,-4.86963e+01,-4.87789e+01,-5.35559e+01,-4.43471e+01,-4.30026e+01,-6.20892e+01,,         0.19833,-7.90000e+01,
0.63444   ,-4.57486e+01,-4.44219e+01,-4.61793e+01,-4.93217e+01,-4.68002e+01,-4.41791e+01,-4.33971e+01,-6.22159e+01,,         0.20000,-8.40000e+01,
0.69305   ,-4.94930e+01,-5.29396e+01,-5.09556e+01,-4.76568e+01,-4.94888e+01,-4.42618e+01,-4.25834e+01,-6.13316e+01,,         0.20167,-8.60000e+01,
0.75166   ,-4.65957e+01,-4.56184e+01,-4.47373e+01,-5.04022e+01,-4.96168e+01,-4.42462e+01,-4.32492e+01,-6.02162e+01,,         0.20333,-8.30000e+01,
0.81027   ,-5.10549e+01,-5.45470e+01,-4.78301e+01,-4.94972e+01,-5.50123e+01,-4.43486e+01,-4.43300e+01,-6.17725e+01,,         0.20500,-7.80000e+01,
0.86888   ,-5.00180e+01,-5.31500e+01,-4.93785e+01,-4.92003e+01,-5.24685e+01,-4.46743e+01,-4.43677e+01,-6.06515e+01,,         0.20667,-7.10000e+01,
0.92749   ,-4.89665e+01,-5.55065e+01,-4.80878e+01,-4.66552e+01,-5.09736e+01,-4.46917e+01,-4.37374e+01,-6.16740e+01,,         0.20833,-6.30000e+01,
0.98610   ,-4.86817e+01,-5.45855e+01,-4.88349e+01,-4.70476e+01,-4.88510e+01,-4.46550e+01,-4.41566e+01,-6.03362e+01,,         0.21000,-5.40000e+01,
1.04471   ,-4.98600e+01,-4.80792e+01,-4.76702e+01,-4.82397e+01,-5.03672e+01,-4.43383e+01,-4.33076e+01,-6.54125e+01,,         0.21167,-4.50000e+01,
1.10332   ,-5.23738e+01,-4.83292e+01,-5.04150e+01,-5.29517e+01,-5.24057e+01,-4.46093e+01,-4.42385e+01,-6.19959e+01,,         0.21333,-3.70000e+01,
1.16193   ,-5.10294e+01,-5.34677e+01,-4.67999e+01,-4.77346e+01,-5.15932e+01,-4.57535e+01,-4.48337e+01,-6.03508e+01,,         0.21500,-3.00000e+01,
1.22054   ,-5.04529e+01,-5.05696e+01,-4.60884e+01,-4.96882e+01,-5.36596e+01,-4.54897e+01,-4.49509e+01,-5.66925e+01,,         0.21667,-2.30000e+01,
1.27915   ,-4.70796e+01,-4.90462e+01,-4.85320e+01,-4.80525e+01,-5.08534e+01,-4.59287e+01,-4.49304e+01,-5.50866e+01,,         0.21833,-1.80000e+01,
1.33776   ,-5.07273e+01,-4.86246e+01,-4.91831e+01,-5.07671e+01,-5.19674e+01,-4.57284e+01,-4.55027e+01,-5.49495e+01,,         0.22000,-1.30000e+01,
1.39637   ,-4.36755e+01,-4.49164e+01,-4.28867e+01,-4.56579e+01,-4.80724e+01,-4.56920e+01,-4.59537e+01,-5.40374e+01,,         0.22167,-9.00000e+00,
1.45499   ,-5.10853e+01,-5.44403e+01,-5.06497e+01,-5.07461e+01,-5.03062e+01,-4.60199e+01,-4.50882e+01,-5.46004e+01,,         0.22333,-6.00000e+00,
1.51360   ,-4.54758e+01,-5.12424e+01,-4.80659e+01,-4.63499e+01,-4.37988e+01,-4.60193e+01,-4.46858e+01,-5.43050e+01,,         0.22500,-4.00000e+00,
1.57221   ,-4.94128e+01,-4.46718e+01,-4.84234e+01,-4.75071e+01,-4.82084e+01,-4.55024e+01,-4.51104e+01,-5.55873e+01,,         0.22667,-2.00000e+00,
1.63082   ,-4.22229e+01,-4.27583e+01,-4.13096e+01,-4.40323e+01,-4.85589e+01,-4.51334e+01,-4.49113e+01,-5.53327e+01,,         0.22833,-2.00000e+00,
1.68943   ,-4.88403e+01,-4.67523e+01,-4.91338e+01,-5.08911e+01,-4.93201e+01,-4.54747e+01,-4.47797e+01,-5.60497e+01,,         0.23000,-1.00000e+00,
1.74804   ,-5.06615e+01,-4.91590e+01,-5.14604e+01,-5.17232e+01,-5.05553e+01,-4.58790e+01,-4.56309e+01,-5.72361e+01,,         0.23167,0.00000e+00,
1.80665   ,-4.72860e+01,-4.55399e+01,-4.61070e+01,-4.68061e+01,-4.79171e+01,-4.58159e+01,-4.56176e+01,-5.76001e+01,,         0.23333,0.00000e+00,
1.86526   ,-5.00369e+01,-4.80367e+01,-5.11856e+01,-5.33866e+01,-4.77992e+01,-4.59735e+01,-4.60134e+01,-5.85760e+01,,         0.23500,1.00000e+00,
1.92387   ,-5.19395e+01,-4.97616e+01,-5.17156e+01,-5.34590e+01,-5.21175e+01,-4.59382e+01,-4.53245e+01,-5.77153e+01,,         0.23667,1.00000e+00,
1.98248   ,-5.00847e+01,-4.82531e+01,-4.94196e+01,-4.81629e+01,-4.85986e+01,-4.59915e+01,-4.49569e+01,-5.78179e+01,,         0.23833,1.00000e+00,
2.04109   ,-5.00242e+01,-5.39889e+01,-5.06617e+01,-4.89789e+01,-4.99509e+01,-4.56890e+01,-4.56089e+01,-5.64289e+01,,         0.24000,1.00000e+00,
2.09970   ,-4.55118e+01,-4.56713e+01,-4.42152e+01,-4.92387e+01,-5.27036e+01,-4.55779e+01,-4.56343e+01,-5.74917e+01,,         0.24167,1.00000e+00,
2.15831   ,-5.07157e+01,-5.14121e+01,-5.13975e+01,-5.11021e+01,-4.71369e+01,-4.57475e+01,-4.51956e+01,-5.68348e+01,,         0.24333,1.00000e+00,
2.21692   ,-4.62851e+01,-4.77015e+01,-4.63311e+01,-4.79715e+01,-4.75458e+01,-4.63523e+01,-4.57515e+01,-5.74051e+01,,         0.24500,2.00000e+00,
2.27553   ,-4.69753e+01,-4.79313e+01,-4.79105e+01,-5.00770e+01,-4.56653e+01,-4.58377e+01,-4.51897e+01,-5.79123e+01,,         0.24667,2.00000e+00,
2.33414   ,-4.67648e+01,-4.65849e+01,-4.50791e+01,-4.59038e+01,-4.65178e+01,-4.56630e+01,-4.58670e+01,-6.06426e+01,,         0.24833,3.00000e+00,
2.39275   ,-4.89536e+01,-4.84995e+01,-4.93046e+01,-4.85445e+01,-4.86570e+01,-4.62398e+01,-4.66369e+01,-5.98206e+01,,         0.25000,3.00000e+00,
2.45136   ,-4.76803e+01,-4.41593e+01,-4.82032e+01,-4.99422e+01,-4.73486e+01,-4.53493e+01,-4.65253e+01,-5.96979e+01,,         0.25167,4.00000e+00,
2.50997   ,-4.93786e+01,-4.91598e+01,-4.92431e+01,-4.87179e+01,-4.99782e+01,-4.53837e+01,-4.62451e+01,-5.97374e+01,,         0.25333,4.00000e+00,
2.56858   ,-4.71052e+01,-4.43105e+01,-4.60478e+01,-4.91445e+01,-5.09491e+01,-4.49794e+01,-4.59656e+01,-5.84755e+01,,         0.25500,4.00000e+00,
2.62719   ,-4.71129e+01,-4.98287e+01,-4.57018e+01,-4.61261e+01,-5.03483e+01,-4.48572e+01,-4.53273e+01,-5.96238e+01,,         0.25667,4.00000e+00,
2.68580   ,-4.90001e+01,-4.74037e+01,-4.69818e+01,-5.22871e+01,-5.63648e+01,-4.46381e+01,-4.60945e+01,-6.00676e+01,,         0.25833,4.00000e+00,
2.74441   ,-5.10685e+01,-5.17060e+01,-5.09350e+01,-4.96333e+01,-5.09860e+01,-4.45562e+01,-4.55502e+01,-6.24964e+01,,         0.26000,5.00000e+00,
2.80302   ,-5.15001e+01,-5.45380e+01,-4.90697e+01,-5.00041e+01,-5.52463e+01,-4.46047e+01,-4.33443e+01,-6.20102e+01,,         0.26167,5.00000e+00,
2.86163   ,-4.88415e+01,-4.89521e+01,-5.06363e+01,-4.93657e+01,-4.85030e+01,-4.47900e+01,-4.33053e+01,-6.31703e+01,,         0.26333,6.00000e+00,
2.92024   ,-5.68922e+01,-5.81318e+01,-5.20724e+01,-5.40319e+01,-5.65324e+01,-4.47130e+01,-4.32509e+01,-6.34316e+01,,         0.26500,6.00000e+00,
2.97885   ,-4.80707e+01,-4.94427e+01,-4.77315e+01,-4.84780e+01,-4.85078e+01,-4.46984e+01,-4.39201e+01,-6.20444e+01,,         0.26667,6.00000e+00,
3.03746   ,-5.06434e+01,-5.19919e+01,-5.24724e+01,-4.99391e+01,-5.00426e+01,-4.53881e+01,-4.45610e+01,-6.23347e+01,,         0.26833,6.00000e+00,
3.09608   ,-5.07050e+01,-5.05661e+01,-4.60071e+01,-4.88579e+01,-5.19989e+01,-4.55996e+01,-4.37431e+01,-6.03951e+01,,         0.27000,7.00000e+00,
3.15469   ,-4.93451e+01,-4.95674e+01,-4.94863e+01,-5.10952e+01,-4.86710e+01,-4.61519e+01,-4.37649e+01,-6.24243e+01,,         0.27167,7.00000e+00,
3.21330   ,-5.13301e+01,-4.99804e+01,-4.82045e+01,-5.12468e+01,-5.34372e+01,-4.67134e+01,-4.44379e+01,-6.25163e+01,,         0.27333,7.00000e+00,
3.27191   ,-5.15980e+01,-5.74675e+01,-4.94860e+01,-4.54082e+01,-5.41164e+01,-4.67056e+01,-4.56875e+01,-6.31436e+01,,         0.27500,8.00000e+00,
3.33052   ,-4.79760e+01,-4.87723e+01,-4.83560e+01,-4.55159e+01,-4.93217e+01,-4.71122e+01,-4.49389e+01,-6.19314e+01,,         0.27667,8.00000e+00,
3.38913   ,-5.23955e+01,-5.17274e+01,-5.01414e+01,-5.05810e+01,-5.30970e+01,-4.67997e+01,-4.43518e+01,-6.39488e+01,,         0.27833,7.00000e+00,
3.44774   ,-4.55973e+01,-4.46255e+01,-4.50627e+01,-4.32651e+01,-4.87341e+01,-4.71291e+01,-4.60795e+01,-6.40645e+01,,         0.28000,7.00000e+00,
3.50635   ,-4.59558e+01,-4.55421e+01,-4.53982e+01,-4.89856e+01,-4.76418e+01,-4.63872e+01,-4.76824e+01,-6.24088e+01,,         0.28167,7.00000e+00,
3.56496   ,-4.90696e+01,-5.07539e+01,-4.95404e+01,-5.07343e+01,-4.87467e+01,-4.66615e+01,-4.67329e+01,-5.92764e+01,,         0.28333,7.00000e+00,
3.62357   ,-4.78207e+01,-4.75010e+01,-4.51901e+01,-4.55701e+01,-5.16075e+01,-4.69203e+01,-4.61505e+01,-5.77265e+01,,         0.28500,6.00000e+00,
3.68218   ,-4.99368e+01,-5.12091e+01,-4.90258e+01,-4.92511e+01,-5.03464e+01,-4.77653e+01,-4.70602e+01,-5.71650e+01,,         0.28667,6.00000e+00,
3.74079   ,-5.02713e+01,-4.98333e+01,-5.13315e+01,-4.77198e+01,-5.21278e+01,-4.73251e+01,-4.75675e+01,-5.97256e+01,,         0.28833,6.00000e+00,
3.79940   ,-4.61553e+01,-4.89855e+01,-4.69900e+01,-4.31246e+01,-4.52994e+01,-4.77560e+01,-4.76120e+01,-5.92479e+01,,         0.29000,6.00000e+00,
3.85801   ,-4.84126e+01,-4.88456e+01,-4.93025e+01,-4.83300e+01,-4.77045e+01,-4.81266e+01,-4.82841e+01,-6.03421e+01,,         0.29167,6.00000e+00,
3.91662   ,-4.99448e+01,-4.91677e+01,-4.97027e+01,-5.19291e+01,-5.20806e+01,-4.79154e+01,-4.77009e+01,-5.87504e+01,,         0.29333,5.00000e+00,
3.97523   ,-4.62938e+01,-4.39759e+01,-4.69213e+01,-4.74891e+01,-4.75001e+01,-4.79700e+01,-4.74745e+01,-5.90632e+01,,         0.29500,5.00000e+00,
4.03384   ,-4.78783e+01,-5.15072e+01,-4.87067e+01,-4.81469e+01,-4.85070e+01,-4.82226e+01,-4.71218e+01,-5.83281e+01,,         0.29667,5.00000e+00,
4.09245   ,-5.29964e+01,-5.00615e+01,-5.40556e+01,-5.31080e+01,-5.32236e+01,-4.80248e+01,-4.78927e+01,-5.75776e+01,,         0.29833,5.00000e+00,
4.15106   ,-4.97793e+01,-4.59883e+01,-5.07561e+01,-5.03816e+01,-5.08811e+01,-4.77003e+01,-4.76256e+01,-5.74780e+01,,         0.30000,5.00000e+00,
4.20967   ,-4.53497e+01,-4.61667e+01,-4.55045e+01,-4.50827e+01,-4.84997e+01,-4.78658e+01,-4.78260e+01,-5.74202e+01,,         0.30167,5.00000e+00,
4.26828   ,-4.66169e+01,-4.87178e+01,-4.56740e+01,-4.51202e+01,-4.78595e+01,-4.75002e+01,-4.77957e+01,-5.75884e+01,,         0.30333,5.00000e+00,
4.32689   ,-4.65894e+01,-4.96190e+01,-5.04481e+01,-4.74300e+01,-4.60826e+01,-4.83801e+01,-4.79020e+01,-5.80366e+01,,         0.30500,5.00000e+00,
4.38551   ,-4.29731e+01,-4.39884e+01,-4.49663e+01,-4.44267e+01,-4.30014e+01,-4.81897e+01,-4.74063e+01,-5.82313e+01,,         0.30667,4.00000e+00,
4.44412   ,-4.90891e+01,-5.22432e+01,-4.91386e+01,-4.97867e+01,-4.91450e+01,-4.73502e+01,-4.66684e+01,-5.69001e+01,,         0.30833,4.00000e+00,
4.50273   ,-4.57838e+01,-4.96671e+01,-4.44656e+01,-4.31247e+01,-4.80880e+01,-4.87187e+01,-4.72064e+01,-5.79702e+01,,         0.31000,4.00000e+00,
4.56134   ,-5.03901e+01,-4.72761e+01,-4.85444e+01,-5.24851e+01,-5.21469e+01,-4.78768e+01,-4.71739e+01,-5.89370e+01,,         0.31167,3.00000e+00,
4.61995   ,-4.43559e+01,-4.86761e+01,-4.29401e+01,-4.22330e+01,-4.57733e+01,-4.69902e+01,-4.74536e+01,-5.77098e+01,,         0.31333,3.00000e+00,
4.67856   ,-5.27563e+01,-5.33989e+01,-5.00514e+01,-5.19150e+01,-5.09554e+01,-4.82156e+01,-4.78171e+01,-5.69905e+01,,         0.31500,3.00000e+00,
4.73717   ,-4.84991e+01,-4.69847e+01,-4.80388e+01,-5.31095e+01,-5.43378e+01,-4.67808e+01,-4.71948e+01,-5.65760e+01,,         0.31667,3.00000e+00,
4.79578   ,-4.67701e+01,-4.70604e+01,-4.64188e+01,-4.84060e+01,-4.82611e+01,-4.73782e+01,-4.64709e+01,-5.76892e+01,,         0.31833,3.00000e+00,
4.85439   ,-4.95989e+01,-4.61338e+01,-4.67714e+01,-4.76984e+01,-5.20646e+01,-4.63445e+01,-4.67660e+01,-5.81794e+01,,         0.32000,3.00000e+00,
4.91300   ,-4.78055e+01,-5.27698e+01,-4.91932e+01,-4.70773e+01,-4.76359e+01,-4.70091e+01,-4.68247e+01,-5.76530e+01,,         0.32167,3.00000e+00,
4.97161   ,-5.00730e+01,-5.16253e+01,-4.93965e+01,-4.99789e+01,-5.11476e+01,-4.68336e+01,-4.61243e+01,-5.81983e+01,,         0.32333,3.00000e+00,
5.03022   ,-4.90961e+01,-4.77946e+01,-4.90022e+01,-5.03915e+01,-4.95759e+01,-4.74775e+01,-4.60885e+01,-5.90654e+01,,         0.32500,4.00000e+00,
5.08883   ,-4.85196e+01,-4.96448e+01,-4.62423e+01,-4.87064e+01,-5.22299e+01,-4.77689e+01,-4.62371e+01,-6.03651e+01,,         0.32667,4.00000e+00,
5.14744   ,-5.14534e+01,-5.50659e+01,-4.55260e+01,-5.17486e+01,-5.65776e+01,-4.80255e+01,-4.69049e+01,-6.14407e+01,,         0.32833,4.00000e+00,
5.20605   ,-5.46006e+01,-5.48039e+01,-5.52353e+01,-5.42590e+01,-5.23715e+01,-4.85077e+01,-4.64203e+01,-6.27336e+01,,         0.33000,5.00000e+00,
5.26466   ,-5.16547e+01,-4.89739e+01,-5.25551e+01,-5.17288e+01,-5.47455e+01,-4.87837e+01,-4.45832e+01,-6.22686e+01,,         0.33167,5.00000e+00,
5.32327   ,-4.75920e+01,-5.00506e+01,-4.68629e+01,-4.50083e+01,-4.82495e+01,-4.89604e+01,-4.55033e+01,-6.24269e+01,,         0.33333,5.00000e+00,
5.38188   ,-4.95912e+01,-5.14076e+01,-4.80479e+01,-4.83680e+01,-5.15742e+01,-4.88556e+01,-4.59102e+01,-6.16286e+01,,         0.33500,5.00000e+00,
5.44049   ,-5.45119e+01,-5.19553e+01,-5.18993e+01,-5.19993e+01,-5.39561e+01,-4.93436e+01,-4.59544e+01,-6.46647e+01,,         0.33667,5.00000e+00,
5.49910   ,-5.06067e+01,-5.30992e+01,-5.08601e+01,-5.09886e+01,-5.56929e+01,-4.89223e+01,-4.52429e+01,-6.38889e+01,,         0.33833,6.00000e+00,
5.55771   ,-4.80960e+01,-5.00887e+01,-4.76664e+01,-4.58289e+01,-5.17438e+01,-4.74935e+01,-4.64688e+01,-6.32649e+01,,         0.34000,6.00000e+00,
5.61632   ,-4.71528e+01,-4.27231e+01,-4.58019e+01,-4.70941e+01,-4.66082e+01,-4.71421e+01,-4.61147e+01,-6.07706e+01,,         0.34167,6.00000e+00,
5.67493   ,-4.79694e+01,-4.79383e+01,-4.88114e+01,-4.82060e+01,-4.99868e+01,-4.73864e+01,-4.69124e+01,-5.81756e+01,,         0.34333,6.00000e+00,
5.73354   ,-5.12741e+01,-5.48141e+01,-5.14234e+01,-4.99805e+01,-5.05452e+01,-4.71312e+01,-4.64424e+01,-5.96461e+01,,         0.34500,5.00000e+00,
5.79215   ,-4.87885e+01,-4.56085e+01,-4.88617e+01,-5.08569e+01,-5.02387e+01,-4.72519e+01,-4.70371e+01,-5.80862e+01,,         0.34667,5.00000e+00,
5.85076   ,-4.52316e+01,-4.45846e+01,-4.53560e+01,-5.00978e+01,-4.54616e+01,-4.71233e+01,-4.68991e+01,-5.76622e+01,,         0.34833,5.00000e+00,
5.90937   ,-5.08583e+01,-5.04745e+01,-5.37879e+01,-5.07581e+01,-5.00575e+01,-4.72010e+01,-4.73513e+01,-5.73360e+01,,         0.35000,5.00000e+00,
5.96798   ,-5.11644e+01,-5.26677e+01,-5.25904e+01,-5.33711e+01,-4.92117e+01,-4.78347e+01,-4.83598e+01,-5.98984e+01,,         0.35167,5.00000e+00,
6.02660   ,-4.33691e+01,-4.92582e+01,-4.41719e+01,-4.32951e+01,-4.52993e+01,-4.78319e+01,-4.74418e+01,-5.90052e+01,,         0.35333,5.00000e+00,
6.08521   ,-5.05772e+01,-4.94369e+01,-4.92201e+01,-5.32750e+01,-5.32181e+01,-4.80466e+01,-4.77619e+01,-5.71625e+01,,         0.35500,5.00000e+00,
6.14382   ,-4.56640e+01,-4.96679e+01,-4.55807e+01,-4.39591e+01,-4.72724e+01,-4.76366e+01,-4.72998e+01,-5.86415e+01,,         0.35667,5.00000e+00,
6.20243   ,-5.23190e+01,-5.11569e+01,-5.04093e+01,-5.36369e+01,-4.90635e+01,-4.80157e+01,-4.72666e+01,-5.84996e+01,,         0.35833,5.00000e+00,
6.26104   ,-4.74437e+01,-4.70574e+01,-4.92825e+01,-4.75543e+01,-4.56099e+01,-4.79497e+01,-4.71461e+01,-5.85510e+01,,         0.36000,5.00000e+00,
6.31965   ,-4.79750e+01,-4.97216e+01,-4.90356e+01,-4.73953e+01,-4.81696e+01,-4.83165e+01,-4.78831e+01,-5.78335e+01,,         0.36167,4.00000e+00,
6.37826   ,-4.82215e+01,-4.66923e+01,-4.92064e+01,-5.35503e+01,-4.79654e+01,-4.77665e+01,-4.71455e+01,-5.77302e+01,,         0.36333,4.00000e+00,
6.43687   ,-4.83159e+01,-5.02376e+01,-4.76624e+01,-4.74154e+01,-4.96112e+01,-4.85970e+01,-4.75897e+01,-5.75039e+01,,         0.36500,4.00000e+00,
6.49548   ,-4.79558e+01,-4.83120e+01,-4.90076e+01,-4.67743e+01,-5.04799e+01,-4.85621e+01,-4.71537e+01,-5.61703e+01,,         0.36667,4.00000e+00,
6.55409   ,-4.59257e+01,-4.49821e+01,-4.61629e+01,-4.65552e+01,-4.80691e+01,-4.86033e+01,-4.72041e+01,-5.60863e+01,,         0.36833,4.00000e+00,
6.61270   ,-4.87999e+01,-5.29579e+01,-5.18277e+01,-4.56543e+01,-4.64545e+01,-4.87973e+01,-4.75731e+01,-5.67308e+01,,         0.37000,4.00000e+00,
6.67131   ,-4.56084e+01,-4.60939e+01,-4.69573e+01,-5.00261e+01,-4.78187e+01,-4.87948e+01,-4.74660e+01,-5.63958e+01,,         0.37167,4.00000e+00,
6.72992   ,-4.96908e+01,-4.74688e+01,-4.71929e+01,-5.03138e+01,-4.87591e+01,-4.88459e+01,-4.77117e+01,-5.76286e+01,,         0.37333,4.00000e+00,
6.78853   ,-4.92149e+01,-5.02395e+01,-4.92008e+01,-4.86034e+01,-5.37962e+01,-4.90085e+01,-4.81743e+01,-5.80923e+01,,         0.37500,4.00000e+00,
6.84714   ,-5.23857e+01,-4.97860e+01,-5.18286e+01,-5.31194e+01,-5.26910e+01,-4.84332e+01,-4.91348e+01,-5.76815e+01,,         0.37667,5.00000e+00,
6.90575   ,-4.77826e+01,-4.57654e+01,-4.84600e+01,-4.78910e+01,-4.80426e+01,-4.81715e+01,-4.68118e+01,-5.81493e+01,,         0.37833,5.00000e+00,
6.96436   ,-5.08688e+01,-5.17390e+01,-4.85595e+01,-5.01113e+01,-5.42269e+01,-4.79488e+01,-4.61279e+01,-5.70651e+01,,         0.38000,6.00000e+00,
7.02297   ,-4.81569e+01,-4.78722e+01,-4.83694e+01,-5.03725e+01,-5.04118e+01,-4.73987e+01,-4.63651e+01,-5.75781e+01,,         0.38167,6.00000e+00,
7.08158   ,-4.88573e+01,-5.02502e+01,-4.82520e+01,-4.70523e+01,-4.84570e+01,-4.72622e+01,-4.62173e+01,-5.78026e+01,,         0.38333,6.00000e+00,
7.14019   ,-4.82696e+01,-4.97002e+01,-4.75508e+01,-4.78651e+01,-4.87804e+01,-4.72494e+01,-4.56822e+01,-5.99621e+01,,         0.38500,6.00000e+00,
7.19880   ,-4.67219e+01,-4.71345e+01,-4.70565e+01,-4.66463e+01,-4.67248e+01,-4.75497e+01,-4.57478e+01,-5.80710e+01,,         0.38667,7.00000e+00,
7.25741   ,-5.03961e+01,-5.08513e+01,-4.92055e+01,-4.80413e+01,-5.00039e+01,-4.72840e+01,-4.47576e+01,-5.84436e+01,,         0.38833,7.00000e+00,
7.31603   ,-4.97133e+01,-4.86052e+01,-5.07951e+01,-5.00198e+01,-4.87995e+01,-4.71590e+01,-4.50969e+01,-6.04604e+01,,         0.39000,7.00000e+00,
7.37464   ,-5.37412e+01,-5.15969e+01,-5.35864e+01,-5.17805e+01,-5.06952e+01,-4.75772e+01,-4.51371e+01,-6.03624e+01,,         0.39167,8.00000e+00,
7.43325   ,-4.68950e+01,-4.77102e+01,-4.62379e+01,-4.63205e+01,-4.70064e+01,-4.79594e+01,-4.58807e+01,-5.91501e+01,,         0.39333,8.00000e+00,
7.49186   ,-4.89852e+01,-5.07110e+01,-4.75909e+01,-4.87388e+01,-4.96420e+01,-4.85737e+01,-4.62058e+01,-6.19142e+01,,         0.39500,8.00000e+00,
7.55047   ,-4.99680e+01,-5.14523e+01,-4.91708e+01,-4.85393e+01,-5.33937e+01,-4.91935e+01,-4.63649e+01,-6.30409e+01,,         0.39667,7.00000e+00,
7.60908   ,-4.92334e+01,-5.02166e+01,-4.85861e+01,-4.90332e+01,-5.29455e+01,-4.95053e+01,-4.71594e+01,-6.37678e+01,,         0.39833,7.00000e+00,
7.66769   ,-4.88368e+01,-5.05275e+01,-5.07306e+01,-4.84987e+01,-4.95868e+01,-5.01414e+01,-4.75067e+01,-6.25316e+01,,         0.40000,7.00000e+00,
7.72630   ,-5.04803e+01,-5.49569e+01,-5.13021e+01,-4.87359e+01,-4.94309e+01,-5.09027e+01,-4.57505e+01,-6.18242e+01,,         0.40167,7.00000e+00,
7.78491   ,-5.04395e+01,-5.29382e+01,-5.13119e+01,-4.98170e+01,-5.36125e+01,-5.07260e+01,-4.69825e+01,-6.24628e+01,,         0.40333,7.00000e+00,
7.84352   ,-4.74042e+01,-4.77457e+01,-4.83430e+01,-4.43876e+01,-4.88031e+01,-4.95834e+01,-4.54098e+01,-6.18230e+01,,         0.40500,7.00000e+00,
7.90213   ,-5.31172e+01,-5.00709e+01,-4.86028e+01,-5.06360e+01,-5.33665e+01,-4.83006e+01,-4.59781e+01,-6.16235e+01,,         0.40667,7.00000e+00,
7.96074   ,-4.24041e+01,-4.73626e+01,-4.27751e+01,-4.31450e+01,-4.79078e+01,-4.82995e+01,-4.57851e+01,-6.03441e+01,,         0.40833,7.00000e+00,
