Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
1.16226   ,-4.82968e+01,-4.62041e+01,-4.80127e+01,-5.10232e+01,-4.90305e+01,-5.32605e+01,-4.26188e+01,-6.24412e+01,,         0.58500,-7.60000e+01,
1.22088   ,-4.54333e+01,-5.04043e+01,-4.52480e+01,-4.29280e+01,-5.10052e+01,-5.20577e+01,-4.33068e+01,-6.08398e+01,,         0.58667,-7.00000e+01,
1.27949   ,-4.83265e+01,-4.81889e+01,-4.64653e+01,-5.14780e+01,-5.21730e+01,-5.17909e+01,-4.41026e+01,-5.70082e+01,,         0.58833,-6.30000e+01,
1.33810   ,-4.86049e+01,-4.77870e+01,-4.92470e+01,-5.23055e+01,-4.97301e+01,-5.25229e+01,-4.41432e+01,-5.85488e+01,,         0.59000,-5.40000e+01,
1.39671   ,-4.61220e+01,-4.72725e+01,-5.19122e+01,-4.88009e+01,-4.48867e+01,-5.27166e+01,-4.43267e+01,-6.00337e+01,,         0.59167,-4.60000e+01,
1.45532   ,-4.83209e+01,-5.13845e+01,-4.79286e+01,-4.78085e+01,-4.77876e+01,-5.36224e+01,-4.44485e+01,-5.94314e+01,,         0.59333,-3.70000e+01,
1.51393   ,-4.72441e+01,-4.90270e+01,-4.69832e+01,-4.90397e+01,-5.15716e+01,-5.44164e+01,-4.49232e+01,-5.81107e+01,,         0.59500,-2.90000e+01,
1.57254   ,-4.80766e+01,-4.85672e+01,-4.83572e+01,-4.98442e+01,-5.03849e+01,-5.48145e+01,-4.45021e+01,-5.76499e+01,,         0.59667,-2.20000e+01,
1.63115   ,-4.90989e+01,-4.97213e+01,-5.05508e+01,-4.88918e+01,-4.81941e+01,-5.37512e+01,-4.49846e+01,-5.74109e+01,,         0.59833,-1.60000e+01,
1.68976   ,-4.90715e+01,-4.86043e+01,-4.89854e+01,-4.66723e+01,-4.66079e+01,-5.39929e+01,-4.42750e+01,-5.65071e+01,,         0.60000,-1.10000e+01,
1.74837   ,-4.94085e+01,-5.03311e+01,-4.87369e+01,-4.90124e+01,-5.06836e+01,-5.32440e+01,-4.46242e+01,-5.70152e+01,,         0.60167,-7.00000e+00,
1.80698   ,-4.76649e+01,-4.92784e+01,-4.88537e+01,-4.55435e+01,-4.44438e+01,-5.29943e+01,-4.43052e+01,-5.72691e+01,,         0.60333,-4.00000e+00,
1.86559   ,-4.96324e+01,-4.73549e+01,-5.14356e+01,-5.02175e+01,-4.81344e+01,-5.38923e+01,-4.42082e+01,-5.85853e+01,,         0.60500,-2.00000e+00,
1.92420   ,-4.80920e+01,-4.46464e+01,-5.09369e+01,-5.22971e+01,-4.71548e+01,-5.20743e+01,-4.45190e+01,-5.78622e+01,,         0.60667,0.00000e+00,
1.98281   ,-4.95357e+01,-4.72141e+01,-5.19099e+01,-5.03363e+01,-4.66670e+01,-5.28726e+01,-4.50657e+01,-5.67178e+01,,         0.60833,2.00000e+00,
2.04142   ,-4.91096e+01,-5.14118e+01,-5.11736e+01,-4.94340e+01,-5.08206e+01,-5.42862e+01,-4.41336e+01,-5.83505e+01,,         0.61000,3.00000e+00,
2.10003   ,-4.88910e+01,-4.93655e+01,-4.57066e+01,-4.92955e+01,-5.14716e+01,-5.11027e+01,-4.36204e+01,-5.91325e+01,,         0.61167,4.00000e+00,
2.15864   ,-4.85739e+01,-5.04491e+01,-4.75323e+01,-4.82842e+01,-4.85293e+01,-5.42105e+01,-4.33752e+01,-5.91863e+01,,         0.61333,4.00000e+00,
2.21725   ,-4.93987e+01,-4.85066e+01,-4.85711e+01,-4.83162e+01,-4.82377e+01,-5.40231e+01,-4.22904e+01,-5.92930e+01,,         0.61500,4.00000e+00,
2.27586   ,-4.53748e+01,-4.59911e+01,-4.82758e+01,-4.87193e+01,-4.60002e+01,-5.44391e+01,-4.27426e+01,-6.02739e+01,,         0.61667,4.00000e+00,
2.33447   ,-4.94272e+01,-4.55294e+01,-5.04481e+01,-5.25338e+01,-5.33816e+01,-5.46633e+01,-4.26586e+01,-6.01381e+01,,         0.61833,5.00000e+00,
2.39308   ,-4.57102e+01,-4.83705e+01,-4.60698e+01,-4.78652e+01,-4.83602e+01,-5.42837e+01,-4.25445e+01,-6.18355e+01,,         0.62000,5.00000e+00,
2.45169   ,-4.60640e+01,-4.61261e+01,-4.85909e+01,-4.71643e+01,-4.89950e+01,-5.46512e+01,-4.19614e+01,-6.49016e+01,,         0.62167,5.00000e+00,
2.51030   ,-4.96404e+01,-5.02275e+01,-5.08730e+01,-5.19551e+01,-4.86862e+01,-5.51456e+01,-4.23176e+01,-6.32593e+01,,         0.62333,4.00000e+00,
2.56891   ,-4.83631e+01,-4.92181e+01,-4.81591e+01,-4.84346e+01,-4.72484e+01,-5.58343e+01,-4.30477e+01,-6.12167e+01,,         0.62500,4.00000e+00,
2.62752   ,-4.92207e+01,-4.99857e+01,-4.75886e+01,-4.80461e+01,-4.92289e+01,-5.40470e+01,-4.23545e+01,-6.20839e+01,,         0.62667,4.00000e+00,
2.68614   ,-4.86732e+01,-4.77255e+01,-4.93949e+01,-5.01918e+01,-4.98838e+01,-5.47018e+01,-4.35228e+01,-6.09285e+01,,         0.62833,4.00000e+00,
2.74475   ,-5.25746e+01,-5.59726e+01,-5.14772e+01,-4.58187e+01,-5.03109e+01,-5.03511e+01,-4.10027e+01,-6.10885e+01,,         0.63000,3.00000e+00,
2.80336   ,-4.29274e+01,-4.34956e+01,-4.54213e+01,-4.49672e+01,-4.19602e+01,-5.50283e+01,-4.14944e+01,-5.94306e+01,,         0.63167,3.00000e+00,
2.86197   ,-4.46433e+01,-4.62734e+01,-4.33420e+01,-4.62880e+01,-4.85249e+01,-5.47453e+01,-4.13826e+01,-6.13646e+01,,         0.63333,2.00000e+00,
2.92058   ,-5.00913e+01,-5.09626e+01,-5.07838e+01,-4.99432e+01,-4.62643e+01,-5.45279e+01,-4.10529e+01,-6.15378e+01,,         0.63500,2.00000e+00,
2.97919   ,-4.50929e+01,-4.54822e+01,-4.67518e+01,-4.87914e+01,-4.61667e+01,-5.21805e+01,-4.12709e+01,-6.06938e+01,,         0.63667,2.00000e+00,
3.03780   ,-4.71446e+01,-4.73299e+01,-5.02539e+01,-4.95002e+01,-4.66322e+01,-5.41766e+01,-4.07717e+01,-6.23946e+01,,         0.63833,2.00000e+00,
3.09641   ,-4.76441e+01,-4.90774e+01,-4.76359e+01,-4.78246e+01,-4.73190e+01,-5.43392e+01,-4.13420e+01,-6.21449e+01,,         0.64000,2.00000e+00,
3.15502   ,-5.02244e+01,-5.03327e+01,-4.75645e+01,-5.02224e+01,-4.91582e+01,-5.43699e+01,-4.40264e+01,-5.91137e+01,,         0.64167,2.00000e+00,
3.21363   ,-4.82149e+01,-4.91682e+01,-4.51153e+01,-5.08393e+01,-4.78230e+01,-5.24627e+01,-4.44115e+01,-5.99084e+01,,         0.64333,3.00000e+00,
3.27224   ,-4.81612e+01,-4.95075e+01,-4.65540e+01,-5.02143e+01,-4.93656e+01,-5.18408e+01,-4.50874e+01,-5.95823e+01,,         0.64500,3.00000e+00,
3.33085   ,-4.67009e+01,-4.54624e+01,-4.69725e+01,-4.76509e+01,-4.74281e+01,-5.16793e+01,-4.45455e+01,-5.86374e+01,,         0.64667,3.00000e+00,
3.38946   ,-4.56655e+01,-4.55014e+01,-4.41802e+01,-4.84841e+01,-5.03910e+01,-5.19819e+01,-4.49574e+01,-5.92606e+01,,         0.64833,3.00000e+00,
3.44807   ,-5.00939e+01,-5.13229e+01,-5.13684e+01,-5.05272e+01,-4.94412e+01,-5.27713e+01,-4.47811e+01,-6.03426e+01,,         0.65000,4.00000e+00,
3.50668   ,-4.66057e+01,-4.71924e+01,-4.72025e+01,-4.78497e+01,-4.69407e+01,-5.32361e+01,-4.50908e+01,-6.23974e+01,,         0.65167,4.00000e+00,
3.56529   ,-4.56266e+01,-4.49481e+01,-4.61522e+01,-4.65215e+01,-4.74924e+01,-5.40043e+01,-4.41773e+01,-6.03825e+01,,         0.65333,5.00000e+00,
3.62390   ,-4.88251e+01,-5.00892e+01,-4.95041e+01,-4.84979e+01,-4.79862e+01,-5.46337e+01,-4.46996e+01,-6.24038e+01,,         0.65500,5.00000e+00,
3.68251   ,-5.12647e+01,-4.75931e+01,-4.98556e+01,-4.98975e+01,-5.25871e+01,-5.35236e+01,-4.44317e+01,-6.02368e+01,,         0.65667,6.00000e+00,
3.74112   ,-5.06887e+01,-4.88047e+01,-5.04739e+01,-5.14281e+01,-4.93999e+01,-5.24663e+01,-4.48662e+01,-5.91944e+01,,         0.65833,6.00000e+00,
3.79973   ,-4.88636e+01,-5.07758e+01,-4.72310e+01,-4.92288e+01,-5.10198e+01,-5.31933e+01,-4.48490e+01,-5.92289e+01,,         0.66000,6.00000e+00,
3.85834   ,-4.80553e+01,-4.62468e+01,-5.07083e+01,-4.90794e+01,-4.72430e+01,-5.38732e+01,-4.53362e+01,-5.91805e+01,,         0.66167,6.00000e+00,
3.91695   ,-4.58069e+01,-4.54655e+01,-4.79685e+01,-4.92386e+01,-4.52382e+01,-5.27261e+01,-4.47702e+01,-5.98568e+01,,         0.66333,6.00000e+00,
3.97556   ,-4.26549e+01,-4.22847e+01,-4.50360e+01,-4.48723e+01,-4.55239e+01,-5.26782e+01,-4.42574e+01,-5.77255e+01,,         0.66500,6.00000e+00,
4.03417   ,-4.73815e+01,-4.63173e+01,-4.84555e+01,-5.03814e+01,-4.94690e+01,-5.47416e+01,-4.49147e+01,-5.74241e+01,,         0.66667,6.00000e+00,
4.09278   ,-4.96627e+01,-4.97706e+01,-4.84635e+01,-5.38040e+01,-5.00983e+01,-5.30734e+01,-4.52801e+01,-6.14287e+01,,         0.66833,6.00000e+00,
4.15140   ,-5.24981e+01,-5.30896e+01,-5.43392e+01,-5.55400e+01,-5.25461e+01,-5.43007e+01,-4.55263e+01,-6.01085e+01,,         0.67000,6.00000e+00,
4.21001   ,-4.86603e+01,-5.16610e+01,-5.06246e+01,-4.58116e+01,-4.78334e+01,-5.42377e+01,-4.27701e+01,-5.98922e+01,,         0.67167,6.00000e+00,
4.26862   ,-4.55153e+01,-4.72018e+01,-5.18548e+01,-4.52628e+01,-4.36206e+01,-5.38675e+01,-4.22985e+01,-6.17660e+01,,         0.67333,6.00000e+00,
4.32723   ,-4.77543e+01,-4.82232e+01,-4.88417e+01,-4.97384e+01,-4.88645e+01,-5.33972e+01,-4.24665e+01,-6.12167e+01,,         0.67500,6.00000e+00,
4.38584   ,-5.18156e+01,-5.05281e+01,-5.00511e+01,-5.00421e+01,-4.92720e+01,-5.40683e+01,-4.23127e+01,-6.37913e+01,,         0.67667,6.00000e+00,
4.44445   ,-4.64318e+01,-4.84621e+01,-4.48895e+01,-4.74011e+01,-4.81728e+01,-5.33603e+01,-4.25073e+01,-6.28538e+01,,         0.67833,7.00000e+00,
4.50306   ,-4.98338e+01,-4.97096e+01,-5.00529e+01,-5.14786e+01,-5.30743e+01,-5.37138e+01,-4.18447e+01,-6.21367e+01,,         0.68000,7.00000e+00,
4.56167   ,-4.55087e+01,-4.76446e+01,-4.66099e+01,-4.51745e+01,-4.74742e+01,-5.51320e+01,-4.12895e+01,-6.02935e+01,,         0.68167,8.00000e+00,
4.62028   ,-4.74650e+01,-4.77888e+01,-4.58306e+01,-4.74978e+01,-5.04100e+01,-5.50001e+01,-4.18848e+01,-6.13823e+01,,         0.68333,8.00000e+00,
4.67889   ,-4.83693e+01,-4.88136e+01,-4.74122e+01,-4.77272e+01,-5.16729e+01,-5.50895e+01,-4.22188e+01,-6.29303e+01,,         0.68500,8.00000e+00,
4.73750   ,-4.92484e+01,-5.10219e+01,-4.84660e+01,-4.63664e+01,-4.80365e+01,-5.50013e+01,-4.25236e+01,-6.10061e+01,,         0.68667,8.00000e+00,
4.79611   ,-4.74430e+01,-4.84144e+01,-4.63464e+01,-4.86109e+01,-5.07351e+01,-5.68644e+01,-4.24198e+01,-6.10916e+01,,         0.68833,9.00000e+00,
4.85472   ,-5.10535e+01,-5.43132e+01,-5.09301e+01,-5.06284e+01,-4.89959e+01,-5.64297e+01,-4.26871e+01,-6.03362e+01,,         0.69000,9.00000e+00,
4.91333   ,-4.97999e+01,-5.17616e+01,-4.85807e+01,-4.98614e+01,-4.91967e+01,-5.51483e+01,-4.13596e+01,-6.02745e+01,,         0.69167,9.00000e+00,
4.97194   ,-4.86618e+01,-4.76852e+01,-4.95614e+01,-4.74835e+01,-4.82474e+01,-5.51179e+01,-4.18221e+01,-5.98607e+01,,         0.69333,9.00000e+00,
5.03055   ,-4.81286e+01,-5.11818e+01,-4.89037e+01,-4.72042e+01,-4.87738e+01,-5.72922e+01,-4.00487e+01,-6.06754e+01,,         0.69500,9.00000e+00,
5.08916   ,-5.01955e+01,-5.09688e+01,-5.15924e+01,-4.98309e+01,-4.92388e+01,-5.55472e+01,-3.97622e+01,-6.26494e+01,,         0.69667,8.00000e+00,
5.14777   ,-4.61330e+01,-4.89437e+01,-4.66083e+01,-4.63749e+01,-4.68136e+01,-5.49223e+01,-4.15658e+01,-6.17596e+01,,         0.69833,8.00000e+00,
5.20638   ,-4.64644e+01,-4.80063e+01,-4.48830e+01,-4.55081e+01,-5.09472e+01,-5.45466e+01,-4.32986e+01,-6.11552e+01,,         0.70000,7.00000e+00,
5.26499   ,-4.67089e+01,-5.13126e+01,-4.51146e+01,-4.42896e+01,-5.00081e+01,-5.14828e+01,-4.32434e+01,-6.18971e+01,,         0.70167,7.00000e+00,
5.32360   ,-4.11975e+01,-4.31560e+01,-3.99145e+01,-4.38357e+01,-4.85339e+01,-4.88443e+01,-4.44399e+01,-6.10513e+01,,         0.70333,6.00000e+00,
5.38221   ,-4.87461e+01,-4.69142e+01,-4.70761e+01,-5.29960e+01,-4.71903e+01,-5.01103e+01,-4.46292e+01,-5.95440e+01,,         0.70500,6.00000e+00,
5.44082   ,-5.03177e+01,-4.80057e+01,-5.22909e+01,-5.29377e+01,-5.20352e+01,-5.04706e+01,-4.48736e+01,-5.87290e+01,,         0.70667,6.00000e+00,
5.49943   ,-4.99111e+01,-4.87623e+01,-4.81905e+01,-5.13642e+01,-5.22671e+01,-5.14619e+01,-4.41525e+01,-5.97437e+01,,         0.70833,5.00000e+00,
5.55804   ,-4.79080e+01,-4.82138e+01,-4.93652e+01,-4.80527e+01,-4.94115e+01,-5.15052e+01,-4.51791e+01,-5.95897e+01,,         0.71000,5.00000e+00,
5.61666   ,-5.29537e+01,-4.88499e+01,-5.11878e+01,-5.35406e+01,-5.35241e+01,-5.30634e+01,-4.49743e+01,-5.97877e+01,,         0.71167,5.00000e+00,
5.67527   ,-5.08193e+01,-4.95318e+01,-4.98929e+01,-5.36116e+01,-4.83410e+01,-5.22274e+01,-4.45880e+01,-5.88244e+01,,         0.71333,5.00000e+00,
5.73388   ,-4.49025e+01,-4.91866e+01,-4.50946e+01,-4.44725e+01,-4.85749e+01,-5.27842e+01,-4.49341e+01,-6.18705e+01,,         0.71500,5.00000e+00,
5.79249   ,-4.70810e+01,-4.71581e+01,-4.93138e+01,-4.61360e+01,-4.62153e+01,-5.25502e+01,-4.47281e+01,-6.03679e+01,,         0.71667,5.00000e+00,
5.85110   ,-4.72200e+01,-4.97765e+01,-4.90597e+01,-4.74512e+01,-4.56138e+01,-5.15060e+01,-4.44746e+01,-6.07405e+01,,         0.71833,5.00000e+00,
5.90971   ,-4.86119e+01,-5.04994e+01,-4.94033e+01,-4.80117e+01,-5.03017e+01,-5.27442e+01,-4.60928e+01,-6.08601e+01,,         0.72000,5.00000e+00,
5.96832   ,-4.90738e+01,-4.87296e+01,-4.99362e+01,-4.95365e+01,-4.79636e+01,-5.21678e+01,-4.50487e+01,-5.91862e+01,,         0.72167,5.00000e+00,
6.02693   ,-4.74029e+01,-4.52107e+01,-4.74832e+01,-4.60207e+01,-5.17449e+01,-5.29248e+01,-4.37195e+01,-6.13025e+01,,         0.72333,5.00000e+00,
6.08554   ,-4.73464e+01,-4.83051e+01,-4.80512e+01,-5.00610e+01,-4.92585e+01,-5.28264e+01,-4.54993e+01,-5.99376e+01,,         0.72500,6.00000e+00,
6.14415   ,-4.48064e+01,-4.53087e+01,-4.76682e+01,-4.87340e+01,-4.58322e+01,-5.15316e+01,-4.50071e+01,-5.94062e+01,,         0.72667,6.00000e+00,
6.20276   ,-4.78625e+01,-4.63176e+01,-5.05288e+01,-4.89573e+01,-4.86480e+01,-5.34966e+01,-4.54443e+01,-6.02785e+01,,         0.72833,6.00000e+00,
6.26137   ,-4.71974e+01,-4.74302e+01,-5.08118e+01,-4.85188e+01,-4.72912e+01,-5.27996e+01,-4.58566e+01,-6.02972e+01,,         0.73000,7.00000e+00,
6.31998   ,-5.13190e+01,-4.95897e+01,-5.02360e+01,-5.16309e+01,-5.45788e+01,-5.34440e+01,-4.54552e+01,-5.93493e+01,,         0.73167,7.00000e+00,
6.37859   ,-5.13057e+01,-5.20142e+01,-5.00560e+01,-4.91127e+01,-4.86200e+01,-5.28841e+01,-4.25187e+01,-6.22358e+01,,         0.73333,8.00000e+00,
6.43720   ,-4.84294e+01,-4.89447e+01,-4.86973e+01,-4.91616e+01,-4.86695e+01,-5.31007e+01,-4.16164e+01,-6.11934e+01,,         0.73500,8.00000e+00,
6.49581   ,-4.59278e+01,-4.96831e+01,-4.48216e+01,-4.43207e+01,-4.82066e+01,-5.30838e+01,-4.16110e+01,-6.32508e+01,,         0.73667,8.00000e+00,
6.55442   ,-4.68863e+01,-4.49581e+01,-4.69349e+01,-4.88522e+01,-4.59494e+01,-5.33223e+01,-4.07688e+01,-6.26918e+01,,         0.73833,9.00000e+00,
6.61303   ,-4.75357e+01,-4.71821e+01,-4.87236e+01,-4.86644e+01,-4.69113e+01,-5.37988e+01,-4.17193e+01,-6.11490e+01,,         0.74000,9.00000e+00,
6.67164   ,-4.76915e+01,-4.64898e+01,-4.86387e+01,-5.13109e+01,-4.73145e+01,-5.43191e+01,-4.12938e+01,-6.02098e+01,,         0.74167,9.00000e+00,
6.73025   ,-4.59174e+01,-4.88015e+01,-4.55428e+01,-4.47779e+01,-4.50841e+01,-5.43379e+01,-4.08378e+01,-6.16970e+01,,         0.74333,9.00000e+00,
6.78886   ,-4.29027e+01,-4.46027e+01,-4.19932e+01,-4.37105e+01,-4.71881e+01,-5.45943e+01,-4.16723e+01,-5.95823e+01,,         0.74500,1.00000e+01,
6.84747   ,-5.23433e+01,-5.04903e+01,-4.95812e+01,-5.21845e+01,-5.13158e+01,-5.38591e+01,-4.25954e+01,-6.19742e+01,,         0.74667,1.00000e+01,
6.90608   ,-4.58617e+01,-4.79993e+01,-4.55270e+01,-4.70169e+01,-5.04459e+01,-5.29718e+01,-4.19843e+01,-6.15432e+01,,         0.74833,1.00000e+01,
6.96469   ,-4.66981e+01,-5.02178e+01,-4.49794e+01,-4.65060e+01,-4.96282e+01,-5.67761e+01,-4.17469e+01,-6.18244e+01,,         0.75000,9.00000e+00,
7.02330   ,-4.79213e+01,-5.02739e+01,-4.89097e+01,-4.87593e+01,-5.03617e+01,-5.24273e+01,-4.28202e+01,-5.84611e+01,,         0.75167,9.00000e+00,
7.08192   ,-4.53047e+01,-4.59045e+01,-4.62334e+01,-4.50217e+01,-4.40061e+01,-5.50553e+01,-4.02080e+01,-5.91175e+01,,         0.75333,9.00000e+00,
7.14053   ,-4.82758e+01,-4.82163e+01,-4.68384e+01,-4.98111e+01,-4.66017e+01,-5.56949e+01,-3.94839e+01,-5.99581e+01,,         0.75500,9.00000e+00,
7.19914   ,-4.72617e+01,-4.78635e+01,-4.80709e+01,-4.85702e+01,-4.80005e+01,-5.55657e+01,-3.98188e+01,-6.00392e+01,,         0.75667,9.00000e+00,
7.25775   ,-4.56324e+01,-4.77691e+01,-4.48364e+01,-4.54360e+01,-4.94521e+01,-5.42781e+01,-4.05267e+01,-6.07536e+01,,         0.75833,9.00000e+00,
7.31636   ,-4.64025e+01,-4.60500e+01,-4.65863e+01,-4.64277e+01,-4.72463e+01,-5.47485e+01,-4.25491e+01,-5.92209e+01,,         0.76000,9.00000e+00,
7.37497   ,-4.42028e+01,-4.54302e+01,-4.60631e+01,-4.61203e+01,-4.57474e+01,-5.10815e+01,-4.41706e+01,-6.13811e+01,,         0.76167,8.00000e+00,
7.43358   ,-4.41820e+01,-4.70146e+01,-4.42205e+01,-4.53909e+01,-4.74233e+01,-4.92374e+01,-4.40195e+01,-6.31735e+01,,         0.76333,8.00000e+00,
7.49219   ,-4.73749e+01,-4.49916e+01,-4.94651e+01,-4.91786e+01,-4.70767e+01,-4.96008e+01,-4.40949e+01,-6.18421e+01,,         0.76500,8.00000e+00,
7.55080   ,-4.56820e+01,-4.74543e+01,-4.71887e+01,-4.57471e+01,-4.88468e+01,-5.00587e+01,-4.47440e+01,-6.10062e+01,,         0.76667,8.00000e+00,
7.60941   ,-4.21386e+01,-4.48242e+01,-4.17221e+01,-4.25315e+01,-4.78039e+01,-4.96267e+01,-4.46030e+01,-6.32027e+01,,         0.76833,8.00000e+00,
7.66802   ,-4.82458e+01,-4.76540e+01,-5.00807e+01,-5.09483e+01,-4.73828e+01,-5.04054e+01,-4.53320e+01,-6.25631e+01,,         0.77000,8.00000e+00,
7.72663   ,-4.64799e+01,-4.46045e+01,-4.68893e+01,-4.75954e+01,-4.75066e+01,-5.09110e+01,-4.48157e+01,-5.97288e+01,,         0.77167,8.00000e+00,
7.78524   ,-4.79955e+01,-4.84194e+01,-4.90535e+01,-4.73555e+01,-4.94678e+01,-5.14230e+01,-4.52074e+01,-6.23364e+01,,         0.77333,8.00000e+00,
7.84385   ,-4.89244e+01,-4.92876e+01,-4.85161e+01,-5.05875e+01,-5.16053e+01,-5.19627e+01,-4.48665e+01,-6.28666e+01,,         0.77500,8.00000e+00,
7.90246   ,-4.96858e+01,-4.89896e+01,-5.04223e+01,-4.93169e+01,-4.96297e+01,-5.38177e+01,-4.46763e+01,-6.12817e+01,,         0.77667,8.00000e+00,
7.96107   ,-4.65718e+01,-4.55761e+01,-4.74174e+01,-4.94241e+01,-5.02609e+01,-5.34857e+01,-4.55263e+01,-6.20492e+01,,         0.77833,8.00000e+00,
8.01968   ,-4.88033e+01,-4.94944e+01,-4.97448e+01,-4.69082e+01,-4.85271e+01,-5.23663e+01,-4.44999e+01,-6.23863e+01,,         0.78000,8.00000e+00,
8.07829   ,-4.42572e+01,-4.51765e+01,-4.45152e+01,-4.66107e+01,-4.91683e+01,-5.22377e+01,-4.60260e+01,-6.15567e+01,,         0.78167,8.00000e+00,
8.13690   ,-4.90118e+01,-5.11317e+01,-4.85648e+01,-4.99463e+01,-4.78155e+01,-5.26442e+01,-4.56162e+01,-6.30297e+01,,         0.78333,8.00000e+00,
8.19551   ,-4.85262e+01,-4.93136e+01,-5.10151e+01,-4.66621e+01,-4.29419e+01,-5.20983e+01,-4.54607e+01,-6.19307e+01,,         0.78500,8.00000e+00,
8.25412   ,-4.50045e+01,-4.60060e+01,-4.79278e+01,-4.61358e+01,-4.55798e+01,-5.26330e+01,-4.50094e+01,-6.28792e+01,,         0.78667,8.00000e+00,
8.31273   ,-4.64204e+01,-4.90086e+01,-4.72709e+01,-4.62635e+01,-4.74669e+01,-5.19970e+01,-4.54222e+01,-5.99910e+01,,         0.78833,8.00000e+00,
