Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
0.85314   ,-5.26079e+01,-4.98190e+01,-5.17607e+01,-5.15310e+01,-5.00433e+01,-5.06791e+01,-6.56643e+01,-5.06697e+01,,         0.25667,3.20000e+01,
0.90109   ,-5.59417e+01,-4.87732e+01,-5.38097e+01,-5.06974e+01,-5.20673e+01,-5.12213e+01,-6.47443e+01,-5.06334e+01,,         0.25833,2.70000e+01,
0.94904   ,-4.84428e+01,-5.04133e+01,-5.28234e+01,-5.19017e+01,-5.00180e+01,-5.13382e+01,-6.50147e+01,-5.05130e+01,,         0.26000,2.30000e+01,
0.99699   ,-4.88583e+01,-5.10266e+01,-5.41530e+01,-5.08164e+01,-4.92143e+01,-5.14353e+01,-6.45985e+01,-5.04826e+01,,         0.26167,1.90000e+01,
1.04494   ,-4.87134e+01,-4.81857e+01,-5.08985e+01,-4.97461e+01,-4.77068e+01,-5.10865e+01,-6.41742e+01,-5.03693e+01,,         0.26333,1.50000e+01,
1.09289   ,-4.86696e+01,-5.15388e+01,-5.46125e+01,-5.05888e+01,-5.07020e+01,-5.10241e+01,-6.48286e+01,-5.03534e+01,,         0.26500,1.20000e+01,
1.14084   ,-4.99685e+01,-5.05464e+01,-5.30601e+01,-5.32765e+01,-4.94120e+01,-5.03946e+01,-6.42593e+01,-5.02430e+01,,         0.26667,1.00000e+01,
1.18879   ,-5.66982e+01,-4.71706e+01,-5.27308e+01,-5.07088e+01,-5.02538e+01,-4.97005e+01,-6.53171e+01,-5.02463e+01,,         0.26833,9.00000e+00,
1.23674   ,-5.61336e+01,-4.87540e+01,-5.33158e+01,-5.07512e+01,-4.84958e+01,-4.86625e+01,-6.61259e+01,-5.08020e+01,,         0.27000,8.00000e+00,
1.28469   ,-5.34968e+01,-4.96356e+01,-5.17874e+01,-5.20879e+01,-4.99623e+01,-4.80003e+01,-6.56360e+01,-5.12459e+01,,         0.27167,8.00000e+00,
1.33264   ,-5.38790e+01,-4.84280e+01,-5.42144e+01,-5.14338e+01,-5.32429e+01,-4.80428e+01,-6.39216e+01,-5.14229e+01,,         0.27333,9.00000e+00,
1.38058   ,-5.24810e+01,-4.88259e+01,-5.41905e+01,-5.18245e+01,-5.19117e+01,-4.78006e+01,-6.34960e+01,-5.12405e+01,,         0.27500,1.00000e+01,
1.42853   ,-5.72169e+01,-4.78327e+01,-5.40283e+01,-5.21132e+01,-5.36072e+01,-4.76047e+01,-6.33508e+01,-5.12794e+01,,         0.27667,1.10000e+01,
1.47648   ,-5.05864e+01,-4.64314e+01,-5.43023e+01,-4.95171e+01,-4.83585e+01,-4.72688e+01,-6.31292e+01,-5.11744e+01,,         0.27833,1.20000e+01,
1.52443   ,-5.00798e+01,-4.66303e+01,-5.41635e+01,-4.95517e+01,-4.76463e+01,-4.72774e+01,-6.34838e+01,-5.12348e+01,,         0.28000,1.20000e+01,
1.57238   ,-5.00430e+01,-4.93690e+01,-5.23345e+01,-5.18688e+01,-5.28383e+01,-4.75312e+01,-6.31096e+01,-5.10728e+01,,         0.28167,1.30000e+01,
1.62033   ,-5.21448e+01,-4.87943e+01,-5.37047e+01,-5.25881e+01,-5.29333e+01,-4.67634e+01,-6.32184e+01,-5.16830e+01,,         0.28333,1.40000e+01,
1.66828   ,-5.60843e+01,-5.03034e+01,-5.44045e+01,-5.29118e+01,-5.21855e+01,-4.61527e+01,-6.36023e+01,-5.16530e+01,,         0.28500,1.50000e+01,
1.71623   ,-5.23690e+01,-4.58134e+01,-5.64630e+01,-5.14049e+01,-5.03874e+01,-4.62761e+01,-6.36852e+01,-5.15652e+01,,         0.28667,1.50000e+01,
1.76418   ,-5.13888e+01,-4.99504e+01,-5.45880e+01,-5.40799e+01,-4.91291e+01,-4.66657e+01,-6.37290e+01,-5.13946e+01,,         0.28833,1.60000e+01,
1.81213   ,-5.30764e+01,-4.93084e+01,-5.35873e+01,-5.22441e+01,-5.01318e+01,-4.69346e+01,-6.31847e+01,-5.10758e+01,,         0.29000,1.70000e+01,
1.86008   ,-5.26395e+01,-4.91173e+01,-5.30085e+01,-5.12537e+01,-5.07118e+01,-4.70548e+01,-6.31876e+01,-5.12895e+01,,         0.29167,1.70000e+01,
1.90803   ,-5.25643e+01,-5.05275e+01,-5.36348e+01,-5.04490e+01,-5.01445e+01,-4.69986e+01,-6.32403e+01,-5.13138e+01,,         0.29333,1.80000e+01,
1.95598   ,-5.15599e+01,-4.97676e+01,-5.61766e+01,-4.99772e+01,-4.95178e+01,-4.70590e+01,-6.33156e+01,-5.13379e+01,,         0.29500,1.80000e+01,
2.00393   ,-5.09084e+01,-5.05051e+01,-5.56004e+01,-5.01368e+01,-4.91734e+01,-4.73401e+01,-6.28475e+01,-5.11063e+01,,         0.29667,1.90000e+01,
2.05188   ,-5.49438e+01,-5.07240e+01,-5.70481e+01,-4.94643e+01,-5.16682e+01,-4.72655e+01,-6.40320e+01,-5.16975e+01,,         0.29833,1.90000e+01,
2.09983   ,-5.57724e+01,-4.93328e+01,-5.02369e+01,-5.11816e+01,-4.78034e+01,-4.76232e+01,-6.43767e+01,-5.12587e+01,,         0.30000,1.80000e+01,
2.14777   ,-5.25380e+01,-5.07295e+01,-5.51149e+01,-5.19320e+01,-5.10896e+01,-4.83221e+01,-6.44106e+01,-5.14534e+01,,         0.30167,1.80000e+01,
2.19572   ,-4.87424e+01,-4.57988e+01,-5.47220e+01,-5.31410e+01,-5.15678e+01,-4.91255e+01,-6.30352e+01,-5.11814e+01,,         0.30333,1.70000e+01,
2.24367   ,-5.24775e+01,-5.21010e+01,-5.49496e+01,-4.94889e+01,-5.15796e+01,-4.96653e+01,-6.43072e+01,-5.10989e+01,,         0.30500,1.60000e+01,
2.29162   ,-5.18680e+01,-4.81604e+01,-5.56272e+01,-5.03903e+01,-4.98098e+01,-5.02218e+01,-6.39502e+01,-5.09284e+01,,         0.30667,1.60000e+01,
2.33957   ,-5.19089e+01,-5.27652e+01,-5.56170e+01,-5.07786e+01,-4.97401e+01,-5.04354e+01,-6.39599e+01,-5.07196e+01,,         0.30833,1.40000e+01,
2.38752   ,-5.33000e+01,-4.96565e+01,-5.29322e+01,-5.26564e+01,-5.00398e+01,-5.08349e+01,-6.48258e+01,-5.06787e+01,,         0.31000,1.30000e+01,
2.43547   ,-5.85266e+01,-4.74235e+01,-5.45334e+01,-5.03757e+01,-4.70346e+01,-5.09983e+01,-6.48409e+01,-5.08744e+01,,         0.31167,1.20000e+01,
2.48342   ,-5.75570e+01,-5.16995e+01,-5.23735e+01,-5.27016e+01,-5.03547e+01,-5.09053e+01,-6.48848e+01,-5.06618e+01,,         0.31333,1.10000e+01,
2.53137   ,-5.65093e+01,-5.12947e+01,-5.57144e+01,-5.08656e+01,-4.82308e+01,-5.11883e+01,-6.44257e+01,-5.05476e+01,,         0.31500,9.00000e+00,
2.57932   ,-5.39982e+01,-5.09339e+01,-5.45623e+01,-5.03533e+01,-5.19739e+01,-5.16337e+01,-6.41316e+01,-5.02325e+01,,         0.31667,7.00000e+00,
2.62727   ,-4.77384e+01,-4.91677e+01,-5.35554e+01,-4.90431e+01,-5.35781e+01,-5.18990e+01,-6.39438e+01,-5.01512e+01,,         0.31833,6.00000e+00,
2.67522   ,-5.24503e+01,-5.04984e+01,-5.17168e+01,-4.91541e+01,-5.10044e+01,-5.21793e+01,-6.44763e+01,-4.98730e+01,,         0.32000,4.00000e+00,
2.72317   ,-4.88745e+01,-5.09561e+01,-5.25057e+01,-4.87997e+01,-5.06838e+01,-5.20715e+01,-6.48453e+01,-4.98162e+01,,         0.32167,2.00000e+00,
2.77112   ,-4.94149e+01,-5.14322e+01,-5.45837e+01,-4.87792e+01,-4.69580e+01,-5.14089e+01,-6.52767e+01,-5.04422e+01,,         0.32333,0.00000e+00,
2.81907   ,-4.80571e+01,-4.95366e+01,-5.45203e+01,-5.17766e+01,-4.88430e+01,-5.10706e+01,-6.53067e+01,-5.06809e+01,,         0.32500,-2.00000e+00,
2.86701   ,-5.19400e+01,-4.99613e+01,-5.33117e+01,-5.18982e+01,-4.98023e+01,-5.04645e+01,-6.44418e+01,-5.06051e+01,,         0.32667,-4.00000e+00,
2.91496   ,-5.59927e+01,-4.91168e+01,-5.43741e+01,-5.04233e+01,-5.12457e+01,-4.93359e+01,-6.54243e+01,-5.04492e+01,,         0.32833,-7.00000e+00,
2.96291   ,-5.40241e+01,-4.89983e+01,-5.46780e+01,-5.15540e+01,-4.85007e+01,-4.88784e+01,-6.48119e+01,-5.07371e+01,,         0.33000,-9.00000e+00,
3.01086   ,-5.56539e+01,-4.83808e+01,-5.15000e+01,-4.96144e+01,-5.18434e+01,-4.89760e+01,-6.32455e+01,-5.12719e+01,,         0.33167,-1.10000e+01,
3.05881   ,-5.35075e+01,-5.23795e+01,-5.33877e+01,-5.04668e+01,-5.11431e+01,-4.91134e+01,-6.38227e+01,-5.18397e+01,,         0.33333,-1.30000e+01,
3.10676   ,-5.16306e+01,-5.05493e+01,-5.02366e+01,-5.17792e+01,-4.64692e+01,-4.87480e+01,-6.34851e+01,-5.21981e+01,,         0.33500,-1.50000e+01,
3.15471   ,-4.58643e+01,-4.87186e+01,-5.39423e+01,-5.28218e+01,-4.89230e+01,-4.82788e+01,-6.27529e+01,-5.17972e+01,,         0.33667,-1.70000e+01,
3.20266   ,-4.73370e+01,-4.97575e+01,-5.48031e+01,-5.07222e+01,-5.13983e+01,-4.81960e+01,-6.35175e+01,-5.19788e+01,,         0.33833,-1.90000e+01,
3.25061   ,-4.93633e+01,-4.70381e+01,-5.32068e+01,-5.04387e+01,-4.83358e+01,-4.83050e+01,-6.35697e+01,-5.18939e+01,,         0.34000,-2.10000e+01,
3.29856   ,-5.28064e+01,-4.76630e+01,-5.36513e+01,-4.97460e+01,-5.30998e+01,-4.75359e+01,-6.27199e+01,-5.11983e+01,,         0.34167,-2.30000e+01,
3.34651   ,-6.00329e+01,-5.14964e+01,-5.32451e+01,-5.23615e+01,-4.57378e+01,-4.68974e+01,-6.24371e+01,-5.16986e+01,,         0.34333,-2.40000e+01,
3.39446   ,-5.54066e+01,-5.17734e+01,-5.37092e+01,-5.07054e+01,-4.95797e+01,-4.68551e+01,-6.30420e+01,-5.20345e+01,,         0.34500,-2.60000e+01,
3.44241   ,-5.46156e+01,-5.03106e+01,-5.37507e+01,-5.30220e+01,-5.07537e+01,-4.68190e+01,-6.25237e+01,-5.18193e+01,,         0.34667,-2.70000e+01,
3.49036   ,-5.30735e+01,-4.72705e+01,-5.48809e+01,-5.15051e+01,-4.91547e+01,-4.71130e+01,-6.14130e+01,-5.16509e+01,,         0.34833,-2.90000e+01,
3.53831   ,-5.11779e+01,-5.03216e+01,-5.23546e+01,-5.21764e+01,-4.92253e+01,-4.72793e+01,-6.28349e+01,-5.15745e+01,,         0.35000,-3.00000e+01,
3.58626   ,-5.01925e+01,-4.67551e+01,-5.39889e+01,-5.05433e+01,-5.30131e+01,-4.72740e+01,-6.28728e+01,-5.15023e+01,,         0.35167,-3.10000e+01,
3.63420   ,-5.05930e+01,-4.71716e+01,-5.43327e+01,-5.26452e+01,-4.98749e+01,-4.77536e+01,-6.30494e+01,-5.18004e+01,,         0.35333,-3.10000e+01,
3.68215   ,-4.58261e+01,-5.08732e+01,-5.30442e+01,-5.12157e+01,-5.02888e+01,-4.83517e+01,-6.39494e+01,-5.18300e+01,,         0.35500,-3.20000e+01,
3.73010   ,-5.22938e+01,-4.94643e+01,-5.52050e+01,-5.20441e+01,-5.05384e+01,-4.80809e+01,-6.28918e+01,-5.18346e+01,,         0.35667,-3.30000e+01,
3.77805   ,-5.59449e+01,-4.66014e+01,-5.43123e+01,-5.34682e+01,-5.13071e+01,-4.88742e+01,-6.33989e+01,-5.18953e+01,,         0.35833,-3.30000e+01,
3.82600   ,-5.55468e+01,-4.99212e+01,-5.57213e+01,-5.03295e+01,-4.95598e+01,-4.90919e+01,-6.39593e+01,-5.20083e+01,,         0.36000,-3.40000e+01,
3.87395   ,-5.31764e+01,-4.82409e+01,-5.44128e+01,-5.18274e+01,-4.94521e+01,-4.98866e+01,-6.39624e+01,-5.18443e+01,,         0.36167,-3.40000e+01,
3.92190   ,-4.93741e+01,-5.13695e+01,-5.48488e+01,-5.09656e+01,-4.89790e+01,-5.04193e+01,-6.39783e+01,-5.22292e+01,,         0.36333,-3.50000e+01,
3.96985   ,-5.34169e+01,-4.82680e+01,-5.48792e+01,-4.95650e+01,-4.73319e+01,-5.05340e+01,-6.26109e+01,-5.17829e+01,,         0.36500,-3.50000e+01,
4.01780   ,-5.19556e+01,-5.47683e+01,-5.30538e+01,-5.27268e+01,-5.08904e+01,-5.02797e+01,-6.26841e+01,-5.11093e+01,,         0.36667,-3.50000e+01,
4.06575   ,-5.20885e+01,-4.88431e+01,-5.24383e+01,-5.02752e+01,-5.08415e+01,-5.01965e+01,-6.26171e+01,-5.10683e+01,,         0.36833,-3.60000e+01,
4.11370   ,-4.89814e+01,-5.21880e+01,-5.30900e+01,-5.08578e+01,-4.95046e+01,-5.05515e+01,-6.39158e+01,-5.08770e+01,,         0.37000,-3.60000e+01,
4.16165   ,-5.46186e+01,-4.90426e+01,-5.26914e+01,-5.19204e+01,-5.04096e+01,-5.04377e+01,-6.30923e+01,-5.09935e+01,,         0.37167,-3.60000e+01,
4.20960   ,-5.39511e+01,-5.04380e+01,-5.42969e+01,-4.98220e+01,-5.25412e+01,-5.06262e+01,-6.31664e+01,-5.06767e+01,,         0.37333,-3.70000e+01,
4.25755   ,-5.65032e+01,-5.28197e+01,-5.21854e+01,-5.33247e+01,-5.04405e+01,-5.06978e+01,-6.32202e+01,-5.08187e+01,,         0.37500,-3.70000e+01,
4.30550   ,-4.95575e+01,-4.78063e+01,-5.41978e+01,-5.12262e+01,-4.99038e+01,-5.10870e+01,-6.19609e+01,-5.07522e+01,,         0.37667,-3.70000e+01,
4.35344   ,-5.07830e+01,-5.13523e+01,-5.37302e+01,-5.04586e+01,-5.21461e+01,-5.10956e+01,-6.29463e+01,-5.02869e+01,,         0.37833,-3.70000e+01,
4.40139   ,-4.59851e+01,-4.81390e+01,-5.30396e+01,-4.90815e+01,-4.92434e+01,-5.04709e+01,-6.36249e+01,-5.06052e+01,,         0.38000,-3.70000e+01,
4.44934   ,-4.70904e+01,-4.72300e+01,-5.33965e+01,-5.03968e+01,-5.08769e+01,-5.00102e+01,-6.31962e+01,-5.05020e+01,,         0.38167,-3.70000e+01,
4.49729   ,-4.58602e+01,-5.21373e+01,-5.34355e+01,-5.10160e+01,-5.01062e+01,-4.98397e+01,-6.34902e+01,-5.06086e+01,,         0.38333,-3.60000e+01,
4.54524   ,-5.31716e+01,-4.82024e+01,-5.31628e+01,-5.15907e+01,-5.29788e+01,-4.97263e+01,-6.46816e+01,-5.06834e+01,,         0.38500,-3.60000e+01,
4.59319   ,-5.32168e+01,-5.38189e+01,-5.21045e+01,-5.21155e+01,-4.91489e+01,-4.92817e+01,-6.33567e+01,-5.08354e+01,,         0.38667,-3.50000e+01,
4.64114   ,-5.47565e+01,-4.84559e+01,-5.18497e+01,-5.18499e+01,-5.08312e+01,-4.85832e+01,-6.31432e+01,-5.13501e+01,,         0.38833,-3.40000e+01,
4.68909   ,-5.08415e+01,-4.70544e+01,-5.55346e+01,-4.98262e+01,-5.09639e+01,-4.87158e+01,-6.29255e+01,-5.15094e+01,,         0.39000,-3.40000e+01,
4.73704   ,-5.35667e+01,-4.77636e+01,-5.30883e+01,-5.01478e+01,-5.20934e+01,-4.84496e+01,-6.33074e+01,-5.17640e+01,,         0.39167,-3.30000e+01,
4.78499   ,-5.02380e+01,-5.20057e+01,-5.53491e+01,-5.16000e+01,-5.07270e+01,-4.85911e+01,-6.27681e+01,-5.15232e+01,,         0.39333,-3.20000e+01,
4.83294   ,-4.86570e+01,-5.04663e+01,-5.38597e+01,-5.11874e+01,-4.90473e+01,-4.83976e+01,-6.31760e+01,-5.15590e+01,,         0.39500,-3.10000e+01,
4.88089   ,-4.97748e+01,-4.85660e+01,-5.50001e+01,-4.97869e+01,-5.10532e+01,-4.83543e+01,-6.30023e+01,-5.13856e+01,,         0.39667,-3.00000e+01,
4.92884   ,-4.98701e+01,-5.01976e+01,-5.50473e+01,-4.87570e+01,-5.34895e+01,-4.86909e+01,-6.41938e+01,-5.14710e+01,,         0.39833,-2.90000e+01,
4.97679   ,-5.95842e+01,-5.04383e+01,-5.45446e+01,-5.26245e+01,-4.99310e+01,-4.80600e+01,-6.23631e+01,-5.13667e+01,,         0.40000,-2.80000e+01,
5.02474   ,-5.50627e+01,-5.09998e+01,-5.39794e+01,-5.16221e+01,-5.26953e+01,-4.76872e+01,-6.27654e+01,-5.15453e+01,,         0.40167,-2.70000e+01,
5.07269   ,-5.71934e+01,-5.07183e+01,-5.43976e+01,-5.08892e+01,-5.09953e+01,-4.76721e+01,-6.30027e+01,-5.16571e+01,,         0.40333,-2.60000e+01,
5.12064   ,-5.43370e+01,-5.25274e+01,-5.45567e+01,-5.09344e+01,-4.99763e+01,-4.74867e+01,-6.31578e+01,-5.12167e+01,,         0.40500,-2.50000e+01,
5.16858   ,-4.77047e+01,-4.78054e+01,-5.33709e+01,-5.32768e+01,-4.87529e+01,-4.78157e+01,-6.26679e+01,-5.12636e+01,,         0.40667,-2.40000e+01,
5.21653   ,-5.20747e+01,-4.92443e+01,-5.32249e+01,-4.88221e+01,-5.03820e+01,-4.80976e+01,-6.32893e+01,-5.09331e+01,,         0.40833,-2.40000e+01,
5.26448   ,-4.97273e+01,-5.17593e+01,-5.23694e+01,-5.02958e+01,-5.07760e+01,-4.81561e+01,-6.40754e+01,-5.08163e+01,,         0.41000,-2.30000e+01,
5.31243   ,-5.24539e+01,-4.87608e+01,-5.35996e+01,-4.98045e+01,-5.13985e+01,-4.87009e+01,-6.49802e+01,-5.10458e+01,,         0.41167,-2.30000e+01,
5.36038   ,-5.06785e+01,-4.66162e+01,-5.45988e+01,-5.25483e+01,-5.17304e+01,-4.92675e+01,-6.39866e+01,-5.11232e+01,,         0.41333,-2.20000e+01,
5.40833   ,-5.70357e+01,-4.98410e+01,-5.45086e+01,-5.28282e+01,-5.06549e+01,-4.95938e+01,-6.41929e+01,-5.11504e+01,,         0.41500,-2.20000e+01,
5.45628   ,-5.27747e+01,-4.89613e+01,-5.32841e+01,-5.09858e+01,-4.79661e+01,-4.93563e+01,-6.42841e+01,-5.07072e+01,,         0.41667,-2.10000e+01,
5.50423   ,-5.47985e+01,-5.22785e+01,-5.48423e+01,-5.11808e+01,-5.06590e+01,-4.93520e+01,-6.30173e+01,-5.05552e+01,,         0.41833,-2.10000e+01,
5.55218   ,-5.05510e+01,-5.00988e+01,-5.43422e+01,-4.97290e+01,-5.09613e+01,-5.00911e+01,-6.52733e+01,-5.04878e+01,,         0.42000,-2.00000e+01,
5.60013   ,-4.89821e+01,-5.04360e+01,-5.30050e+01,-5.11096e+01,-5.14181e+01,-5.03955e+01,-6.47517e+01,-5.04025e+01,,         0.42167,-1.90000e+01,
5.64808   ,-5.27646e+01,-5.22122e+01,-5.46603e+01,-4.98855e+01,-4.85516e+01,-5.05605e+01,-6.51794e+01,-5.06789e+01,,         0.42333,-1.90000e+01,
5.69603   ,-4.96782e+01,-4.86704e+01,-5.41614e+01,-5.21312e+01,-5.12805e+01,-5.11205e+01,-6.39731e+01,-5.04654e+01,,         0.42500,-1.80000e+01,
5.74398   ,-5.14369e+01,-5.29324e+01,-5.30056e+01,-5.22529e+01,-4.98496e+01,-5.09052e+01,-6.44538e+01,-5.07134e+01,,         0.42667,-1.70000e+01,
5.79193   ,-5.31594e+01,-4.97062e+01,-5.39082e+01,-4.97726e+01,-5.24993e+01,-5.10977e+01,-6.34764e+01,-5.07576e+01,,         0.42833,-1.70000e+01,
5.83988   ,-5.26529e+01,-4.91019e+01,-5.45762e+01,-5.16246e+01,-5.10420e+01,-5.11480e+01,-6.39415e+01,-5.04970e+01,,         0.43000,-1.60000e+01,
5.88782   ,-5.43351e+01,-5.08305e+01,-5.40270e+01,-5.30039e+01,-5.17658e+01,-5.09175e+01,-6.41795e+01,-5.01495e+01,,         0.43167,-1.50000e+01,
5.93577   ,-5.58162e+01,-5.21000e+01,-5.35106e+01,-5.29189e+01,-5.09942e+01,-5.08280e+01,-6.34966e+01,-4.99573e+01,,         0.43333,-1.40000e+01,
5.98372   ,-4.88538e+01,-5.21704e+01,-5.13540e+01,-5.29431e+01,-5.25423e+01,-5.04403e+01,-6.53502e+01,-5.00421e+01,,         0.43500,-1.30000e+01,
6.03167   ,-5.09483e+01,-5.12465e+01,-5.22772e+01,-4.91801e+01,-5.09991e+01,-4.99147e+01,-6.48825e+01,-5.03574e+01,,         0.43667,-1.20000e+01,
6.07962   ,-4.97334e+01,-5.11241e+01,-5.35826e+01,-4.90228e+01,-5.14243e+01,-4.99710e+01,-6.47335e+01,-5.02481e+01,,         0.43833,-1.10000e+01,
6.12757   ,-5.23712e+01,-4.82648e+01,-5.41560e+01,-4.90920e+01,-5.03695e+01,-4.96215e+01,-6.48116e+01,-5.05759e+01,,         0.44000,-9.00000e+00,
6.17552   ,-4.99419e+01,-5.38603e+01,-5.29125e+01,-5.09727e+01,-5.14464e+01,-4.97951e+01,-6.38618e+01,-5.15223e+01,,         0.44167,-8.00000e+00,
6.22347   ,-5.02458e+01,-5.17699e+01,-5.63825e+01,-5.20385e+01,-4.98147e+01,-4.89250e+01,-6.35939e+01,-5.13781e+01,,         0.44333,-5.00000e+00,
6.27142   ,-5.73732e+01,-5.28918e+01,-5.39086e+01,-5.18010e+01,-5.11093e+01,-4.85725e+01,-6.45368e+01,-5.16295e+01,,         0.44500,-3.00000e+00,
6.31937   ,-5.70197e+01,-4.66954e+01,-5.60871e+01,-5.06147e+01,-5.03994e+01,-4.80087e+01,-6.45118e+01,-5.17168e+01,,         0.44667,-1.00000e+00,
6.36732   ,-5.61352e+01,-4.55711e+01,-5.53325e+01,-5.07993e+01,-4.72033e+01,-4.78203e+01,-6.35775e+01,-5.11601e+01,,         0.44833,2.00000e+00,
6.41527   ,-4.83302e+01,-4.81482e+01,-5.47297e+01,-5.28799e+01,-4.72991e+01,-4.77881e+01,-6.44927e+01,-5.14768e+01,,         0.45000,5.00000e+00,
6.46322   ,-5.06705e+01,-4.84452e+01,-5.23536e+01,-5.06217e+01,-5.06661e+01,-4.78577e+01,-6.37625e+01,-5.14985e+01,,         0.45167,7.00000e+00,
6.51117   ,-4.90007e+01,-4.96109e+01,-5.50242e+01,-5.31890e+01,-5.07150e+01,-4.80441e+01,-6.35995e+01,-5.14039e+01,,         0.45333,1.00000e+01,
6.55912   ,-5.14388e+01,-5.07470e+01,-5.60769e+01,-5.02685e+01,-5.21163e+01,-4.79936e+01,-6.38879e+01,-5.14798e+01,,         0.45500,1.30000e+01,
