Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
,			,,,,,,,,,         11.39667,-4.00000e+00,
,			,,,,,,,,,         11.39833,-4.00000e+00,
,			,,,,,,,,,         11.40000,-3.00000e+00,
,			,,,,,,,,,         11.40167,-3.00000e+00,
,			,,,,,,,,,         11.40333,-3.00000e+00,
,			,,,,,,,,,         11.40500,-2.00000e+00,
,			,,,,,,,,,         11.40667,-2.00000e+00,
,			,,,,,,,,,         11.40833,-1.00000e+00,
,			,,,,,,,,,         11.41000,-1.00000e+00,
,			,,,,,,,,,         11.41167,0.00000e+00,
,			,,,,,,,,,         11.41333,0.00000e+00,
,			,,,,,,,,,         11.41500,0.00000e+00,
,			,,,,,,,,,         11.41667,1.00000e+00,
,			,,,,,,,,,         11.41833,1.00000e+00,
,			,,,,,,,,,         11.42000,1.00000e+00,
,			,,,,,,,,,         11.42167,1.00000e+00,
,			,,,,,,,,,         11.42333,0.00000e+00,
,			,,,,,,,,,         11.42500,0.00000e+00,
,			,,,,,,,,,         11.42667,-1.00000e+00,
,			,,,,,,,,,         11.42833,-2.00000e+00,
,			,,,,,,,,,         11.43000,-3.00000e+00,
,			,,,,,,,,,         11.43167,-4.00000e+00,
,			,,,,,,,,,         11.43333,-5.00000e+00,
,			,,,,,,,,,         11.43500,-6.00000e+00,
,			,,,,,,,,,         11.43667,-8.00000e+00,
,			,,,,,,,,,         11.43833,-9.00000e+00,
,			,,,,,,,,,         11.44000,-1.00000e+01,
,			,,,,,,,,,         11.44167,-1.20000e+01,
,			,,,,,,,,,         11.44333,-1.30000e+01,
,			,,,,,,,,,         11.44500,-1.40000e+01,
,			,,,,,,,,,         11.44667,-1.50000e+01,
,			,,,,,,,,,         11.44833,-1.60000e+01,
,			,,,,,,,,,         11.45000,-1.70000e+01,
,			,,,,,,,,,         11.45167,-1.80000e+01,
,			,,,,,,,,,         11.45333,-1.90000e+01,
,			,,,,,,,,,         11.45500,-1.90000e+01,
,			,,,,,,,,,         11.45667,-1.90000e+01,
,			,,,,,,,,,         11.45833,-1.90000e+01,
,			,,,,,,,,,         11.46000,-1.90000e+01,
,			,,,,,,,,,         11.46167,-1.90000e+01,
,			,,,,,,,,,         11.46333,-1.80000e+01,
,			,,,,,,,,,         11.46500,-1.80000e+01,
,			,,,,,,,,,         11.46667,-1.70000e+01,
,			,,,,,,,,,         11.46833,-1.60000e+01,
,			,,,,,,,,,         11.47000,-1.50000e+01,
,			,,,,,,,,,         11.47167,-1.40000e+01,
,			,,,,,,,,,         11.47333,-1.30000e+01,
,			,,,,,,,,,         11.47500,-1.20000e+01,
,			,,,,,,,,,         11.47667,-1.10000e+01,
,			,,,,,,,,,         11.47833,-1.00000e+01,
,			,,,,,,,,,         11.48000,-1.00000e+01,
,			,,,,,,,,,         11.48167,-9.00000e+00,
,			,,,,,,,,,         11.48333,-9.00000e+00,
,			,,,,,,,,,         11.48500,-9.00000e+00,
,			,,,,,,,,,         11.48667,-9.00000e+00,
,			,,,,,,,,,         11.48833,-9.00000e+00,
,			,,,,,,,,,         11.49000,-9.00000e+00,
,			,,,,,,,,,         11.49167,-1.00000e+01,
,			,,,,,,,,,         11.49333,-1.10000e+01,
,			,,,,,,,,,         11.49500,-1.10000e+01,
,			,,,,,,,,,         11.49667,-1.20000e+01,
,			,,,,,,,,,         11.49833,-1.30000e+01,
,			,,,,,,,,,         11.50000,-1.40000e+01,
,			,,,,,,,,,         11.50167,-1.60000e+01,
,			,,,,,,,,,         11.50333,-1.70000e+01,
,			,,,,,,,,,         11.50500,-1.80000e+01,
,			,,,,,,,,,         11.50667,-1.90000e+01,
,			,,,,,,,,,         11.50833,-2.00000e+01,
,			,,,,,,,,,         11.51000,-2.10000e+01,
,			,,,,,,,,,         11.51167,-2.20000e+01,
,			,,,,,,,,,         11.51333,-2.30000e+01,
,			,,,,,,,,,         11.51500,-2.30000e+01,
,			,,,,,,,,,         11.51667,-2.40000e+01,
,			,,,,,,,,,         11.51833,-2.40000e+01,
,			,,,,,,,,,         11.52000,-2.40000e+01,
,			,,,,,,,,,         11.52167,-2.30000e+01,
,			,,,,,,,,,         11.52333,-2.30000e+01,
,			,,,,,,,,,         11.52500,-2.30000e+01,
,			,,,,,,,,,         11.52667,-2.20000e+01,
,			,,,,,,,,,         11.52833,-2.10000e+01,
,			,,,,,,,,,         11.53000,-2.10000e+01,
,			,,,,,,,,,         11.53167,-2.00000e+01,
,			,,,,,,,,,         11.53333,-2.00000e+01,
,			,,,,,,,,,         11.53500,-2.00000e+01,
,			,,,,,,,,,         11.53667,-1.90000e+01,
,			,,,,,,,,,         11.53833,-1.90000e+01,
,			,,,,,,,,,         11.54000,-1.90000e+01,
,			,,,,,,,,,         11.54167,-1.90000e+01,
,			,,,,,,,,,         11.54333,-1.90000e+01,
,			,,,,,,,,,         11.54500,-1.90000e+01,
,			,,,,,,,,,         11.54667,-1.90000e+01,
,			,,,,,,,,,         11.54833,-1.90000e+01,
,			,,,,,,,,,         11.55000,-1.90000e+01,
,			,,,,,,,,,         11.55167,-1.90000e+01,
,			,,,,,,,,,         11.55333,-1.80000e+01,
,			,,,,,,,,,         11.55500,-1.80000e+01,
,			,,,,,,,,,         11.55667,-1.70000e+01,
,			,,,,,,,,,         11.55833,-1.70000e+01,
,			,,,,,,,,,         11.56000,-1.60000e+01,
,			,,,,,,,,,         11.56167,-1.60000e+01,
,			,,,,,,,,,         11.56333,-1.50000e+01,
,			,,,,,,,,,         11.56500,-1.50000e+01,
,			,,,,,,,,,         11.56667,-1.50000e+01,
,			,,,,,,,,,         11.56833,-1.50000e+01,
,			,,,,,,,,,         11.57000,-1.50000e+01,
,			,,,,,,,,,         11.57167,-1.50000e+01,
,			,,,,,,,,,         11.57333,-1.50000e+01,
,			,,,,,,,,,         11.57500,-1.50000e+01,
,			,,,,,,,,,         11.57667,-1.60000e+01,
,			,,,,,,,,,         11.57833,-1.60000e+01,
,			,,,,,,,,,         11.58000,-1.60000e+01,
,			,,,,,,,,,         11.58167,-1.70000e+01,
,			,,,,,,,,,         11.58333,-1.80000e+01,
,			,,,,,,,,,         11.58500,-1.80000e+01,
,			,,,,,,,,,         11.58667,-1.90000e+01,
,			,,,,,,,,,         11.58833,-2.00000e+01,
,			,,,,,,,,,         11.59000,-2.00000e+01,
,			,,,,,,,,,         11.59167,-2.10000e+01,
,			,,,,,,,,,         11.59333,-2.20000e+01,
,			,,,,,,,,,         11.59500,-2.20000e+01,
,			,,,,,,,,,         11.59667,-2.20000e+01,
,			,,,,,,,,,         11.59833,-2.20000e+01,
,			,,,,,,,,,         11.60000,-2.20000e+01,
,			,,,,,,,,,         11.60167,-2.20000e+01,
,			,,,,,,,,,         11.60333,-2.20000e+01,
,			,,,,,,,,,         11.60500,-2.10000e+01,
,			,,,,,,,,,         11.60667,-2.10000e+01,
,			,,,,,,,,,         11.60833,-2.00000e+01,
,			,,,,,,,,,         11.61000,-1.90000e+01,
,			,,,,,,,,,         11.61167,-1.90000e+01,
,			,,,,,,,,,         11.61333,-1.80000e+01,
,			,,,,,,,,,         11.61500,-1.70000e+01,
,			,,,,,,,,,         11.61667,-1.60000e+01,
,			,,,,,,,,,         11.61833,-1.50000e+01,
,			,,,,,,,,,         11.62000,-1.40000e+01,
,			,,,,,,,,,         11.62167,-1.40000e+01,
,			,,,,,,,,,         11.62333,-1.30000e+01,
,			,,,,,,,,,         11.62500,-1.30000e+01,
,			,,,,,,,,,         11.62667,-1.30000e+01,
,			,,,,,,,,,         11.62833,-1.20000e+01,
,			,,,,,,,,,         11.63000,-1.20000e+01,
,			,,,,,,,,,         11.63167,-1.20000e+01,
,			,,,,,,,,,         11.63333,-1.20000e+01,
,			,,,,,,,,,         11.63500,-1.20000e+01,
,			,,,,,,,,,         11.63667,-1.20000e+01,
,			,,,,,,,,,         11.63833,-1.20000e+01,
,			,,,,,,,,,         11.64000,-1.20000e+01,
,			,,,,,,,,,         11.64167,-1.20000e+01,
,			,,,,,,,,,         11.64333,-1.20000e+01,
,			,,,,,,,,,         11.64500,-1.10000e+01,
,			,,,,,,,,,         11.64667,-1.20000e+01,
,			,,,,,,,,,         11.64833,-1.20000e+01,
,			,,,,,,,,,         11.65000,-1.30000e+01,
,			,,,,,,,,,         11.65167,-1.50000e+01,
,			,,,,,,,,,         11.65333,-1.80000e+01,
,			,,,,,,,,,         11.65500,-2.20000e+01,
,			,,,,,,,,,         11.65667,-2.80000e+01,
,			,,,,,,,,,         11.65833,-3.60000e+01,
,			,,,,,,,,,         11.66000,-4.50000e+01,
,			,,,,,,,,,         11.66167,-5.50000e+01,
,			,,,,,,,,,         11.66333,-6.50000e+01,
,			,,,,,,,,,         11.66500,-7.40000e+01,
,			,,,,,,,,,         11.66667,-8.00000e+01,
,			,,,,,,,,,         11.66833,-8.40000e+01,
,			,,,,,,,,,         11.67000,-8.40000e+01,
,			,,,,,,,,,         11.67167,-8.20000e+01,
,			,,,,,,,,,         11.67333,-7.60000e+01,
,			,,,,,,,,,         11.67500,-6.70000e+01,
,			,,,,,,,,,         11.67667,-5.60000e+01,
,			,,,,,,,,,         11.67833,-4.30000e+01,
,			,,,,,,,,,         11.68000,-2.80000e+01,
,			,,,,,,,,,         11.68167,-1.30000e+01,
,			,,,,,,,,,         11.68333,2.00000e+00,
,			,,,,,,,,,         11.68500,1.50000e+01,
,			,,,,,,,,,         11.68667,2.60000e+01,
,			,,,,,,,,,         11.68833,3.40000e+01,
,			,,,,,,,,,         11.69000,3.80000e+01,
,			,,,,,,,,,         11.69167,3.90000e+01,
,			,,,,,,,,,         11.69333,3.70000e+01,
,			,,,,,,,,,         11.69500,3.30000e+01,
,			,,,,,,,,,         11.69667,2.80000e+01,
,			,,,,,,,,,         11.69833,2.10000e+01,
,			,,,,,,,,,         11.70000,1.40000e+01,
,			,,,,,,,,,         11.70167,6.00000e+00,
,			,,,,,,,,,         11.70333,-1.00000e+00,
,			,,,,,,,,,         11.70500,-8.00000e+00,
,			,,,,,,,,,         11.70667,-1.50000e+01,
,			,,,,,,,,,         11.70833,-2.10000e+01,
,			,,,,,,,,,         11.71000,-2.70000e+01,
,			,,,,,,,,,         11.71167,-3.20000e+01,
,			,,,,,,,,,         11.71333,-3.60000e+01,
,			,,,,,,,,,         11.71500,-3.90000e+01,
,			,,,,,,,,,         11.71667,-4.10000e+01,
,			,,,,,,,,,         11.71833,-4.30000e+01,
,			,,,,,,,,,         11.72000,-4.40000e+01,
,			,,,,,,,,,         11.72167,-4.40000e+01,
,			,,,,,,,,,         11.72333,-4.50000e+01,
,			,,,,,,,,,         11.72500,-4.50000e+01,
,			,,,,,,,,,         11.72667,-4.50000e+01,
,			,,,,,,,,,         11.72833,-4.50000e+01,
,			,,,,,,,,,         11.73000,-4.40000e+01,
,			,,,,,,,,,         11.73167,-4.40000e+01,
,			,,,,,,,,,         11.73333,-4.30000e+01,
,			,,,,,,,,,         11.73500,-4.30000e+01,
,			,,,,,,,,,         11.73667,-4.20000e+01,
,			,,,,,,,,,         11.73833,-4.20000e+01,
,			,,,,,,,,,         11.74000,-4.10000e+01,
,			,,,,,,,,,         11.74167,-4.10000e+01,
,			,,,,,,,,,         11.74333,-4.00000e+01,
,			,,,,,,,,,         11.74500,-4.00000e+01,
,			,,,,,,,,,         11.74667,-3.90000e+01,
,			,,,,,,,,,         11.74833,-3.80000e+01,
,			,,,,,,,,,         11.75000,-3.80000e+01,
,			,,,,,,,,,         11.75167,-3.70000e+01,
,			,,,,,,,,,         11.75333,-3.60000e+01,
,			,,,,,,,,,         11.75500,-3.50000e+01,
,			,,,,,,,,,         11.75667,-3.50000e+01,
,			,,,,,,,,,         11.75833,-3.40000e+01,
,			,,,,,,,,,         11.76000,-3.30000e+01,
,			,,,,,,,,,         11.76167,-3.20000e+01,
,			,,,,,,,,,         11.76333,-3.20000e+01,
,			,,,,,,,,,         11.76500,-3.10000e+01,
,			,,,,,,,,,         11.76667,-3.10000e+01,
,			,,,,,,,,,         11.76833,-3.00000e+01,
,			,,,,,,,,,         11.77000,-3.00000e+01,
,			,,,,,,,,,         11.77167,-3.00000e+01,
,			,,,,,,,,,         11.77333,-2.90000e+01,
,			,,,,,,,,,         11.77500,-2.80000e+01,
,			,,,,,,,,,         11.77667,-2.80000e+01,
,			,,,,,,,,,         11.77833,-2.70000e+01,
,			,,,,,,,,,         11.78000,-2.70000e+01,
,			,,,,,,,,,         11.78167,-2.60000e+01,
,			,,,,,,,,,         11.78333,-2.50000e+01,
,			,,,,,,,,,         11.78500,-2.40000e+01,
,			,,,,,,,,,         11.78667,-2.30000e+01,
,			,,,,,,,,,         11.78833,-2.20000e+01,
,			,,,,,,,,,         11.79000,-2.20000e+01,
,			,,,,,,,,,         11.79167,-2.10000e+01,
,			,,,,,,,,,         11.79333,-2.00000e+01,
,			,,,,,,,,,         11.79500,-1.90000e+01,
,			,,,,,,,,,         11.79667,-1.80000e+01,
,			,,,,,,,,,         11.79833,-1.70000e+01,
,			,,,,,,,,,         11.80000,-1.70000e+01,
,			,,,,,,,,,         11.80167,-1.60000e+01,
,			,,,,,,,,,         11.80333,-1.50000e+01,
,			,,,,,,,,,         11.80500,-1.50000e+01,
,			,,,,,,,,,         11.80667,-1.40000e+01,
,			,,,,,,,,,         11.80833,-1.40000e+01,
,			,,,,,,,,,         11.81000,-1.30000e+01,
,			,,,,,,,,,         11.81167,-1.30000e+01,
,			,,,,,,,,,         11.81333,-1.30000e+01,
,			,,,,,,,,,         11.81500,-1.20000e+01,
,			,,,,,,,,,         11.81667,-1.20000e+01,
,			,,,,,,,,,         11.81833,-1.20000e+01,
,			,,,,,,,,,         11.82000,-1.20000e+01,
,			,,,,,,,,,         11.82167,-1.20000e+01,
,			,,,,,,,,,         11.82333,-1.20000e+01,
,			,,,,,,,,,         11.82500,-1.20000e+01,
,			,,,,,,,,,         11.82667,-1.20000e+01,
,			,,,,,,,,,         11.82833,-1.20000e+01,
,			,,,,,,,,,         11.83000,-1.20000e+01,
,			,,,,,,,,,         11.83167,-1.20000e+01,
,			,,,,,,,,,         11.83333,-1.20000e+01,
,			,,,,,,,,,         11.83500,-1.20000e+01,
,			,,,,,,,,,         11.83667,-1.20000e+01,
,			,,,,,,,,,         11.83833,-1.10000e+01,
,			,,,,,,,,,         11.84000,-1.10000e+01,
,			,,,,,,,,,         11.84167,-1.10000e+01,
,			,,,,,,,,,         11.84333,-1.10000e+01,
,			,,,,,,,,,         11.84500,-1.10000e+01,
,			,,,,,,,,,         11.84667,-1.00000e+01,
,			,,,,,,,,,         11.84833,-1.00000e+01,
,			,,,,,,,,,         11.85000,-1.00000e+01,
,			,,,,,,,,,         11.85167,-1.00000e+01,
,			,,,,,,,,,         11.85333,-1.00000e+01,
,			,,,,,,,,,         11.85500,-1.00000e+01,
,			,,,,,,,,,         11.85667,-1.00000e+01,
,			,,,,,,,,,         11.85833,-1.00000e+01,
,			,,,,,,,,,         11.86000,-9.00000e+00,
,			,,,,,,,,,         11.86167,-9.00000e+00,
,			,,,,,,,,,         11.86333,-9.00000e+00,
,			,,,,,,,,,         11.86500,-9.00000e+00,
,			,,,,,,,,,         11.86667,-8.00000e+00,
,			,,,,,,,,,         11.86833,-8.00000e+00,
,			,,,,,,,,,         11.87000,-8.00000e+00,
,			,,,,,,,,,         11.87167,-8.00000e+00,
,			,,,,,,,,,         11.87333,-8.00000e+00,
,			,,,,,,,,,         11.87500,-7.00000e+00,
,			,,,,,,,,,         11.87667,-7.00000e+00,
,			,,,,,,,,,         11.87833,-7.00000e+00,
,			,,,,,,,,,         11.88000,-7.00000e+00,
,			,,,,,,,,,         11.88167,-7.00000e+00,
,			,,,,,,,,,         11.88333,-7.00000e+00,
,			,,,,,,,,,         11.88500,-7.00000e+00,
,			,,,,,,,,,         11.88667,-7.00000e+00,
,			,,,,,,,,,         11.88833,-7.00000e+00,
,			,,,,,,,,,         11.89000,-7.00000e+00,
,			,,,,,,,,,         11.89167,-7.00000e+00,
,			,,,,,,,,,         11.89333,-7.00000e+00,
,			,,,,,,,,,         11.89500,-7.00000e+00,
,			,,,,,,,,,         11.89667,-8.00000e+00,
,			,,,,,,,,,         11.89833,-8.00000e+00,
,			,,,,,,,,,         11.90000,-9.00000e+00,
,			,,,,,,,,,         11.90167,-1.00000e+01,
,			,,,,,,,,,         11.90333,-1.10000e+01,
,			,,,,,,,,,         11.90500,-1.20000e+01,
,			,,,,,,,,,         11.90667,-1.30000e+01,
,			,,,,,,,,,         11.90833,-1.40000e+01,
,			,,,,,,,,,         11.91000,-1.50000e+01,
,			,,,,,,,,,         11.91167,-1.60000e+01,
,			,,,,,,,,,         11.91333,-1.70000e+01,
,			,,,,,,,,,         11.91500,-1.80000e+01,
,			,,,,,,,,,         11.91667,-1.80000e+01,
,			,,,,,,,,,         11.91833,-1.80000e+01,
,			,,,,,,,,,         11.92000,-1.80000e+01,
,			,,,,,,,,,         11.92167,-1.80000e+01,
,			,,,,,,,,,         11.92333,-1.70000e+01,
,			,,,,,,,,,         11.92500,-1.60000e+01,
,			,,,,,,,,,         11.92667,-1.50000e+01,
,			,,,,,,,,,         11.92833,-1.50000e+01,
,			,,,,,,,,,         11.93000,-1.40000e+01,
,			,,,,,,,,,         11.93167,-1.30000e+01,
,			,,,,,,,,,         11.93333,-1.20000e+01,
,			,,,,,,,,,         11.93500,-1.10000e+01,
,			,,,,,,,,,         11.93667,-1.00000e+01,
,			,,,,,,,,,         11.93833,-1.00000e+01,
,			,,,,,,,,,         11.94000,-9.00000e+00,
,			,,,,,,,,,         11.94167,-9.00000e+00,
,			,,,,,,,,,         11.94333,-8.00000e+00,
,			,,,,,,,,,         11.94500,-8.00000e+00,
,			,,,,,,,,,         11.94667,-7.00000e+00,
,			,,,,,,,,,         11.94833,-6.00000e+00,
,			,,,,,,,,,         11.95000,-6.00000e+00,
,			,,,,,,,,,         11.95167,-5.00000e+00,
,			,,,,,,,,,         11.95333,-4.00000e+00,
,			,,,,,,,,,         11.95500,-3.00000e+00,
,			,,,,,,,,,         11.95667,-2.00000e+00,
,			,,,,,,,,,         11.95833,-1.00000e+00,
,			,,,,,,,,,         11.96000,0.00000e+00,
,			,,,,,,,,,         11.96167,2.00000e+00,
,			,,,,,,,,,         11.96333,3.00000e+00,
,			,,,,,,,,,         11.96500,3.00000e+00,
,			,,,,,,,,,         11.96667,4.00000e+00,
,			,,,,,,,,,         11.96833,5.00000e+00,
,			,,,,,,,,,         11.97000,6.00000e+00,
,			,,,,,,,,,         11.97167,6.00000e+00,
,			,,,,,,,,,         11.97333,7.00000e+00,
,			,,,,,,,,,         11.97500,7.00000e+00,
,			,,,,,,,,,         11.97667,7.00000e+00,
,			,,,,,,,,,         11.97833,8.00000e+00,
,			,,,,,,,,,         11.98000,8.00000e+00,
,			,,,,,,,,,         11.98167,9.00000e+00,
,			,,,,,,,,,         11.98333,9.00000e+00,
,			,,,,,,,,,         11.98500,9.00000e+00,
,			,,,,,,,,,         11.98667,9.00000e+00,
,			,,,,,,,,,         11.98833,9.00000e+00,
,			,,,,,,,,,         11.99000,1.00000e+01,
,			,,,,,,,,,         11.99167,1.00000e+01,
,			,,,,,,,,,         11.99333,1.00000e+01,
,			,,,,,,,,,         11.99500,1.10000e+01,
,			,,,,,,,,,         11.99667,1.10000e+01,
,			,,,,,,,,,         11.99833,1.10000e+01,
,			,,,,,,,,,         12.00000,1.10000e+01,
,			,,,,,,,,,         12.00167,1.10000e+01,
,			,,,,,,,,,         12.00333,1.10000e+01,
,			,,,,,,,,,         12.00500,1.10000e+01,
,			,,,,,,,,,         12.00667,1.10000e+01,
,			,,,,,,,,,         12.00833,1.00000e+01,
,			,,,,,,,,,         12.01000,1.00000e+01,
,			,,,,,,,,,         12.01167,9.00000e+00,
,			,,,,,,,,,         12.01333,8.00000e+00,
,			,,,,,,,,,         12.01500,7.00000e+00,
,			,,,,,,,,,         12.01667,6.00000e+00,
,			,,,,,,,,,         12.01833,5.00000e+00,
,			,,,,,,,,,         12.02000,5.00000e+00,
,			,,,,,,,,,         12.02167,4.00000e+00,
,			,,,,,,,,,         12.02333,4.00000e+00,
,			,,,,,,,,,         12.02500,3.00000e+00,
,			,,,,,,,,,         12.02667,3.00000e+00,
,			,,,,,,,,,         12.02833,4.00000e+00,
,			,,,,,,,,,         12.03000,4.00000e+00,
,			,,,,,,,,,         12.03167,5.00000e+00,
,			,,,,,,,,,         12.03333,7.00000e+00,
,			,,,,,,,,,         12.03500,8.00000e+00,
,			,,,,,,,,,         12.03667,1.00000e+01,
,			,,,,,,,,,         12.03833,1.20000e+01,
,			,,,,,,,,,         12.04000,1.40000e+01,
,			,,,,,,,,,         12.04167,1.60000e+01,
,			,,,,,,,,,         12.04333,1.80000e+01,
,			,,,,,,,,,         12.04500,2.00000e+01,
,			,,,,,,,,,         12.04667,2.20000e+01,
,			,,,,,,,,,         12.04833,2.40000e+01,
,			,,,,,,,,,         12.05000,2.60000e+01,
,			,,,,,,,,,         12.05167,2.80000e+01,
,			,,,,,,,,,         12.05333,2.90000e+01,
,			,,,,,,,,,         12.05500,3.00000e+01,
,			,,,,,,,,,         12.05667,3.20000e+01,
,			,,,,,,,,,         12.05833,3.30000e+01,
,			,,,,,,,,,         12.06000,3.40000e+01,
,			,,,,,,,,,         12.06167,3.40000e+01,
,			,,,,,,,,,         12.06333,3.50000e+01,
,			,,,,,,,,,         12.06500,3.60000e+01,
,			,,,,,,,,,         12.06667,3.60000e+01,
,			,,,,,,,,,         12.06833,3.70000e+01,
,			,,,,,,,,,         12.07000,3.70000e+01,
,			,,,,,,,,,         12.07167,3.70000e+01,
,			,,,,,,,,,         12.07333,3.70000e+01,
,			,,,,,,,,,         12.07500,3.50000e+01,
,			,,,,,,,,,         12.07667,3.30000e+01,
,			,,,,,,,,,         12.07833,3.00000e+01,
,			,,,,,,,,,         12.08000,2.60000e+01,
,			,,,,,,,,,         12.08167,1.90000e+01,
,			,,,,,,,,,         12.08333,1.10000e+01,
,			,,,,,,,,,         12.08500,2.00000e+00,
,			,,,,,,,,,         12.08667,-9.00000e+00,
,			,,,,,,,,,         12.08833,-2.00000e+01,
,			,,,,,,,,,         12.09000,-3.00000e+01,
,			,,,,,,,,,         12.09167,-3.80000e+01,
,			,,,,,,,,,         12.09333,-4.40000e+01,
,			,,,,,,,,,         12.09500,-4.60000e+01,
,			,,,,,,,,,         12.09667,-4.50000e+01,
,			,,,,,,,,,         12.09833,-4.10000e+01,
,			,,,,,,,,,         12.10000,-3.40000e+01,
,			,,,,,,,,,         12.10167,-2.50000e+01,
,			,,,,,,,,,         12.10333,-1.30000e+01,
,			,,,,,,,,,         12.10500,0.00000e+00,
,			,,,,,,,,,         12.10667,1.40000e+01,
,			,,,,,,,,,         12.10833,2.90000e+01,
,			,,,,,,,,,         12.11000,4.20000e+01,
,			,,,,,,,,,         12.11167,5.40000e+01,
,			,,,,,,,,,         12.11333,6.20000e+01,
,			,,,,,,,,,         12.11500,6.70000e+01,
,			,,,,,,,,,         12.11667,7.00000e+01,
,			,,,,,,,,,         12.11833,7.00000e+01,
,			,,,,,,,,,         12.12000,6.80000e+01,
,			,,,,,,,,,         12.12167,6.40000e+01,
,			,,,,,,,,,         12.12333,6.00000e+01,
,			,,,,,,,,,         12.12500,5.40000e+01,
,			,,,,,,,,,         12.12667,4.90000e+01,
,			,,,,,,,,,         12.12833,4.40000e+01,
,			,,,,,,,,,         12.13000,3.80000e+01,
,			,,,,,,,,,         12.13167,3.30000e+01,
,			,,,,,,,,,         12.13333,2.90000e+01,
,			,,,,,,,,,         12.13500,2.50000e+01,
,			,,,,,,,,,         12.13667,2.10000e+01,
,			,,,,,,,,,         12.13833,1.80000e+01,
,			,,,,,,,,,         12.14000,1.50000e+01,
,			,,,,,,,,,         12.14167,1.30000e+01,
,			,,,,,,,,,         12.14333,1.20000e+01,
,			,,,,,,,,,         12.14500,1.10000e+01,
,			,,,,,,,,,         12.14667,1.00000e+01,
,			,,,,,,,,,         12.14833,9.00000e+00,
,			,,,,,,,,,         12.15000,9.00000e+00,
,			,,,,,,,,,         12.15167,8.00000e+00,
,			,,,,,,,,,         12.15333,8.00000e+00,
,			,,,,,,,,,         12.15500,8.00000e+00,
,			,,,,,,,,,         12.15667,8.00000e+00,
,			,,,,,,,,,         12.15833,8.00000e+00,
,			,,,,,,,,,         12.16000,8.00000e+00,
,			,,,,,,,,,         12.16167,8.00000e+00,
,			,,,,,,,,,         12.16333,8.00000e+00,
,			,,,,,,,,,         12.16500,8.00000e+00,
,			,,,,,,,,,         12.16667,8.00000e+00,
,			,,,,,,,,,         12.16833,8.00000e+00,
,			,,,,,,,,,         12.17000,8.00000e+00,
,			,,,,,,,,,         12.17167,9.00000e+00,
,			,,,,,,,,,         12.17333,9.00000e+00,
,			,,,,,,,,,         12.17500,9.00000e+00,
,			,,,,,,,,,         12.17667,9.00000e+00,
,			,,,,,,,,,         12.17833,1.00000e+01,
,			,,,,,,,,,         12.18000,1.00000e+01,
,			,,,,,,,,,         12.18167,1.10000e+01,
,			,,,,,,,,,         12.18333,1.10000e+01,
,			,,,,,,,,,         12.18500,1.20000e+01,
,			,,,,,,,,,         12.18667,1.20000e+01,
,			,,,,,,,,,         12.18833,1.30000e+01,
,			,,,,,,,,,         12.19000,1.30000e+01,
,			,,,,,,,,,         12.19167,1.40000e+01,
,			,,,,,,,,,         12.19333,1.50000e+01,
,			,,,,,,,,,         12.19500,1.50000e+01,
,			,,,,,,,,,         12.19667,1.60000e+01,
,			,,,,,,,,,         12.19833,1.70000e+01,
,			,,,,,,,,,         12.20000,1.80000e+01,
,			,,,,,,,,,         12.20167,1.80000e+01,
,			,,,,,,,,,         12.20333,1.90000e+01,
,			,,,,,,,,,         12.20500,1.90000e+01,
,			,,,,,,,,,         12.20667,2.00000e+01,
,			,,,,,,,,,         12.20833,2.00000e+01,
,			,,,,,,,,,         12.21000,2.10000e+01,
,			,,,,,,,,,         12.21167,2.10000e+01,
,			,,,,,,,,,         12.21333,2.10000e+01,
,			,,,,,,,,,         12.21500,2.20000e+01,
,			,,,,,,,,,         12.21667,2.20000e+01,
,			,,,,,,,,,         12.21833,2.20000e+01,
,			,,,,,,,,,         12.22000,2.20000e+01,
,			,,,,,,,,,         12.22167,2.30000e+01,
,			,,,,,,,,,         12.22333,2.30000e+01,
,			,,,,,,,,,         12.22500,2.30000e+01,
,			,,,,,,,,,         12.22667,2.30000e+01,
,			,,,,,,,,,         12.22833,2.20000e+01,
,			,,,,,,,,,         12.23000,2.20000e+01,
,			,,,,,,,,,         12.23167,2.20000e+01,
,			,,,,,,,,,         12.23333,2.20000e+01,
,			,,,,,,,,,         12.23500,2.10000e+01,
,			,,,,,,,,,         12.23667,2.10000e+01,
,			,,,,,,,,,         12.23833,2.10000e+01,
,			,,,,,,,,,         12.24000,2.00000e+01,
,			,,,,,,,,,         12.24167,2.00000e+01,
,			,,,,,,,,,         12.24333,1.90000e+01,
,			,,,,,,,,,         12.24500,1.90000e+01,
,			,,,,,,,,,         12.24667,1.80000e+01,
,			,,,,,,,,,         12.24833,1.80000e+01,
,			,,,,,,,,,         12.25000,1.80000e+01,
,			,,,,,,,,,         12.25167,1.80000e+01,
,			,,,,,,,,,         12.25333,1.80000e+01,
,			,,,,,,,,,         12.25500,1.80000e+01,
,			,,,,,,,,,         12.25667,1.80000e+01,
,			,,,,,,,,,         12.25833,1.90000e+01,
,			,,,,,,,,,         12.26000,2.00000e+01,
,			,,,,,,,,,         12.26167,2.10000e+01,
,			,,,,,,,,,         12.26333,2.20000e+01,
,			,,,,,,,,,         12.26500,2.30000e+01,
