Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
3.55921   ,-4.90457e+01,-4.49426e+01,-4.40866e+01,-4.22834e+01,-4.58871e+01,-6.35206e+01,-6.42144e+01,-6.27472e+01,,         0.15747,-4.40000e+01,
3.64237   ,-5.15897e+01,-4.47177e+01,-4.76502e+01,-4.26479e+01,-4.07216e+01,-6.31116e+01,-6.40365e+01,-6.25953e+01,,         0.15913,-4.30000e+01,
3.72553   ,-3.94586e+01,-4.17397e+01,-4.35896e+01,-4.10290e+01,-4.24032e+01,-6.22003e+01,-6.43374e+01,-6.25932e+01,,         0.16080,-4.20000e+01,
3.80869   ,-4.38938e+01,-4.08077e+01,-4.49110e+01,-4.17307e+01,-4.05771e+01,-6.08533e+01,-6.38942e+01,-6.47336e+01,,         0.16247,-4.10000e+01,
3.89185   ,-4.57276e+01,-3.96264e+01,-4.40482e+01,-4.53396e+01,-4.40827e+01,-5.79307e+01,-6.27080e+01,-6.24667e+01,,         0.16413,-4.00000e+01,
3.97501   ,-5.23451e+01,-4.54903e+01,-4.80940e+01,-4.62441e+01,-4.36189e+01,-5.04286e+01,-6.45442e+01,-6.28069e+01,,         0.16580,-3.90000e+01,
4.05817   ,-5.17582e+01,-4.61984e+01,-4.67715e+01,-4.41572e+01,-3.68208e+01,-4.86966e+01,-6.51238e+01,-6.47041e+01,,         0.16747,-3.80000e+01,
4.14133   ,-4.21734e+01,-4.29840e+01,-4.64167e+01,-4.42784e+01,-4.09461e+01,-4.85746e+01,-6.35982e+01,-6.26872e+01,,         0.16913,-3.70000e+01,
4.22449   ,-4.24052e+01,-4.25971e+01,-4.42191e+01,-4.36715e+01,-3.92474e+01,-4.79422e+01,-6.46730e+01,-6.11189e+01,,         0.17080,-3.70000e+01,
4.30765   ,-3.98427e+01,-3.99205e+01,-4.22010e+01,-4.18020e+01,-4.45600e+01,-4.92618e+01,-6.47427e+01,-6.11224e+01,,         0.17247,-3.70000e+01,
4.39081   ,-5.09124e+01,-4.13894e+01,-4.56866e+01,-4.74773e+01,-4.02809e+01,-4.74091e+01,-6.42784e+01,-6.33866e+01,,         0.17413,-3.60000e+01,
4.47397   ,-5.36663e+01,-4.52403e+01,-5.07510e+01,-4.23424e+01,-4.42067e+01,-4.75450e+01,-6.51881e+01,-6.25365e+01,,         0.17580,-3.60000e+01,
4.55713   ,-4.40732e+01,-4.02467e+01,-4.11361e+01,-4.12302e+01,-4.23612e+01,-4.93654e+01,-6.47036e+01,-6.31359e+01,,         0.17747,-3.70000e+01,
4.64029   ,-4.20563e+01,-4.33177e+01,-4.65883e+01,-4.24737e+01,-4.11949e+01,-4.93766e+01,-6.41396e+01,-6.39569e+01,,         0.17913,-3.70000e+01,
4.72345   ,-3.91990e+01,-3.91949e+01,-4.16544e+01,-4.28977e+01,-4.47692e+01,-4.97965e+01,-6.42214e+01,-6.22364e+01,,         0.18080,-3.70000e+01,
4.80661   ,-4.88443e+01,-4.43465e+01,-4.28058e+01,-4.49799e+01,-4.26876e+01,-5.67029e+01,-6.51833e+01,-6.32973e+01,,         0.18247,-3.70000e+01,
4.88977   ,-5.25443e+01,-5.03703e+01,-4.41289e+01,-4.64584e+01,-4.02681e+01,-6.05190e+01,-6.44123e+01,-6.40951e+01,,         0.18413,-3.80000e+01,
4.97293   ,-4.85228e+01,-4.34237e+01,-4.46591e+01,-4.18577e+01,-3.65863e+01,-6.07728e+01,-6.31695e+01,-6.38264e+01,,         0.18580,-3.80000e+01,
5.05609   ,-4.23004e+01,-4.12177e+01,-4.32800e+01,-4.56863e+01,-3.85369e+01,-6.29034e+01,-6.50287e+01,-6.33473e+01,,         0.18747,-3.80000e+01,
5.13925   ,-4.11473e+01,-3.83486e+01,-4.62428e+01,-4.06423e+01,-4.05962e+01,-6.09727e+01,-6.35726e+01,-6.39833e+01,,         0.18913,-3.80000e+01,
5.22241   ,-4.83639e+01,-4.62261e+01,-4.80038e+01,-4.63924e+01,-4.18910e+01,-6.19746e+01,-6.54932e+01,-6.26415e+01,,         0.19080,-3.90000e+01,
5.30557   ,-4.87923e+01,-4.28292e+01,-4.88146e+01,-4.34945e+01,-4.56450e+01,-6.22208e+01,-6.35409e+01,-6.39715e+01,,         0.19247,-3.90000e+01,
5.38873   ,-4.44178e+01,-3.95928e+01,-4.68008e+01,-4.26817e+01,-4.28577e+01,-6.33258e+01,-6.46203e+01,-6.30073e+01,,         0.19413,-3.90000e+01,
5.47189   ,-4.28373e+01,-4.69584e+01,-4.65798e+01,-4.34306e+01,-4.21335e+01,-6.35483e+01,-6.52733e+01,-6.35404e+01,,         0.19580,-3.80000e+01,
5.55505   ,-4.53624e+01,-4.20303e+01,-4.20332e+01,-4.37879e+01,-4.41616e+01,-6.26108e+01,-6.44021e+01,-6.38172e+01,,         0.19747,-3.80000e+01,
5.63821   ,-4.94968e+01,-4.34390e+01,-4.33567e+01,-4.33527e+01,-4.38085e+01,-6.38714e+01,-6.42633e+01,-6.12399e+01,,         0.19913,-3.70000e+01,
5.72137   ,-5.25304e+01,-4.68548e+01,-4.67444e+01,-4.51092e+01,-4.31559e+01,-6.18608e+01,-6.38034e+01,-6.30550e+01,,         0.20080,-3.60000e+01,
