Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
1.05205   ,-4.40621e+01,-5.55277e+01,-5.35480e+01,-5.24361e+01,-5.79740e+01,-5.46027e+01,-5.42153e+01,-5.27493e+01,,         0.05500,2.00000e+00,
1.08521   ,-4.39232e+01,-5.35122e+01,-5.28061e+01,-5.32398e+01,-5.32878e+01,-5.32668e+01,-5.32623e+01,-4.98034e+01,,         0.05667,2.00000e+00,
1.11837   ,-4.40440e+01,-5.56632e+01,-5.51269e+01,-5.35798e+01,-5.60102e+01,-5.18574e+01,-5.36891e+01,-5.36268e+01,,         0.05833,3.00000e+00,
1.15153   ,-4.21241e+01,-5.66635e+01,-5.45490e+01,-5.37658e+01,-5.56470e+01,-5.37230e+01,-5.33986e+01,-5.30772e+01,,         0.06000,4.00000e+00,
1.18469   ,-4.75708e+01,-5.43348e+01,-5.43803e+01,-5.38377e+01,-5.20687e+01,-5.44092e+01,-5.31392e+01,-5.24094e+01,,         0.06167,4.00000e+00,
1.21784   ,-4.43873e+01,-5.43331e+01,-5.33487e+01,-5.36863e+01,-5.18183e+01,-5.32562e+01,-5.30166e+01,-5.35384e+01,,         0.06333,5.00000e+00,
1.25100   ,-4.45211e+01,-5.44937e+01,-5.44915e+01,-5.01132e+01,-5.60167e+01,-5.30715e+01,-5.29587e+01,-5.23551e+01,,         0.06500,5.00000e+00,
1.28416   ,-4.42477e+01,-5.66045e+01,-5.52672e+01,-5.41895e+01,-5.55768e+01,-5.14980e+01,-5.38299e+01,-5.21779e+01,,         0.06667,5.00000e+00,
1.31732   ,-4.44973e+01,-5.76369e+01,-5.52936e+01,-5.38701e+01,-5.46873e+01,-4.99829e+01,-5.38115e+01,-5.34957e+01,,         0.06833,5.00000e+00,
1.35048   ,-4.25914e+01,-5.67296e+01,-5.43844e+01,-5.37089e+01,-5.70796e+01,-5.22016e+01,-5.36010e+01,-5.34230e+01,,         0.07000,4.00000e+00,
1.38364   ,-4.35122e+01,-5.80520e+01,-5.32799e+01,-5.24427e+01,-5.46263e+01,-5.29918e+01,-5.34930e+01,-5.24877e+01,,         0.07167,4.00000e+00,
1.41679   ,-4.08522e+01,-5.71932e+01,-5.44398e+01,-5.32620e+01,-5.46044e+01,-5.31722e+01,-5.37704e+01,-5.28752e+01,,         0.07333,4.00000e+00,
1.44995   ,-4.20925e+01,-5.75257e+01,-5.56782e+01,-5.39065e+01,-5.69202e+01,-5.41328e+01,-5.33580e+01,-5.12849e+01,,         0.07500,4.00000e+00,
1.48311   ,-4.81612e+01,-5.71647e+01,-5.40186e+01,-5.36845e+01,-5.13599e+01,-5.46648e+01,-5.38158e+01,-5.27172e+01,,         0.07667,5.00000e+00,
1.51627   ,-4.92833e+01,-5.66563e+01,-5.50600e+01,-5.37511e+01,-5.32584e+01,-5.48069e+01,-5.32619e+01,-5.43226e+01,,         0.07833,5.00000e+00,
1.54943   ,-4.41690e+01,-5.86549e+01,-5.44071e+01,-5.37349e+01,-5.73874e+01,-5.44654e+01,-5.33129e+01,-5.31275e+01,,         0.08000,5.00000e+00,
1.58259   ,-4.47805e+01,-5.68213e+01,-5.47392e+01,-5.24792e+01,-5.33524e+01,-5.38798e+01,-5.30735e+01,-5.23020e+01,,         0.08167,5.00000e+00,
1.61574   ,-4.92782e+01,-5.65218e+01,-5.45404e+01,-5.12074e+01,-5.75598e+01,-5.39425e+01,-5.35451e+01,-5.44439e+01,,         0.08333,5.00000e+00,
1.64890   ,-4.61029e+01,-5.86268e+01,-5.45047e+01,-5.23035e+01,-5.65962e+01,-5.38741e+01,-5.37569e+01,-5.27725e+01,,         0.08500,5.00000e+00,
1.68206   ,-4.76027e+01,-5.74626e+01,-5.47594e+01,-5.34768e+01,-5.74384e+01,-5.43789e+01,-5.36441e+01,-5.36898e+01,,         0.08667,5.00000e+00,
1.71522   ,-4.71346e+01,-5.80672e+01,-5.40463e+01,-5.37861e+01,-5.72278e+01,-5.40385e+01,-5.36570e+01,-5.20649e+01,,         0.08833,6.00000e+00,
1.74838   ,-4.85414e+01,-5.72239e+01,-5.36918e+01,-5.43536e+01,-5.78603e+01,-5.42132e+01,-5.36930e+01,-5.46207e+01,,         0.09000,6.00000e+00,
1.78154   ,-4.96771e+01,-5.72466e+01,-5.32273e+01,-5.40154e+01,-5.35008e+01,-5.40121e+01,-5.36975e+01,-5.38262e+01,,         0.09167,6.00000e+00,
1.81469   ,-4.55963e+01,-5.90232e+01,-5.34582e+01,-5.40845e+01,-6.00751e+01,-5.37453e+01,-5.27614e+01,-5.24676e+01,,         0.09333,5.00000e+00,
1.84785   ,-4.23842e+01,-5.77937e+01,-5.33937e+01,-5.34460e+01,-5.81849e+01,-5.32735e+01,-5.30636e+01,-5.18703e+01,,         0.09500,5.00000e+00,
1.88101   ,-4.34060e+01,-5.40626e+01,-5.43885e+01,-5.39095e+01,-5.94200e+01,-5.14828e+01,-5.33980e+01,-5.22193e+01,,         0.09667,5.00000e+00,
1.91417   ,-4.52745e+01,-5.51955e+01,-5.39113e+01,-5.53719e+01,-5.56604e+01,-4.87019e+01,-5.31545e+01,-5.31823e+01,,         0.09833,4.00000e+00,
1.94733   ,-4.16669e+01,-5.78020e+01,-5.28817e+01,-5.44600e+01,-5.55640e+01,-5.10275e+01,-5.32564e+01,-5.27393e+01,,         0.10000,4.00000e+00,
1.98049   ,-4.43482e+01,-5.77501e+01,-5.13551e+01,-5.46083e+01,-5.47478e+01,-5.10792e+01,-5.30710e+01,-5.03516e+01,,         0.10167,4.00000e+00,
2.01364   ,-3.86647e+01,-5.75247e+01,-5.17260e+01,-5.43716e+01,-5.18820e+01,-5.39357e+01,-5.27420e+01,-5.18734e+01,,         0.10333,4.00000e+00,
2.04680   ,-4.54317e+01,-5.61617e+01,-5.32242e+01,-5.36862e+01,-5.47218e+01,-5.42794e+01,-5.39979e+01,-5.20888e+01,,         0.10500,4.00000e+00,
2.07996   ,-4.52551e+01,-5.55456e+01,-5.42969e+01,-5.39634e+01,-5.54112e+01,-5.41245e+01,-5.48301e+01,-5.20197e+01,,         0.10667,3.00000e+00,
2.11312   ,-4.42332e+01,-5.70411e+01,-5.27287e+01,-5.32840e+01,-5.29171e+01,-5.34618e+01,-5.46293e+01,-4.91540e+01,,         0.10833,3.00000e+00,
2.14628   ,-4.34250e+01,-5.62633e+01,-5.22190e+01,-5.39878e+01,-5.23057e+01,-5.38177e+01,-5.39365e+01,-5.25144e+01,,         0.11000,3.00000e+00,
2.17944   ,-4.42054e+01,-5.64346e+01,-5.40128e+01,-5.43996e+01,-5.29577e+01,-5.31222e+01,-5.37430e+01,-5.27281e+01,,         0.11167,4.00000e+00,
2.21260   ,-4.41364e+01,-5.52497e+01,-5.32830e+01,-5.43181e+01,-5.40617e+01,-5.35541e+01,-5.40158e+01,-5.28830e+01,,         0.11333,4.00000e+00,
2.24575   ,-4.54202e+01,-5.45996e+01,-5.26787e+01,-5.52090e+01,-5.33690e+01,-5.37673e+01,-5.23462e+01,-5.42670e+01,,         0.11500,4.00000e+00,
2.27891   ,-4.47198e+01,-5.37171e+01,-5.26215e+01,-5.46981e+01,-5.65246e+01,-5.35819e+01,-5.26409e+01,-5.48120e+01,,         0.11667,5.00000e+00,
2.31207   ,-4.57720e+01,-5.48593e+01,-5.35803e+01,-5.53495e+01,-5.63015e+01,-5.32745e+01,-5.24957e+01,-5.47241e+01,,         0.11833,6.00000e+00,
2.34523   ,-4.28040e+01,-5.34707e+01,-5.17550e+01,-5.58813e+01,-5.62971e+01,-5.44580e+01,-5.29298e+01,-5.39563e+01,,         0.12000,6.00000e+00,
2.37839   ,-4.56176e+01,-5.36327e+01,-5.21171e+01,-5.33883e+01,-5.68563e+01,-5.45671e+01,-5.32398e+01,-5.29458e+01,,         0.12167,7.00000e+00,
2.41155   ,-4.30244e+01,-5.65510e+01,-5.36789e+01,-5.34426e+01,-5.00432e+01,-5.43930e+01,-5.30898e+01,-5.38374e+01,,         0.12333,7.00000e+00,
2.44470   ,-4.37436e+01,-5.46837e+01,-5.32095e+01,-5.46939e+01,-5.43278e+01,-5.44563e+01,-5.33799e+01,-5.37117e+01,,         0.12500,8.00000e+00,
2.47786   ,-4.82051e+01,-5.50282e+01,-5.41136e+01,-5.48034e+01,-5.56170e+01,-5.47567e+01,-5.33471e+01,-5.11680e+01,,         0.12667,8.00000e+00,
2.51102   ,-4.99537e+01,-5.42757e+01,-5.50090e+01,-5.47806e+01,-5.62156e+01,-5.44381e+01,-5.38658e+01,-5.22021e+01,,         0.12833,8.00000e+00,
2.54418   ,-5.08348e+01,-5.41516e+01,-5.44838e+01,-5.46131e+01,-5.34525e+01,-5.38961e+01,-5.36008e+01,-5.36456e+01,,         0.13000,8.00000e+00,
2.57734   ,-5.15988e+01,-5.28795e+01,-5.42703e+01,-5.47558e+01,-5.32785e+01,-5.29591e+01,-5.33483e+01,-5.36270e+01,,         0.13167,9.00000e+00,
2.61050   ,-4.72740e+01,-5.41765e+01,-5.38859e+01,-5.46754e+01,-5.33557e+01,-5.25134e+01,-5.25647e+01,-5.30600e+01,,         0.13333,9.00000e+00,
2.64365   ,-4.70251e+01,-5.51675e+01,-5.34441e+01,-5.42867e+01,-5.25657e+01,-5.23071e+01,-5.24307e+01,-5.35741e+01,,         0.13500,1.00000e+01,
2.67681   ,-4.63770e+01,-5.52371e+01,-5.34423e+01,-5.37856e+01,-5.43675e+01,-5.24817e+01,-5.28418e+01,-5.28166e+01,,         0.13667,1.00000e+01,
2.70997   ,-4.85915e+01,-5.59417e+01,-5.47328e+01,-5.38630e+01,-5.50301e+01,-5.27385e+01,-5.53404e+01,-5.28867e+01,,         0.13833,1.00000e+01,
2.74313   ,-4.23567e+01,-5.49727e+01,-5.38178e+01,-5.41937e+01,-5.76754e+01,-5.38687e+01,-5.67694e+01,-5.32391e+01,,         0.14000,1.10000e+01,
2.77629   ,-4.48553e+01,-5.33981e+01,-5.28097e+01,-5.36625e+01,-5.55917e+01,-5.26719e+01,-5.55808e+01,-5.27394e+01,,         0.14167,1.10000e+01,
2.80945   ,-4.84820e+01,-5.22594e+01,-5.00235e+01,-5.27666e+01,-5.32256e+01,-4.94603e+01,-5.45421e+01,-5.25455e+01,,         0.14333,1.10000e+01,
2.84260   ,-4.62900e+01,-5.44956e+01,-5.17916e+01,-5.25510e+01,-5.25850e+01,-5.19780e+01,-5.36332e+01,-5.23269e+01,,         0.14500,1.10000e+01,
2.87576   ,-4.55728e+01,-5.30978e+01,-4.82605e+01,-5.23038e+01,-5.60617e+01,-5.16844e+01,-5.34716e+01,-5.25279e+01,,         0.14667,1.10000e+01,
2.90892   ,-4.58108e+01,-5.47443e+01,-5.08881e+01,-5.23315e+01,-5.79047e+01,-5.55619e+01,-5.33134e+01,-5.28016e+01,,         0.14833,1.10000e+01,
2.94208   ,-4.43773e+01,-5.42221e+01,-5.16796e+01,-5.16202e+01,-5.58688e+01,-5.39299e+01,-5.33416e+01,-5.19618e+01,,         0.15000,1.20000e+01,
2.97524   ,-4.54888e+01,-5.39022e+01,-5.28084e+01,-5.25050e+01,-5.72404e+01,-5.32250e+01,-5.35877e+01,-5.25998e+01,,         0.15167,1.20000e+01,
3.00840   ,-4.49854e+01,-5.60855e+01,-5.31605e+01,-5.28987e+01,-5.72554e+01,-5.41670e+01,-5.43838e+01,-5.07811e+01,,         0.15333,1.20000e+01,
3.04156   ,-4.51036e+01,-5.76441e+01,-5.23670e+01,-5.27034e+01,-5.66783e+01,-5.64720e+01,-5.50038e+01,-5.10701e+01,,         0.15500,1.20000e+01,
3.07471   ,-4.54197e+01,-5.60515e+01,-5.16785e+01,-5.36036e+01,-5.29265e+01,-5.32504e+01,-5.66244e+01,-5.41718e+01,,         0.15667,1.20000e+01,
3.10787   ,-4.64579e+01,-5.68299e+01,-5.31750e+01,-5.43473e+01,-5.14940e+01,-5.61829e+01,-5.65143e+01,-5.38193e+01,,         0.15833,1.20000e+01,
3.14103   ,-4.59235e+01,-5.89484e+01,-5.49023e+01,-5.60492e+01,-5.14048e+01,-5.75465e+01,-5.54436e+01,-5.43422e+01,,         0.16000,1.20000e+01,
3.17419   ,-4.56238e+01,-5.72969e+01,-5.38806e+01,-5.43343e+01,-5.62352e+01,-5.55846e+01,-5.52771e+01,-5.26798e+01,,         0.16167,1.20000e+01,
3.20735   ,-4.38250e+01,-5.70838e+01,-5.45144e+01,-5.44801e+01,-5.25186e+01,-5.29870e+01,-5.46279e+01,-5.50252e+01,,         0.16333,1.20000e+01,
3.24051   ,-4.45839e+01,-5.79412e+01,-5.52226e+01,-5.34861e+01,-5.38000e+01,-5.44464e+01,-5.52285e+01,-5.30360e+01,,         0.16500,1.20000e+01,
3.27366   ,-4.46859e+01,-5.80864e+01,-5.54078e+01,-5.48360e+01,-5.52084e+01,-5.40133e+01,-5.40319e+01,-5.48285e+01,,         0.16667,1.30000e+01,
3.30682   ,-4.61801e+01,-5.52227e+01,-5.33167e+01,-5.38320e+01,-5.50677e+01,-5.42464e+01,-5.36224e+01,-5.42559e+01,,         0.16833,1.30000e+01,
3.33998   ,-4.49087e+01,-5.66105e+01,-5.34372e+01,-5.41487e+01,-5.86371e+01,-5.40508e+01,-5.31946e+01,-5.37922e+01,,         0.17000,1.30000e+01,
3.37314   ,-4.64515e+01,-5.75319e+01,-5.43482e+01,-5.46023e+01,-5.16845e+01,-5.43416e+01,-5.35841e+01,-5.44410e+01,,         0.17167,1.30000e+01,
3.40630   ,-4.65209e+01,-5.69130e+01,-5.46646e+01,-5.43213e+01,-5.27423e+01,-5.43414e+01,-5.36264e+01,-5.54054e+01,,         0.17333,1.30000e+01,
3.43946   ,-4.58394e+01,-5.64678e+01,-5.42251e+01,-5.08374e+01,-5.41581e+01,-5.40360e+01,-5.35933e+01,-5.50320e+01,,         0.17500,1.20000e+01,
3.47261   ,-4.38936e+01,-5.76583e+01,-5.39156e+01,-5.36968e+01,-5.77264e+01,-5.36541e+01,-5.37528e+01,-5.50673e+01,,         0.17667,1.20000e+01,
3.50577   ,-4.43272e+01,-5.73523e+01,-5.49657e+01,-5.36841e+01,-5.53806e+01,-5.37771e+01,-5.34274e+01,-5.45011e+01,,         0.17833,1.20000e+01,
3.53893   ,-4.54605e+01,-5.95128e+01,-5.45084e+01,-5.31449e+01,-5.32995e+01,-5.32065e+01,-5.25920e+01,-5.39185e+01,,         0.18000,1.20000e+01,
3.57209   ,-4.19494e+01,-5.69279e+01,-5.42275e+01,-5.50573e+01,-5.77508e+01,-5.33508e+01,-5.39917e+01,-5.16347e+01,,         0.18167,1.20000e+01,
3.60525   ,-4.24325e+01,-5.58630e+01,-5.46680e+01,-5.47933e+01,-5.70084e+01,-5.31172e+01,-5.37952e+01,-5.11450e+01,,         0.18333,1.20000e+01,
3.63841   ,-4.34856e+01,-5.42924e+01,-5.57773e+01,-5.49995e+01,-5.38474e+01,-5.25495e+01,-5.45088e+01,-5.42653e+01,,         0.18500,1.20000e+01,
3.67156   ,-4.58062e+01,-5.68537e+01,-5.40852e+01,-5.42989e+01,-5.75739e+01,-5.13737e+01,-5.36605e+01,-5.19287e+01,,         0.18667,1.20000e+01,
3.70472   ,-4.35985e+01,-5.81039e+01,-5.40414e+01,-5.48976e+01,-5.51184e+01,-5.28530e+01,-5.43095e+01,-5.34593e+01,,         0.18833,1.20000e+01,
3.73788   ,-4.45437e+01,-5.52507e+01,-5.22206e+01,-5.39394e+01,-5.51087e+01,-5.17995e+01,-5.40335e+01,-5.37261e+01,,         0.19000,1.20000e+01,
3.77104   ,-4.40449e+01,-5.51690e+01,-5.49271e+01,-5.44385e+01,-4.98835e+01,-5.26333e+01,-5.43442e+01,-5.35567e+01,,         0.19167,1.20000e+01,
3.80420   ,-4.25680e+01,-5.44526e+01,-5.48073e+01,-5.41020e+01,-5.85527e+01,-5.30686e+01,-5.36836e+01,-5.04276e+01,,         0.19333,1.20000e+01,
3.83736   ,-4.52822e+01,-5.50312e+01,-5.47558e+01,-5.38396e+01,-5.58845e+01,-5.30054e+01,-5.40928e+01,-5.27832e+01,,         0.19500,1.20000e+01,
3.87052   ,-4.17762e+01,-5.62260e+01,-5.30627e+01,-5.31060e+01,-5.28703e+01,-5.36756e+01,-5.43326e+01,-5.29122e+01,,         0.19667,1.20000e+01,
3.90367   ,-4.19660e+01,-5.84071e+01,-5.38918e+01,-5.45317e+01,-5.29227e+01,-5.04818e+01,-5.43971e+01,-5.46764e+01,,         0.19833,1.20000e+01,
3.93683   ,-4.42400e+01,-5.69665e+01,-5.44048e+01,-5.44130e+01,-5.65811e+01,-5.45408e+01,-5.43756e+01,-5.17223e+01,,         0.20000,1.10000e+01,
3.96999   ,-4.18607e+01,-5.68038e+01,-5.47618e+01,-5.36638e+01,-5.04178e+01,-5.33010e+01,-5.37924e+01,-5.42494e+01,,         0.20167,1.10000e+01,
4.00315   ,-4.43545e+01,-5.76009e+01,-5.21683e+01,-5.37844e+01,-5.60771e+01,-5.33605e+01,-5.35300e+01,-5.46472e+01,,         0.20333,1.10000e+01,
4.03631   ,-4.40962e+01,-5.81944e+01,-5.28565e+01,-5.37897e+01,-5.75841e+01,-5.35586e+01,-5.40684e+01,-5.35591e+01,,         0.20500,1.10000e+01,
4.06947   ,-4.55500e+01,-5.78850e+01,-5.44063e+01,-5.34321e+01,-5.51061e+01,-5.30011e+01,-5.33942e+01,-5.22607e+01,,         0.20667,1.10000e+01,
4.10262   ,-4.78508e+01,-5.81856e+01,-5.48287e+01,-5.37113e+01,-5.37341e+01,-5.34271e+01,-5.37615e+01,-5.43651e+01,,         0.20833,1.10000e+01,
4.13578   ,-4.66695e+01,-5.63809e+01,-5.53206e+01,-5.44153e+01,-5.30367e+01,-5.50217e+01,-5.34111e+01,-5.23213e+01,,         0.21000,1.10000e+01,
4.16894   ,-4.78844e+01,-5.78223e+01,-5.47843e+01,-5.40105e+01,-5.43581e+01,-5.42801e+01,-5.32735e+01,-5.12422e+01,,         0.21167,1.20000e+01,
4.20210   ,-4.77046e+01,-5.46292e+01,-5.53655e+01,-5.36887e+01,-5.46875e+01,-5.49123e+01,-5.31253e+01,-5.34725e+01,,         0.21333,1.20000e+01,
4.23526   ,-4.86978e+01,-5.19536e+01,-5.55125e+01,-5.39792e+01,-5.07762e+01,-5.38829e+01,-5.29316e+01,-5.45712e+01,,         0.21500,1.20000e+01,
4.26842   ,-4.63382e+01,-5.10550e+01,-5.33449e+01,-5.36669e+01,-5.21613e+01,-5.35221e+01,-5.31103e+01,-5.38254e+01,,         0.21667,1.20000e+01,
4.30157   ,-4.43033e+01,-5.10282e+01,-5.26433e+01,-5.34002e+01,-5.91333e+01,-5.31645e+01,-5.31005e+01,-5.48015e+01,,         0.21833,1.20000e+01,
4.33473   ,-4.42265e+01,-5.23376e+01,-5.21796e+01,-5.37080e+01,-5.77881e+01,-5.36182e+01,-5.32006e+01,-5.33479e+01,,         0.22000,1.30000e+01,
4.36789   ,-4.34460e+01,-5.25855e+01,-5.02355e+01,-5.37708e+01,-5.97947e+01,-5.36984e+01,-5.34056e+01,-5.47531e+01,,         0.22167,1.30000e+01,
4.40105   ,-4.53452e+01,-5.32188e+01,-5.34038e+01,-5.36018e+01,-5.96482e+01,-5.36634e+01,-5.29959e+01,-5.26735e+01,,         0.22333,1.30000e+01,
