Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
0.45975   ,-5.21896e+01,-4.21591e+01,-4.81389e+01,-5.01951e+01,-4.55708e+01,-6.22446e+01,-4.37723e+01,-5.69608e+01,,         0.01167,3.50000e+01,
0.51836   ,-5.03790e+01,-4.65197e+01,-4.22122e+01,-5.07675e+01,-4.37986e+01,-6.29194e+01,-4.39474e+01,-5.47013e+01,,         0.01333,3.40000e+01,
0.57698   ,-4.76470e+01,-4.76031e+01,-5.55461e+01,-4.75491e+01,-4.18379e+01,-6.17268e+01,-4.36925e+01,-5.56319e+01,,         0.01500,3.40000e+01,
0.63559   ,-4.88800e+01,-4.85636e+01,-5.26650e+01,-4.84747e+01,-4.71660e+01,-5.86101e+01,-4.41199e+01,-5.95352e+01,,         0.01667,3.30000e+01,
0.69420   ,-4.51205e+01,-4.06873e+01,-5.09882e+01,-5.35058e+01,-4.66786e+01,-5.72658e+01,-4.45202e+01,-6.04739e+01,,         0.01833,3.00000e+01,
0.75281   ,-4.93728e+01,-4.10106e+01,-5.02554e+01,-5.37146e+01,-4.38541e+01,-5.79524e+01,-4.47131e+01,-6.10844e+01,,         0.02000,2.60000e+01,
0.81142   ,-4.81385e+01,-3.94046e+01,-4.83094e+01,-4.83551e+01,-4.72031e+01,-6.26636e+01,-4.48474e+01,-5.83949e+01,,         0.02167,2.00000e+01,
0.87003   ,-5.17162e+01,-5.05508e+01,-5.22215e+01,-4.82677e+01,-4.76950e+01,-6.06700e+01,-4.63038e+01,-5.70600e+01,,         0.02333,1.50000e+01,
0.92864   ,-4.91529e+01,-4.40453e+01,-4.41010e+01,-4.90872e+01,-4.98444e+01,-6.19648e+01,-4.75970e+01,-5.95243e+01,,         0.02500,1.00000e+01,
0.98725   ,-4.95297e+01,-4.33239e+01,-4.52503e+01,-4.60217e+01,-5.30885e+01,-5.88931e+01,-4.75737e+01,-5.68535e+01,,         0.02667,6.00000e+00,
1.04586   ,-4.23185e+01,-4.03689e+01,-4.41091e+01,-4.65902e+01,-4.32078e+01,-6.08684e+01,-4.89607e+01,-5.81995e+01,,         0.02833,2.00000e+00,
1.10447   ,-4.84565e+01,-4.74732e+01,-4.56816e+01,-4.55894e+01,-4.71410e+01,-6.32473e+01,-4.44553e+01,-5.67992e+01,,         0.03000,-1.00000e+00,
1.16308   ,-4.54560e+01,-4.44732e+01,-4.66964e+01,-4.74284e+01,-4.49389e+01,-6.25634e+01,-4.36239e+01,-5.87457e+01,,         0.03167,-3.00000e+00,
1.22169   ,-4.87943e+01,-4.43478e+01,-4.76974e+01,-4.90047e+01,-5.03498e+01,-6.12694e+01,-4.36591e+01,-5.81316e+01,,         0.03333,-4.00000e+00,
1.28030   ,-4.26032e+01,-3.73141e+01,-4.37173e+01,-4.82946e+01,-4.93660e+01,-6.11885e+01,-4.30153e+01,-5.91434e+01,,         0.03500,-5.00000e+00,
1.33891   ,-4.09174e+01,-4.75973e+01,-4.68230e+01,-4.12742e+01,-4.17931e+01,-5.86972e+01,-4.21678e+01,-5.38489e+01,,         0.03667,-5.00000e+00,
1.39752   ,-4.20238e+01,-4.27914e+01,-4.35229e+01,-4.44277e+01,-4.24429e+01,-6.01186e+01,-4.25243e+01,-5.23115e+01,,         0.03833,-5.00000e+00,
1.45613   ,-4.96685e+01,-4.70513e+01,-4.92017e+01,-4.82369e+01,-4.89327e+01,-6.34273e+01,-4.32034e+01,-5.37128e+01,,         0.04000,-4.00000e+00,
1.51474   ,-4.17786e+01,-3.63363e+01,-4.39279e+01,-4.37415e+01,-3.74298e+01,-5.95229e+01,-4.27887e+01,-5.53993e+01,,         0.04167,-4.00000e+00,
1.57335   ,-5.06912e+01,-4.35381e+01,-4.88202e+01,-5.43422e+01,-4.41873e+01,-5.82939e+01,-4.31828e+01,-5.56156e+01,,         0.04333,-3.00000e+00,
1.63196   ,-4.51710e+01,-4.24282e+01,-4.77303e+01,-4.65278e+01,-3.95309e+01,-6.21981e+01,-4.15878e+01,-5.27953e+01,,         0.04500,-1.00000e+00,
1.69057   ,-4.61234e+01,-5.07403e+01,-4.70726e+01,-4.61375e+01,-4.73278e+01,-6.07515e+01,-4.25498e+01,-5.68777e+01,,         0.04667,0.00000e+00,
1.74918   ,-4.66774e+01,-3.95945e+01,-4.19478e+01,-4.91241e+01,-4.57217e+01,-6.38975e+01,-4.31105e+01,-5.47251e+01,,         0.04833,2.00000e+00,
1.80779   ,-3.98382e+01,-4.15899e+01,-4.23541e+01,-4.10353e+01,-4.07061e+01,-6.13750e+01,-4.28872e+01,-5.75985e+01,,         0.05000,4.00000e+00,
1.86640   ,-4.84105e+01,-4.50704e+01,-4.32077e+01,-4.27553e+01,-5.09853e+01,-6.39209e+01,-4.17301e+01,-5.39814e+01,,         0.05167,6.00000e+00,
1.92501   ,-4.85468e+01,-4.35084e+01,-4.43788e+01,-4.81505e+01,-5.15755e+01,-6.14018e+01,-4.19896e+01,-5.62870e+01,,         0.05333,8.00000e+00,
1.98362   ,-4.26514e+01,-4.19327e+01,-4.40071e+01,-4.17129e+01,-4.86011e+01,-6.77409e+01,-4.35967e+01,-5.53471e+01,,         0.05500,1.00000e+01,
2.04224   ,-3.83681e+01,-4.24520e+01,-4.61526e+01,-3.66925e+01,-3.94235e+01,-6.32707e+01,-4.19755e+01,-5.63843e+01,,         0.05667,1.30000e+01,
2.10085   ,-4.66160e+01,-4.59104e+01,-4.74968e+01,-4.64371e+01,-4.22865e+01,-6.38392e+01,-4.25690e+01,-5.53698e+01,,         0.05833,1.60000e+01,
2.15946   ,-4.65442e+01,-4.28733e+01,-4.32512e+01,-4.61680e+01,-4.94606e+01,-6.55383e+01,-4.35235e+01,-5.23069e+01,,         0.06000,1.80000e+01,
2.21807   ,-4.50019e+01,-4.06346e+01,-4.89347e+01,-4.80059e+01,-3.88305e+01,-6.02965e+01,-4.28816e+01,-5.35538e+01,,         0.06167,2.10000e+01,
2.27668   ,-5.03536e+01,-4.45265e+01,-4.83024e+01,-5.23724e+01,-5.01563e+01,-6.19029e+01,-4.41559e+01,-5.27445e+01,,         0.06333,2.30000e+01,
2.33529   ,-4.70355e+01,-4.13017e+01,-4.81581e+01,-4.12968e+01,-4.78730e+01,-6.27794e+01,-4.56216e+01,-5.22202e+01,,         0.06500,2.50000e+01,
2.39390   ,-4.71768e+01,-4.48420e+01,-5.24210e+01,-4.58135e+01,-4.86660e+01,-5.97174e+01,-4.39823e+01,-5.40240e+01,,         0.06667,2.80000e+01,
2.45251   ,-4.34240e+01,-3.66019e+01,-4.83151e+01,-5.43009e+01,-4.92927e+01,-6.15764e+01,-4.66748e+01,-5.34978e+01,,         0.06833,3.00000e+01,
2.51112   ,-4.52528e+01,-4.13023e+01,-4.71931e+01,-5.09493e+01,-4.82215e+01,-6.19469e+01,-4.86646e+01,-5.37848e+01,,         0.07000,3.10000e+01,
2.56973   ,-4.84262e+01,-4.67534e+01,-4.91750e+01,-4.30545e+01,-4.81038e+01,-6.10960e+01,-4.93716e+01,-5.64668e+01,,         0.07167,3.20000e+01,
2.62834   ,-4.56906e+01,-4.15967e+01,-4.14789e+01,-4.65593e+01,-5.30768e+01,-6.49059e+01,-5.16349e+01,-5.92398e+01,,         0.07333,3.30000e+01,
2.68695   ,-4.41088e+01,-4.84281e+01,-4.65185e+01,-4.43851e+01,-4.88711e+01,-6.42470e+01,-5.10186e+01,-5.99000e+01,,         0.07500,3.30000e+01,
2.74556   ,-4.48797e+01,-4.40739e+01,-4.67981e+01,-4.85846e+01,-4.98869e+01,-6.34405e+01,-4.65356e+01,-5.42812e+01,,         0.07667,3.30000e+01,
2.80417   ,-4.57361e+01,-3.90845e+01,-4.81112e+01,-4.56859e+01,-4.56577e+01,-5.97398e+01,-4.48209e+01,-5.31516e+01,,         0.07833,3.20000e+01,
2.86278   ,-4.69782e+01,-4.74294e+01,-5.33834e+01,-4.61933e+01,-4.88759e+01,-6.25099e+01,-4.26469e+01,-5.53039e+01,,         0.08000,3.10000e+01,
2.92139   ,-4.58735e+01,-4.91171e+01,-4.14753e+01,-4.59820e+01,-5.04956e+01,-6.00545e+01,-4.15223e+01,-5.45658e+01,,         0.08167,3.00000e+01,
2.98000   ,-4.82794e+01,-4.60776e+01,-4.69680e+01,-4.51857e+01,-4.67167e+01,-6.18187e+01,-4.24343e+01,-5.35337e+01,,         0.08333,2.90000e+01,
3.03861   ,-4.42216e+01,-4.84301e+01,-4.63266e+01,-4.75087e+01,-4.84459e+01,-6.26771e+01,-4.32788e+01,-5.39698e+01,,         0.08500,2.70000e+01,
3.09722   ,-4.13199e+01,-3.91204e+01,-4.49121e+01,-4.82760e+01,-4.69689e+01,-6.03443e+01,-4.30577e+01,-5.48735e+01,,         0.08667,2.40000e+01,
3.15583   ,-5.02010e+01,-5.10595e+01,-4.75722e+01,-4.57203e+01,-4.79027e+01,-6.56583e+01,-4.12406e+01,-5.43533e+01,,         0.08833,2.20000e+01,
3.21444   ,-4.90984e+01,-4.54594e+01,-4.60752e+01,-4.93646e+01,-4.38581e+01,-6.27236e+01,-4.13981e+01,-5.77115e+01,,         0.09000,2.00000e+01,
3.27305   ,-4.34852e+01,-4.34012e+01,-4.21777e+01,-4.30444e+01,-4.44614e+01,-6.72061e+01,-4.15517e+01,-5.69477e+01,,         0.09167,1.70000e+01,
3.33166   ,-3.99813e+01,-4.23134e+01,-4.46688e+01,-4.03460e+01,-4.52020e+01,-6.48337e+01,-4.21209e+01,-5.62469e+01,,         0.09333,1.50000e+01,
3.39027   ,-5.06104e+01,-4.71195e+01,-4.74501e+01,-4.64559e+01,-4.67685e+01,-6.86280e+01,-4.24420e+01,-5.57974e+01,,         0.09500,1.30000e+01,
3.44888   ,-4.97097e+01,-4.44819e+01,-4.81860e+01,-4.82267e+01,-4.87422e+01,-6.51557e+01,-4.21973e+01,-5.65173e+01,,         0.09667,1.10000e+01,
3.50750   ,-4.70592e+01,-3.88630e+01,-4.84215e+01,-5.17357e+01,-4.42620e+01,-6.48974e+01,-4.30097e+01,-5.81825e+01,,         0.09833,9.00000e+00,
3.56611   ,-4.01476e+01,-4.23457e+01,-4.72465e+01,-4.36224e+01,-4.28117e+01,-6.44068e+01,-4.34631e+01,-5.85263e+01,,         0.10000,8.00000e+00,
3.62472   ,-4.83646e+01,-4.67026e+01,-5.08666e+01,-4.33974e+01,-4.72645e+01,-6.39415e+01,-4.29492e+01,-5.70152e+01,,         0.10167,6.00000e+00,
3.68333   ,-4.37536e+01,-3.71695e+01,-4.83208e+01,-4.65617e+01,-4.36181e+01,-6.28147e+01,-4.18162e+01,-5.76229e+01,,         0.10333,5.00000e+00,
3.74194   ,-4.30082e+01,-4.27076e+01,-5.04837e+01,-4.44507e+01,-4.17326e+01,-6.27456e+01,-4.40297e+01,-5.62837e+01,,         0.10500,5.00000e+00,
3.80055   ,-4.24156e+01,-4.07673e+01,-5.15629e+01,-4.75902e+01,-4.24539e+01,-6.09454e+01,-4.40162e+01,-5.67429e+01,,         0.10667,4.00000e+00,
3.85916   ,-4.98548e+01,-4.12205e+01,-4.19007e+01,-4.99782e+01,-5.31992e+01,-5.94402e+01,-4.34127e+01,-5.76020e+01,,         0.10833,4.00000e+00,
3.91777   ,-4.54773e+01,-4.96022e+01,-5.07117e+01,-4.59035e+01,-4.23852e+01,-6.66697e+01,-4.19419e+01,-5.42802e+01,,         0.11000,5.00000e+00,
3.97638   ,-5.24235e+01,-4.80367e+01,-4.98281e+01,-4.73593e+01,-4.94535e+01,-6.16965e+01,-4.41014e+01,-5.18151e+01,,         0.11167,5.00000e+00,
4.03499   ,-4.67215e+01,-4.43779e+01,-4.93148e+01,-4.61205e+01,-4.27066e+01,-6.24393e+01,-4.53961e+01,-5.32359e+01,,         0.11333,5.00000e+00,
4.09360   ,-4.67490e+01,-4.03026e+01,-4.79046e+01,-4.54052e+01,-4.16509e+01,-6.31633e+01,-4.64236e+01,-5.36785e+01,,         0.11500,6.00000e+00,
4.15221   ,-5.19169e+01,-4.92309e+01,-5.35606e+01,-4.74844e+01,-4.87201e+01,-6.67817e+01,-4.66237e+01,-5.29802e+01,,         0.11667,6.00000e+00,
4.21082   ,-4.36217e+01,-3.99144e+01,-4.41542e+01,-4.65043e+01,-4.10250e+01,-6.58094e+01,-4.79141e+01,-5.36827e+01,,         0.11833,6.00000e+00,
4.26943   ,-4.61186e+01,-4.41944e+01,-4.41316e+01,-4.80244e+01,-4.28904e+01,-6.49556e+01,-4.72344e+01,-5.67832e+01,,         0.12000,6.00000e+00,
4.32804   ,-5.28344e+01,-4.70503e+01,-4.26535e+01,-5.33526e+01,-4.83347e+01,-6.18480e+01,-4.88164e+01,-5.48877e+01,,         0.12167,6.00000e+00,
4.38665   ,-5.04766e+01,-4.40504e+01,-4.80512e+01,-4.56312e+01,-4.72152e+01,-6.09833e+01,-4.80299e+01,-5.41588e+01,,         0.12333,5.00000e+00,
4.44526   ,-5.55502e+01,-4.60391e+01,-4.84955e+01,-5.17670e+01,-4.68807e+01,-6.30063e+01,-4.45504e+01,-5.20079e+01,,         0.12500,4.00000e+00,
4.50387   ,-4.49907e+01,-3.96506e+01,-4.22278e+01,-4.87986e+01,-4.22780e+01,-6.06776e+01,-4.31802e+01,-5.38137e+01,,         0.12667,3.00000e+00,
4.56248   ,-4.61841e+01,-4.12456e+01,-4.97481e+01,-4.67785e+01,-5.10481e+01,-6.22326e+01,-4.32458e+01,-5.53024e+01,,         0.12833,2.00000e+00,
4.62109   ,-4.71877e+01,-4.42227e+01,-4.37080e+01,-4.51746e+01,-5.14407e+01,-6.45205e+01,-4.31712e+01,-5.49020e+01,,         0.13000,1.00000e+00,
4.67970   ,-4.79891e+01,-4.84918e+01,-5.44974e+01,-4.76703e+01,-4.77656e+01,-6.31730e+01,-4.20141e+01,-5.45511e+01,,         0.13167,0.00000e+00,
4.73831   ,-4.75741e+01,-5.15389e+01,-5.85575e+01,-4.81045e+01,-3.95121e+01,-6.15059e+01,-4.19598e+01,-5.49963e+01,,         0.13333,-2.00000e+00,
4.79692   ,-5.03916e+01,-4.21858e+01,-4.79399e+01,-5.32822e+01,-4.48317e+01,-5.90669e+01,-4.22345e+01,-5.22590e+01,,         0.13500,-2.00000e+00,
4.85553   ,-4.59740e+01,-4.18593e+01,-4.68088e+01,-4.62844e+01,-4.19055e+01,-5.93068e+01,-4.29980e+01,-5.40851e+01,,         0.13667,-3.00000e+00,
4.91414   ,-4.98553e+01,-4.71033e+01,-5.45626e+01,-5.22762e+01,-4.59211e+01,-6.01292e+01,-4.16216e+01,-5.34895e+01,,         0.13833,-2.00000e+00,
4.97276   ,-5.16088e+01,-4.44313e+01,-4.73419e+01,-4.95190e+01,-5.08109e+01,-6.50216e+01,-4.12894e+01,-5.64615e+01,,         0.14000,0.00000e+00,
5.03137   ,-4.01390e+01,-3.86069e+01,-4.49289e+01,-4.20474e+01,-4.00491e+01,-6.32645e+01,-4.25744e+01,-5.37625e+01,,         0.14167,2.00000e+00,
5.08998   ,-5.06639e+01,-4.46754e+01,-4.78991e+01,-4.87590e+01,-5.38835e+01,-6.22659e+01,-4.28821e+01,-5.37818e+01,,         0.14333,6.00000e+00,
5.14859   ,-4.81287e+01,-4.39767e+01,-4.57588e+01,-4.27202e+01,-4.36756e+01,-6.26369e+01,-4.19933e+01,-5.43997e+01,,         0.14500,1.10000e+01,
5.20720   ,-5.05466e+01,-4.68185e+01,-5.74592e+01,-4.92752e+01,-4.40267e+01,-6.20752e+01,-4.12288e+01,-5.90976e+01,,         0.14667,1.60000e+01,
5.26581   ,-3.73545e+01,-4.37682e+01,-3.92867e+01,-3.90151e+01,-3.83148e+01,-5.99565e+01,-4.16884e+01,-5.69548e+01,,         0.14833,2.20000e+01,
5.32442   ,-4.59476e+01,-4.99065e+01,-4.77370e+01,-4.38950e+01,-3.93323e+01,-6.30711e+01,-4.23732e+01,-5.53045e+01,,         0.15000,2.90000e+01,
5.38303   ,-4.68320e+01,-4.15515e+01,-5.03481e+01,-4.69894e+01,-4.60206e+01,-5.85688e+01,-4.36963e+01,-5.52132e+01,,         0.15167,3.50000e+01,
5.44164   ,-4.43515e+01,-4.68791e+01,-4.85356e+01,-4.75303e+01,-4.00327e+01,-6.54102e+01,-4.15828e+01,-5.57721e+01,,         0.15333,4.10000e+01,
5.50025   ,-4.40321e+01,-4.24390e+01,-5.02758e+01,-4.47020e+01,-4.24728e+01,-6.09251e+01,-4.12192e+01,-5.26879e+01,,         0.15500,4.70000e+01,
5.55886   ,-4.41820e+01,-4.50819e+01,-5.15559e+01,-4.07512e+01,-4.77648e+01,-6.14323e+01,-4.30108e+01,-5.59622e+01,,         0.15667,5.10000e+01,
5.61747   ,-4.41809e+01,-4.05779e+01,-5.20928e+01,-4.79994e+01,-4.44573e+01,-6.16602e+01,-4.37965e+01,-5.65004e+01,,         0.15833,5.40000e+01,
5.67608   ,-3.92175e+01,-3.77292e+01,-4.36539e+01,-4.41411e+01,-4.26756e+01,-6.00797e+01,-4.56001e+01,-5.45000e+01,,         0.16000,5.60000e+01,
5.73469   ,-5.11228e+01,-4.79472e+01,-4.89020e+01,-4.85790e+01,-4.62699e+01,-6.48164e+01,-4.42016e+01,-5.45606e+01,,         0.16167,5.60000e+01,
5.79330   ,-4.90866e+01,-4.50188e+01,-4.42546e+01,-4.88665e+01,-4.70425e+01,-6.59021e+01,-4.68068e+01,-5.38625e+01,,         0.16333,5.40000e+01,
5.85191   ,-4.44414e+01,-3.93776e+01,-4.53883e+01,-4.73340e+01,-4.78637e+01,-6.07097e+01,-4.74086e+01,-5.49670e+01,,         0.16500,5.10000e+01,
5.91052   ,-4.24848e+01,-4.02556e+01,-4.03110e+01,-4.19266e+01,-5.02636e+01,-5.75749e+01,-4.72729e+01,-5.63134e+01,,         0.16667,4.60000e+01,
5.96913   ,-4.86647e+01,-4.17758e+01,-4.72004e+01,-4.72009e+01,-4.93108e+01,-6.34632e+01,-4.63567e+01,-5.75554e+01,,         0.16833,3.90000e+01,
6.02774   ,-4.71953e+01,-4.85846e+01,-4.30724e+01,-4.87948e+01,-4.83266e+01,-6.46816e+01,-4.65993e+01,-5.67513e+01,,         0.17000,3.20000e+01,
6.08635   ,-4.53046e+01,-4.64083e+01,-3.81982e+01,-4.81361e+01,-4.52075e+01,-6.17061e+01,-4.63999e+01,-5.46374e+01,,         0.17167,2.50000e+01,
6.14496   ,-5.26077e+01,-4.81954e+01,-4.92612e+01,-5.25535e+01,-4.52933e+01,-6.18246e+01,-4.42589e+01,-5.44834e+01,,         0.17333,1.70000e+01,
6.20357   ,-4.59545e+01,-4.35397e+01,-3.89952e+01,-4.45380e+01,-4.28707e+01,-6.57446e+01,-4.29477e+01,-5.39211e+01,,         0.17500,9.00000e+00,
6.26218   ,-4.44886e+01,-4.39650e+01,-4.43095e+01,-3.95880e+01,-5.11318e+01,-6.11332e+01,-4.33773e+01,-5.42866e+01,,         0.17667,1.00000e+00,
6.32079   ,-4.25664e+01,-4.64105e+01,-4.94543e+01,-4.29802e+01,-4.39354e+01,-5.98700e+01,-4.31151e+01,-5.40180e+01,,         0.17833,-5.00000e+00,
6.37940   ,-4.24322e+01,-4.16118e+01,-4.77090e+01,-4.32336e+01,-3.99220e+01,-6.05914e+01,-4.28301e+01,-5.57556e+01,,         0.18000,-1.20000e+01,
6.43802   ,-4.49253e+01,-4.37050e+01,-4.26963e+01,-4.66792e+01,-4.12116e+01,-5.72208e+01,-4.19965e+01,-5.46112e+01,,         0.18167,-1.70000e+01,
6.49663   ,-5.48263e+01,-4.90311e+01,-5.17175e+01,-5.40660e+01,-5.46401e+01,-6.22743e+01,-4.23826e+01,-5.54962e+01,,         0.18333,-2.20000e+01,
6.55524   ,-4.61743e+01,-4.81741e+01,-4.49665e+01,-4.54500e+01,-4.39281e+01,-6.26904e+01,-4.25152e+01,-5.22646e+01,,         0.18500,-2.60000e+01,
6.61385   ,-4.50388e+01,-4.21322e+01,-4.15689e+01,-4.56085e+01,-4.73273e+01,-6.38034e+01,-4.34753e+01,-5.53506e+01,,         0.18667,-3.00000e+01,
6.67246   ,-4.35817e+01,-4.08475e+01,-4.97971e+01,-4.48669e+01,-4.13449e+01,-6.08205e+01,-4.34336e+01,-5.56463e+01,,         0.18833,-3.20000e+01,
6.73107   ,-4.77460e+01,-4.40697e+01,-4.67361e+01,-4.83489e+01,-3.85268e+01,-6.20762e+01,-4.21864e+01,-5.85336e+01,,         0.19000,-3.40000e+01,
6.78968   ,-4.35280e+01,-5.14063e+01,-4.71158e+01,-4.73931e+01,-4.62110e+01,-5.83240e+01,-4.21441e+01,-5.89173e+01,,         0.19167,-3.60000e+01,
6.84829   ,-4.39152e+01,-4.21206e+01,-4.84071e+01,-4.52505e+01,-4.25780e+01,-6.11071e+01,-4.32009e+01,-5.84483e+01,,         0.19333,-3.70000e+01,
6.90690   ,-4.35183e+01,-4.99969e+01,-5.02692e+01,-4.64824e+01,-4.47730e+01,-6.14360e+01,-4.31408e+01,-5.69819e+01,,         0.19500,-3.90000e+01,
6.96551   ,-4.48968e+01,-4.31284e+01,-4.38664e+01,-4.59838e+01,-4.29536e+01,-5.92585e+01,-4.22757e+01,-5.92217e+01,,         0.19667,-4.00000e+01,
7.02412   ,-5.27109e+01,-5.15594e+01,-4.73577e+01,-5.13574e+01,-4.52181e+01,-5.80299e+01,-4.13388e+01,-5.55250e+01,,         0.19833,-4.10000e+01,
7.08273   ,-5.05433e+01,-5.00780e+01,-4.87496e+01,-4.71321e+01,-4.78896e+01,-5.89668e+01,-4.29920e+01,-5.48856e+01,,         0.20000,-4.10000e+01,
7.14134   ,-4.58616e+01,-4.24425e+01,-5.16369e+01,-4.90171e+01,-4.52601e+01,-6.36472e+01,-4.24496e+01,-5.34227e+01,,         0.20167,-4.20000e+01,
7.19995   ,-4.44193e+01,-4.37135e+01,-4.74930e+01,-4.56803e+01,-4.32313e+01,-6.36343e+01,-4.38924e+01,-5.56364e+01,,         0.20333,-4.30000e+01,
7.25856   ,-4.55691e+01,-4.87529e+01,-4.65749e+01,-4.70587e+01,-4.77499e+01,-6.39256e+01,-4.22673e+01,-5.43346e+01,,         0.20500,-4.30000e+01,
7.31717   ,-4.68718e+01,-4.14372e+01,-4.71810e+01,-4.70153e+01,-4.39034e+01,-6.14574e+01,-4.39075e+01,-5.39512e+01,,         0.20667,-4.10000e+01,
7.37578   ,-3.70857e+01,-4.01209e+01,-4.85098e+01,-3.99329e+01,-3.47196e+01,-6.06930e+01,-4.55284e+01,-5.34563e+01,,         0.20833,-3.80000e+01,
7.43439   ,-5.10929e+01,-3.97424e+01,-4.82980e+01,-5.02215e+01,-5.08054e+01,-6.37036e+01,-4.54868e+01,-5.40317e+01,,         0.21000,-3.20000e+01,
7.49300   ,-4.74809e+01,-4.44000e+01,-4.79734e+01,-5.02409e+01,-4.43882e+01,-6.23202e+01,-4.74573e+01,-5.39085e+01,,         0.21167,-2.20000e+01,
7.55161   ,-4.85598e+01,-5.16303e+01,-5.08941e+01,-4.89224e+01,-4.40401e+01,-6.03402e+01,-4.91460e+01,-5.48499e+01,,         0.21333,-8.00000e+00,
7.61022   ,-4.33109e+01,-4.18151e+01,-4.72577e+01,-4.78900e+01,-4.68720e+01,-6.49368e+01,-4.85210e+01,-5.56233e+01,,         0.21500,1.00000e+01,
7.66883   ,-4.23120e+01,-3.94056e+01,-4.46236e+01,-4.00727e+01,-4.69427e+01,-6.01340e+01,-5.04532e+01,-5.72193e+01,,         0.21667,3.00000e+01,
7.72744   ,-4.71859e+01,-4.42548e+01,-4.80973e+01,-4.63039e+01,-4.67708e+01,-6.46338e+01,-4.87604e+01,-5.73614e+01,,         0.21833,5.20000e+01,
7.78605   ,-4.64020e+01,-4.79528e+01,-4.41646e+01,-4.63413e+01,-5.01643e+01,-5.71427e+01,-4.65661e+01,-5.62800e+01,,         0.22000,7.20000e+01,
