Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
23.13565  ,-5.25024e+01,-5.61702e+01,-5.05049e+01,-4.91060e+01,-4.12289e+01,-5.55111e+01,-5.26757e+01,-5.85122e+01,,         1.35167,6.00000e+00,
23.16880  ,-5.17759e+01,-5.71252e+01,-5.08728e+01,-5.44661e+01,-4.15876e+01,-5.67150e+01,-5.44299e+01,-5.04961e+01,,         1.35333,6.00000e+00,
23.20196  ,-5.28757e+01,-5.37412e+01,-5.23520e+01,-5.61293e+01,-4.49035e+01,-5.50440e+01,-5.46639e+01,-5.79323e+01,,         1.35500,7.00000e+00,
23.23512  ,-5.31109e+01,-5.17907e+01,-5.16590e+01,-5.32706e+01,-4.40163e+01,-5.38324e+01,-5.28828e+01,-5.64870e+01,,         1.35667,9.00000e+00,
23.26828  ,-5.28360e+01,-5.12358e+01,-5.17210e+01,-5.40736e+01,-4.52640e+01,-5.31832e+01,-5.13435e+01,-5.83949e+01,,         1.35833,1.10000e+01,
23.30144  ,-5.22659e+01,-5.05931e+01,-5.14861e+01,-5.37206e+01,-4.56619e+01,-5.36135e+01,-5.00327e+01,-5.82772e+01,,         1.36000,1.50000e+01,
23.33460  ,-5.27480e+01,-5.56542e+01,-5.23773e+01,-5.53190e+01,-4.36329e+01,-5.42877e+01,-5.57373e+01,-5.86776e+01,,         1.36167,1.90000e+01,
23.36776  ,-5.37626e+01,-5.78667e+01,-5.16213e+01,-5.81330e+01,-4.31940e+01,-5.68969e+01,-5.22879e+01,-6.09261e+01,,         1.36333,2.40000e+01,
23.40091  ,-5.13994e+01,-5.61284e+01,-5.09596e+01,-5.57129e+01,-4.14082e+01,-5.54165e+01,-5.15974e+01,-6.15774e+01,,         1.36500,3.00000e+01,
23.43407  ,-5.21052e+01,-5.70184e+01,-5.06058e+01,-5.35103e+01,-4.13072e+01,-5.67513e+01,-5.40615e+01,-5.87400e+01,,         1.36667,3.60000e+01,
23.46723  ,-5.35359e+01,-5.30112e+01,-5.12074e+01,-4.75738e+01,-4.30175e+01,-5.41688e+01,-5.42856e+01,-5.81944e+01,,         1.36833,4.30000e+01,
23.50039  ,-5.30977e+01,-5.17481e+01,-5.16596e+01,-5.51520e+01,-4.48742e+01,-5.34183e+01,-5.21174e+01,-5.43327e+01,,         1.37000,4.90000e+01,
23.53355  ,-5.28072e+01,-5.09830e+01,-5.01594e+01,-5.46861e+01,-4.56592e+01,-5.32742e+01,-5.10518e+01,-6.20082e+01,,         1.37167,5.60000e+01,
23.56671  ,-5.22411e+01,-5.08450e+01,-5.10283e+01,-5.30263e+01,-4.59564e+01,-5.32897e+01,-4.99368e+01,-5.69903e+01,,         1.37333,6.10000e+01,
23.59986  ,-5.45028e+01,-6.16216e+01,-5.05639e+01,-5.82442e+01,-4.32452e+01,-5.73277e+01,-5.40964e+01,-5.75396e+01,,         1.37500,6.60000e+01,
23.63302  ,-5.25593e+01,-5.58097e+01,-5.09878e+01,-5.71516e+01,-4.20131e+01,-5.54740e+01,-5.16112e+01,-6.08978e+01,,         1.37667,6.90000e+01,
23.66618  ,-5.11689e+01,-5.71510e+01,-5.04826e+01,-5.39529e+01,-4.15243e+01,-5.55354e+01,-5.20144e+01,-5.84119e+01,,         1.37833,7.00000e+01,
23.69934  ,-5.35747e+01,-5.42023e+01,-5.03565e+01,-5.15856e+01,-4.35699e+01,-5.56815e+01,-5.33882e+01,-5.55801e+01,,         1.38000,7.00000e+01,
23.73250  ,-5.41316e+01,-5.10110e+01,-5.01365e+01,-5.66740e+01,-4.49945e+01,-5.66015e+01,-5.30002e+01,-5.49931e+01,,         1.38167,6.80000e+01,
23.76566  ,-5.30190e+01,-5.00863e+01,-5.03883e+01,-5.79305e+01,-4.68942e+01,-5.73321e+01,-5.09214e+01,-5.28970e+01,,         1.38333,6.40000e+01,
23.79881  ,-5.21700e+01,-5.10852e+01,-5.07481e+01,-5.94287e+01,-4.85944e+01,-5.63274e+01,-4.99163e+01,-5.62231e+01,,         1.38500,5.80000e+01,
23.83197  ,-5.23160e+01,-5.45378e+01,-5.22638e+01,-5.76853e+01,-4.65552e+01,-5.57012e+01,-5.15779e+01,-5.79384e+01,,         1.38667,5.20000e+01,
23.86513  ,-5.44290e+01,-5.47128e+01,-5.33277e+01,-5.41833e+01,-4.69706e+01,-5.66700e+01,-5.14095e+01,-5.78229e+01,,         1.38833,4.40000e+01,
23.89829  ,-5.28543e+01,-5.32047e+01,-5.49678e+01,-5.66143e+01,-4.65767e+01,-5.67181e+01,-5.19071e+01,-5.33139e+01,,         1.39000,3.50000e+01,
23.93145  ,-5.29136e+01,-5.27083e+01,-5.33193e+01,-5.49671e+01,-4.68671e+01,-5.37180e+01,-4.90853e+01,-5.22485e+01,,         1.39167,2.60000e+01,
23.96461  ,-5.40067e+01,-5.14113e+01,-5.36240e+01,-5.69462e+01,-4.76888e+01,-5.31502e+01,-4.94208e+01,-5.16955e+01,,         1.39333,1.70000e+01,
23.99776  ,-5.14080e+01,-5.00332e+01,-5.13478e+01,-5.84947e+01,-4.84141e+01,-5.19608e+01,-5.08733e+01,-5.28512e+01,,         1.39500,9.00000e+00,
24.03092  ,-5.24576e+01,-5.00516e+01,-5.15865e+01,-6.13180e+01,-4.67925e+01,-5.29949e+01,-5.09865e+01,-5.12565e+01,,         1.39667,1.00000e+00,
24.06408  ,-5.51213e+01,-5.00050e+01,-5.24463e+01,-5.42800e+01,-4.54429e+01,-5.30822e+01,-5.04092e+01,-5.50326e+01,,         1.39833,-7.00000e+00,
24.09724  ,-5.63647e+01,-5.43926e+01,-5.83734e+01,-5.49934e+01,-4.51523e+01,-5.24492e+01,-5.25359e+01,-5.45033e+01,,         1.40000,-1.30000e+01,
24.13040  ,-5.63342e+01,-5.24056e+01,-5.58614e+01,-5.19999e+01,-4.52894e+01,-5.30438e+01,-5.44577e+01,-5.49882e+01,,         1.40167,-1.90000e+01,
24.16356  ,-5.56096e+01,-4.98491e+01,-5.54969e+01,-5.37269e+01,-4.32441e+01,-5.17183e+01,-5.11365e+01,-5.67482e+01,,         1.40333,-2.40000e+01,
24.19672  ,-5.10805e+01,-4.89584e+01,-5.12224e+01,-5.07281e+01,-4.42078e+01,-5.12011e+01,-5.01405e+01,-5.30360e+01,,         1.40500,-2.80000e+01,
24.22987  ,-5.07001e+01,-5.02425e+01,-5.28661e+01,-5.45322e+01,-4.68487e+01,-5.27261e+01,-5.18479e+01,-5.35414e+01,,         1.40667,-3.20000e+01,
24.26303  ,-5.21190e+01,-5.49882e+01,-5.43119e+01,-5.75982e+01,-4.71554e+01,-5.43400e+01,-5.43958e+01,-4.94352e+01,,         1.40833,-3.50000e+01,
24.29619  ,-5.57271e+01,-5.75180e+01,-5.45590e+01,-5.66639e+01,-5.04265e+01,-5.42858e+01,-5.13667e+01,-5.31799e+01,,         1.41000,-3.70000e+01,
24.32935  ,-5.38110e+01,-5.45257e+01,-5.45322e+01,-5.54912e+01,-5.04162e+01,-5.03910e+01,-5.22506e+01,-5.93933e+01,,         1.41167,-3.90000e+01,
24.36251  ,-5.61188e+01,-5.82142e+01,-5.23587e+01,-5.33355e+01,-4.93309e+01,-5.10716e+01,-5.78681e+01,-5.82952e+01,,         1.41333,-4.00000e+01,
24.39567  ,-5.34394e+01,-5.54015e+01,-5.22056e+01,-4.83211e+01,-4.55959e+01,-5.36012e+01,-5.69159e+01,-5.76931e+01,,         1.41500,-4.10000e+01,
24.42882  ,-5.37115e+01,-5.41354e+01,-4.97831e+01,-5.73254e+01,-4.42310e+01,-5.39491e+01,-5.62949e+01,-5.90706e+01,,         1.41667,-4.20000e+01,
24.46198  ,-5.16800e+01,-5.32529e+01,-4.98601e+01,-5.53362e+01,-4.43825e+01,-5.64865e+01,-5.97127e+01,-5.56496e+01,,         1.41833,-4.30000e+01,
24.49514  ,-5.14477e+01,-5.22050e+01,-4.99895e+01,-5.46993e+01,-4.47806e+01,-5.51750e+01,-5.67388e+01,-5.72223e+01,,         1.42000,-4.30000e+01,
24.52830  ,-5.21962e+01,-5.16070e+01,-4.94610e+01,-5.17249e+01,-4.54899e+01,-5.46731e+01,-5.44512e+01,-5.87585e+01,,         1.42167,-4.40000e+01,
24.56146  ,-5.27356e+01,-5.06130e+01,-4.99034e+01,-5.02251e+01,-4.62195e+01,-5.40896e+01,-5.21336e+01,-5.66273e+01,,         1.42333,-4.40000e+01,
24.59462  ,-5.28958e+01,-5.78475e+01,-5.21940e+01,-5.44885e+01,-4.37882e+01,-5.63517e+01,-5.78624e+01,-5.81732e+01,,         1.42500,-4.30000e+01,
24.62777  ,-5.42542e+01,-5.71516e+01,-5.19678e+01,-5.71235e+01,-4.33306e+01,-5.61779e+01,-5.30030e+01,-6.14109e+01,,         1.42667,-4.10000e+01,
24.66093  ,-5.25643e+01,-5.58946e+01,-5.23012e+01,-5.79447e+01,-4.16841e+01,-5.60196e+01,-5.24626e+01,-5.90937e+01,,         1.42833,-3.50000e+01,
24.69409  ,-5.30268e+01,-5.35583e+01,-5.18423e+01,-5.46578e+01,-4.18793e+01,-5.58722e+01,-5.57360e+01,-5.57868e+01,,         1.43000,-2.50000e+01,
24.72725  ,-5.26207e+01,-5.13458e+01,-5.13940e+01,-5.47893e+01,-4.45710e+01,-5.37240e+01,-5.18564e+01,-5.05958e+01,,         1.43167,-1.20000e+01,
24.76041  ,-5.24560e+01,-5.09112e+01,-5.13598e+01,-5.81415e+01,-4.60237e+01,-5.37192e+01,-5.09939e+01,-5.95563e+01,,         1.43333,5.00000e+00,
24.79357  ,-5.23333e+01,-5.04684e+01,-5.11390e+01,-5.63887e+01,-4.68770e+01,-5.33838e+01,-4.99830e+01,-6.16613e+01,,         1.43500,2.40000e+01,
24.82672  ,-5.20984e+01,-5.43638e+01,-5.14366e+01,-5.54534e+01,-4.89843e+01,-5.40553e+01,-5.12554e+01,-5.76928e+01,,         1.43667,4.40000e+01,
24.85988  ,-5.46727e+01,-6.04664e+01,-5.17010e+01,-5.83778e+01,-4.31968e+01,-5.72875e+01,-5.25929e+01,-5.48609e+01,,         1.43833,6.30000e+01,
24.89304  ,-5.27650e+01,-5.64206e+01,-5.14123e+01,-5.24149e+01,-4.13841e+01,-5.54567e+01,-5.13061e+01,-5.95075e+01,,         1.44000,8.00000e+01,
24.92620  ,-5.26946e+01,-5.72668e+01,-5.14879e+01,-5.09173e+01,-4.13627e+01,-5.53254e+01,-5.17404e+01,-5.93015e+01,,         1.44167,9.50000e+01,
24.95936  ,-5.32654e+01,-5.26137e+01,-5.13737e+01,-5.09383e+01,-4.30292e+01,-5.52130e+01,-5.51074e+01,-5.76425e+01,,         1.44333,1.06000e+02,
24.99252  ,-5.28642e+01,-5.16394e+01,-4.97471e+01,-5.52194e+01,-4.46758e+01,-5.38245e+01,-5.27783e+01,-5.62146e+01,,         1.44500,1.12000e+02,
25.02568  ,-5.24336e+01,-5.08901e+01,-5.09844e+01,-5.61328e+01,-4.59005e+01,-5.35012e+01,-5.14938e+01,-5.79976e+01,,         1.44667,1.13000e+02,
25.05883  ,-5.27740e+01,-5.06244e+01,-5.10571e+01,-5.21814e+01,-4.69857e+01,-5.33265e+01,-5.02369e+01,-5.57096e+01,,         1.44833,1.09000e+02,
25.09199  ,-5.31871e+01,-5.71273e+01,-5.12798e+01,-5.74262e+01,-4.25536e+01,-5.57561e+01,-5.51744e+01,-5.94253e+01,,         1.45000,9.80000e+01,
25.12515  ,-5.33829e+01,-5.73249e+01,-5.20638e+01,-5.73186e+01,-4.30615e+01,-5.59483e+01,-5.15177e+01,-6.09779e+01,,         1.45167,8.30000e+01,
25.15831  ,-5.17645e+01,-5.67078e+01,-5.20912e+01,-5.72258e+01,-4.07826e+01,-5.47859e+01,-5.08436e+01,-6.17523e+01,,         1.45333,6.30000e+01,
25.19147  ,-5.23492e+01,-5.54743e+01,-5.11985e+01,-5.16288e+01,-4.10191e+01,-5.61571e+01,-5.58464e+01,-5.92394e+01,,         1.45500,4.00000e+01,
25.22463  ,-5.32526e+01,-5.20238e+01,-5.05221e+01,-5.34747e+01,-4.37550e+01,-5.47685e+01,-5.45345e+01,-5.82445e+01,,         1.45667,1.70000e+01,
25.25778  ,-5.33472e+01,-5.12124e+01,-4.96720e+01,-5.35495e+01,-4.56729e+01,-5.48486e+01,-5.30555e+01,-5.89915e+01,,         1.45833,-6.00000e+00,
25.29094  ,-5.34787e+01,-5.02701e+01,-5.00832e+01,-5.58615e+01,-4.59973e+01,-5.54065e+01,-5.11906e+01,-5.62395e+01,,         1.46000,-2.60000e+01,
25.32410  ,-5.33215e+01,-5.23785e+01,-5.18006e+01,-5.76296e+01,-4.80461e+01,-5.77293e+01,-5.27568e+01,-5.53371e+01,,         1.46167,-4.30000e+01,
25.35726  ,-5.60559e+01,-5.76323e+01,-5.10348e+01,-5.87682e+01,-4.51198e+01,-5.40890e+01,-5.72743e+01,-5.67092e+01,,         1.46333,-5.50000e+01,
25.39042  ,-5.59587e+01,-5.72661e+01,-5.21359e+01,-5.83411e+01,-4.37156e+01,-5.41464e+01,-5.41096e+01,-5.65347e+01,,         1.46500,-6.50000e+01,
25.42358  ,-5.44155e+01,-5.30920e+01,-5.20966e+01,-5.81970e+01,-4.45341e+01,-5.43537e+01,-5.18802e+01,-5.49962e+01,,         1.46667,-7.00000e+01,
25.45673  ,-5.40152e+01,-5.15257e+01,-5.30384e+01,-5.71685e+01,-4.81193e+01,-5.52369e+01,-4.94032e+01,-5.31113e+01,,         1.46833,-7.20000e+01,
25.48989  ,-5.52704e+01,-5.26367e+01,-5.57207e+01,-5.54810e+01,-4.86196e+01,-5.40518e+01,-4.91782e+01,-5.40250e+01,,         1.47000,-7.20000e+01,
25.52305  ,-5.42086e+01,-5.17659e+01,-5.53831e+01,-5.62633e+01,-4.92296e+01,-5.33332e+01,-5.06828e+01,-4.82136e+01,,         1.47167,-6.90000e+01,
25.55621  ,-5.19209e+01,-4.99185e+01,-5.19064e+01,-5.74218e+01,-4.90190e+01,-5.21323e+01,-5.21399e+01,-5.02732e+01,,         1.47333,-6.60000e+01,
25.58937  ,-5.23315e+01,-5.35290e+01,-5.14861e+01,-5.74645e+01,-4.99113e+01,-5.20740e+01,-5.17448e+01,-5.35432e+01,,         1.47500,-6.10000e+01,
25.62253  ,-5.16666e+01,-5.28957e+01,-5.36259e+01,-5.50710e+01,-4.80927e+01,-5.40610e+01,-5.38134e+01,-5.25893e+01,,         1.47667,-5.70000e+01,
25.65568  ,-5.17368e+01,-5.18289e+01,-5.42451e+01,-5.54857e+01,-4.61487e+01,-5.52498e+01,-5.55229e+01,-5.99961e+01,,         1.47833,-5.20000e+01,
25.68884  ,-5.42049e+01,-4.93253e+01,-5.66449e+01,-5.13894e+01,-4.51059e+01,-5.24824e+01,-5.02044e+01,-5.36098e+01,,         1.48000,-4.70000e+01,
25.72200  ,-5.19516e+01,-4.97360e+01,-5.46646e+01,-5.48742e+01,-4.50202e+01,-5.17929e+01,-4.92259e+01,-5.21367e+01,,         1.48167,-4.30000e+01,
25.75516  ,-4.94758e+01,-4.91613e+01,-5.17130e+01,-5.42424e+01,-4.51856e+01,-5.19830e+01,-4.97963e+01,-5.30012e+01,,         1.48333,-3.90000e+01,
25.78832  ,-4.94248e+01,-4.95751e+01,-5.20361e+01,-5.49115e+01,-4.69663e+01,-5.26930e+01,-5.13726e+01,-5.46355e+01,,         1.48500,-3.50000e+01,
25.82148  ,-4.93767e+01,-5.02348e+01,-5.14601e+01,-5.03709e+01,-4.69139e+01,-5.37213e+01,-5.41762e+01,-5.20485e+01,,         1.48667,-3.20000e+01,
25.85464  ,-5.35692e+01,-5.69290e+01,-5.36631e+01,-5.70607e+01,-4.99319e+01,-5.29082e+01,-5.66345e+01,-5.63495e+01,,         1.48833,-2.90000e+01,
25.88779  ,-5.36928e+01,-5.73775e+01,-5.44360e+01,-5.85046e+01,-4.79146e+01,-5.33413e+01,-5.17558e+01,-5.35724e+01,,         1.49000,-2.60000e+01,
25.92095  ,-5.58366e+01,-5.46752e+01,-5.49384e+01,-5.31647e+01,-4.71959e+01,-5.37114e+01,-5.63653e+01,-5.70707e+01,,         1.49167,-2.40000e+01,
25.95411  ,-5.74096e+01,-5.77010e+01,-5.53910e+01,-5.12878e+01,-4.98801e+01,-5.23282e+01,-5.72283e+01,-5.13008e+01,,         1.49333,-2.10000e+01,
25.98727  ,-5.47582e+01,-5.37516e+01,-5.22629e+01,-4.52623e+01,-4.59744e+01,-5.35444e+01,-5.44997e+01,-5.55817e+01,,         1.49500,-1.90000e+01,
26.02043  ,-5.25157e+01,-5.31764e+01,-5.09704e+01,-5.39205e+01,-4.54442e+01,-5.48540e+01,-5.72067e+01,-5.56849e+01,,         1.49667,-1.60000e+01,
26.05359  ,-5.17821e+01,-5.18509e+01,-4.99645e+01,-5.17588e+01,-4.54724e+01,-5.45394e+01,-5.76435e+01,-5.50900e+01,,         1.49833,-1.40000e+01,
26.08674  ,-5.23088e+01,-5.76712e+01,-5.17661e+01,-5.52469e+01,-4.42637e+01,-5.61565e+01,-5.90192e+01,-5.86057e+01,,         1.50000,-1.20000e+01,
26.11990  ,-5.60142e+01,-5.51897e+01,-5.16237e+01,-5.81446e+01,-4.54632e+01,-5.34650e+01,-5.50428e+01,-5.47656e+01,,         1.50167,-9.00000e+00,
26.15306  ,-5.26371e+01,-5.36678e+01,-5.09955e+01,-5.18725e+01,-4.18497e+01,-5.33859e+01,-4.97523e+01,-5.98905e+01,,         1.50333,-8.00000e+00,
26.18622  ,-5.25291e+01,-5.48543e+01,-5.25733e+01,-5.41365e+01,-4.14381e+01,-5.55646e+01,-5.41289e+01,-5.53045e+01,,         1.50500,-6.00000e+00,
26.21938  ,-5.29330e+01,-5.32375e+01,-5.16009e+01,-5.37548e+01,-4.37991e+01,-5.51599e+01,-5.41459e+01,-5.92267e+01,,         1.50667,-4.00000e+00,
26.25254  ,-5.25895e+01,-5.21868e+01,-5.13320e+01,-5.56668e+01,-4.52513e+01,-5.42794e+01,-5.30309e+01,-5.46469e+01,,         1.50833,-2.00000e+00,
26.28569  ,-5.24832e+01,-5.15413e+01,-5.16373e+01,-5.32468e+01,-4.62052e+01,-5.36021e+01,-5.14262e+01,-6.03140e+01,,         1.51000,-1.00000e+00,
26.31885  ,-5.24436e+01,-5.07259e+01,-5.07150e+01,-5.38343e+01,-4.77252e+01,-5.33409e+01,-4.94778e+01,-5.98297e+01,,         1.51167,1.00000e+00,
26.35201  ,-5.37789e+01,-5.70601e+01,-5.16034e+01,-5.48667e+01,-4.37002e+01,-5.72868e+01,-5.48787e+01,-5.94104e+01,,         1.51333,2.00000e+00,
26.38517  ,-5.36030e+01,-5.63655e+01,-5.22267e+01,-5.24374e+01,-4.22685e+01,-5.49669e+01,-5.07403e+01,-5.92461e+01,,         1.51500,4.00000e+00,
26.41833  ,-5.23623e+01,-5.66155e+01,-5.13259e+01,-5.63890e+01,-4.13026e+01,-5.49114e+01,-5.12064e+01,-5.52423e+01,,         1.51667,5.00000e+00,
26.45149  ,-5.30826e+01,-5.38849e+01,-5.22464e+01,-5.84268e+01,-4.15797e+01,-5.62477e+01,-5.25460e+01,-5.75347e+01,,         1.51833,6.00000e+00,
26.48464  ,-5.33062e+01,-5.21343e+01,-5.10550e+01,-5.22944e+01,-4.41573e+01,-5.42770e+01,-5.38915e+01,-5.91874e+01,,         1.52000,7.00000e+00,
26.51780  ,-5.28494e+01,-5.16635e+01,-5.11951e+01,-5.15440e+01,-4.53476e+01,-5.36278e+01,-5.11701e+01,-5.25275e+01,,         1.52167,8.00000e+00,
26.55096  ,-5.25629e+01,-5.09445e+01,-5.07943e+01,-5.51423e+01,-4.68374e+01,-5.36956e+01,-5.08103e+01,-5.28198e+01,,         1.52333,9.00000e+00,
26.58412  ,-5.25086e+01,-5.47027e+01,-5.22054e+01,-5.66409e+01,-5.00332e+01,-5.41181e+01,-5.26391e+01,-6.04839e+01,,         1.52500,1.10000e+01,
26.61728  ,-5.48138e+01,-5.56786e+01,-5.18868e+01,-5.25281e+01,-4.31087e+01,-5.67258e+01,-5.18173e+01,-6.00965e+01,,         1.52667,1.20000e+01,
26.65044  ,-5.23280e+01,-5.47623e+01,-5.20039e+01,-5.59218e+01,-4.18977e+01,-5.50223e+01,-5.07724e+01,-6.16879e+01,,         1.52833,1.30000e+01,
26.68360  ,-5.24504e+01,-5.79877e+01,-5.08616e+01,-5.58039e+01,-4.18361e+01,-5.58947e+01,-5.17854e+01,-5.91718e+01,,         1.53000,1.50000e+01,
26.71675  ,-5.32670e+01,-5.39353e+01,-5.09603e+01,-5.59307e+01,-4.28395e+01,-5.58388e+01,-5.37170e+01,-5.78954e+01,,         1.53167,1.60000e+01,
26.74991  ,-5.30608e+01,-5.21924e+01,-5.10391e+01,-5.26941e+01,-4.46772e+01,-5.44331e+01,-5.10173e+01,-5.79651e+01,,         1.53333,1.80000e+01,
26.78307  ,-5.32127e+01,-5.19582e+01,-5.05915e+01,-5.53324e+01,-4.60835e+01,-5.39342e+01,-5.10836e+01,-5.97284e+01,,         1.53500,1.90000e+01,
26.81623  ,-5.29825e+01,-5.12418e+01,-4.98637e+01,-5.65667e+01,-4.75220e+01,-5.33827e+01,-4.97650e+01,-5.74776e+01,,         1.53667,2.00000e+01,
26.84939  ,-5.39540e+01,-5.97190e+01,-5.08841e+01,-5.67698e+01,-4.29216e+01,-5.81069e+01,-5.47555e+01,-5.65720e+01,,         1.53833,2.10000e+01,
26.88255  ,-5.32308e+01,-5.81988e+01,-5.12140e+01,-5.42284e+01,-4.26548e+01,-5.62365e+01,-5.55026e+01,-5.78141e+01,,         1.54000,2.20000e+01,
26.91570  ,-5.32208e+01,-5.89949e+01,-5.11274e+01,-5.97929e+01,-4.22660e+01,-5.57082e+01,-5.60477e+01,-5.16361e+01,,         1.54167,2.20000e+01,
26.94886  ,-5.44442e+01,-5.16332e+01,-5.08677e+01,-6.00688e+01,-4.18060e+01,-5.29816e+01,-5.38076e+01,-5.45819e+01,,         1.54333,2.30000e+01,
26.98202  ,-5.36364e+01,-4.96015e+01,-5.19144e+01,-5.24885e+01,-4.56186e+01,-5.69977e+01,-5.15346e+01,-5.36525e+01,,         1.54500,2.30000e+01,
27.01518  ,-5.29953e+01,-5.04092e+01,-5.33498e+01,-5.42705e+01,-4.84293e+01,-5.42555e+01,-5.07990e+01,-5.26763e+01,,         1.54667,2.30000e+01,
27.04834  ,-5.37844e+01,-5.10779e+01,-5.58328e+01,-5.45015e+01,-5.04333e+01,-5.33924e+01,-5.03093e+01,-5.44077e+01,,         1.54833,2.30000e+01,
27.08150  ,-5.47333e+01,-5.65525e+01,-5.81001e+01,-5.25480e+01,-5.08453e+01,-5.34583e+01,-5.39712e+01,-5.44073e+01,,         1.55000,2.20000e+01,
27.11465  ,-5.39202e+01,-5.55414e+01,-5.36397e+01,-5.33993e+01,-4.85938e+01,-5.31776e+01,-5.15461e+01,-5.57539e+01,,         1.55167,2.10000e+01,
27.14781  ,-5.56015e+01,-5.30478e+01,-5.35011e+01,-5.05981e+01,-4.84792e+01,-5.31918e+01,-5.12233e+01,-5.91051e+01,,         1.55333,2.10000e+01,
27.18097  ,-5.40237e+01,-5.12829e+01,-5.35037e+01,-5.43014e+01,-4.74091e+01,-5.35348e+01,-4.98863e+01,-5.53670e+01,,         1.55500,2.00000e+01,
27.21413  ,-5.11580e+01,-4.92247e+01,-5.18508e+01,-5.37784e+01,-4.81837e+01,-5.31780e+01,-5.13159e+01,-4.89043e+01,,         1.55667,1.80000e+01,
27.24729  ,-5.51915e+01,-4.98776e+01,-5.33323e+01,-5.47553e+01,-4.57702e+01,-5.26702e+01,-5.19437e+01,-5.24634e+01,,         1.55833,1.70000e+01,
27.28045  ,-5.22213e+01,-4.99554e+01,-5.52792e+01,-5.17574e+01,-4.54270e+01,-5.24235e+01,-5.11141e+01,-5.35559e+01,,         1.56000,1.60000e+01,
27.31360  ,-4.87685e+01,-4.95224e+01,-5.35227e+01,-5.44774e+01,-4.60595e+01,-5.28199e+01,-4.95155e+01,-5.29872e+01,,         1.56167,1.40000e+01,
27.34676  ,-4.98890e+01,-5.41640e+01,-5.35700e+01,-5.33235e+01,-4.41384e+01,-5.14823e+01,-5.17771e+01,-5.35752e+01,,         1.56333,1.20000e+01,
27.37992  ,-5.17838e+01,-5.15111e+01,-5.44978e+01,-5.27959e+01,-4.48412e+01,-5.12700e+01,-5.19497e+01,-5.44736e+01,,         1.56500,1.00000e+01,
27.41308  ,-5.19606e+01,-5.02333e+01,-5.36356e+01,-5.37704e+01,-4.46219e+01,-5.11254e+01,-5.18327e+01,-5.27732e+01,,         1.56667,8.00000e+00,
27.44624  ,-5.18841e+01,-5.19028e+01,-4.88876e+01,-5.44767e+01,-4.57911e+01,-5.16139e+01,-5.26643e+01,-5.46040e+01,,         1.56833,6.00000e+00,
27.47940  ,-5.52074e+01,-5.58238e+01,-5.48962e+01,-5.35041e+01,-4.79981e+01,-5.22964e+01,-5.05910e+01,-4.90327e+01,,         1.57000,4.00000e+00,
27.51256  ,-5.37119e+01,-5.47186e+01,-5.42860e+01,-5.37566e+01,-4.89662e+01,-5.11266e+01,-5.51534e+01,-5.85905e+01,,         1.57167,2.00000e+00,
27.54571  ,-5.61253e+01,-5.72183e+01,-5.55690e+01,-5.52048e+01,-4.88897e+01,-5.19359e+01,-5.08003e+01,-5.59654e+01,,         1.57333,0.00000e+00,
27.57887  ,-5.41977e+01,-5.62228e+01,-5.38747e+01,-5.81197e+01,-4.82215e+01,-5.35255e+01,-5.40512e+01,-5.57439e+01,,         1.57500,-1.00000e+00,
27.61203  ,-5.26934e+01,-5.68799e+01,-5.14702e+01,-5.57218e+01,-4.71414e+01,-5.66556e+01,-5.54110e+01,-5.72560e+01,,         1.57667,-3.00000e+00,
27.64519  ,-5.56286e+01,-5.39240e+01,-4.96053e+01,-5.75719e+01,-4.69318e+01,-5.34764e+01,-5.69804e+01,-5.56561e+01,,         1.57833,-3.00000e+00,
27.67835  ,-5.45970e+01,-5.40196e+01,-5.08294e+01,-5.31673e+01,-4.47391e+01,-5.36834e+01,-5.58406e+01,-5.72917e+01,,         1.58000,-4.00000e+00,
27.71151  ,-5.18913e+01,-5.48076e+01,-5.11757e+01,-5.95099e+01,-4.48990e+01,-5.68530e+01,-5.56748e+01,-5.93635e+01,,         1.58167,-4.00000e+00,
27.74466  ,-5.19450e+01,-5.34349e+01,-5.18872e+01,-5.50049e+01,-4.56986e+01,-5.56466e+01,-5.29013e+01,-5.14744e+01,,         1.58333,-4.00000e+00,
27.77782  ,-5.22093e+01,-5.23313e+01,-5.16468e+01,-5.36552e+01,-4.56672e+01,-5.47309e+01,-5.21053e+01,-5.80468e+01,,         1.58500,-3.00000e+00,
27.81098  ,-5.21174e+01,-5.08996e+01,-5.17288e+01,-5.33745e+01,-4.68091e+01,-5.37540e+01,-5.06013e+01,-6.15562e+01,,         1.58667,-3.00000e+00,
27.84414  ,-5.19686e+01,-5.77464e+01,-5.20022e+01,-5.74599e+01,-4.46405e+01,-5.44321e+01,-5.51238e+01,-5.69424e+01,,         1.58833,-2.00000e+00,
27.87730  ,-5.47438e+01,-5.70234e+01,-5.12523e+01,-4.66966e+01,-4.26677e+01,-5.63825e+01,-5.19543e+01,-5.78592e+01,,         1.59000,-1.00000e+00,
27.91046  ,-5.27606e+01,-5.53604e+01,-5.04840e+01,-5.43259e+01,-4.10377e+01,-5.53569e+01,-5.14267e+01,-5.96380e+01,,         1.59167,-1.00000e+00,
