Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
,			,,,,,,,,,         3.54500,1.80000e+01,
,			,,,,,,,,,         3.54667,2.00000e+01,
,			,,,,,,,,,         3.54833,2.20000e+01,
,			,,,,,,,,,         3.55000,2.40000e+01,
,			,,,,,,,,,         3.55167,2.60000e+01,
,			,,,,,,,,,         3.55333,2.70000e+01,
,			,,,,,,,,,         3.55500,2.90000e+01,
,			,,,,,,,,,         3.55667,3.00000e+01,
,			,,,,,,,,,         3.55833,3.20000e+01,
,			,,,,,,,,,         3.56000,3.30000e+01,
,			,,,,,,,,,         3.56167,3.40000e+01,
,			,,,,,,,,,         3.56333,3.50000e+01,
,			,,,,,,,,,         3.56500,3.50000e+01,
,			,,,,,,,,,         3.56667,3.50000e+01,
,			,,,,,,,,,         3.56833,3.50000e+01,
,			,,,,,,,,,         3.57000,3.40000e+01,
,			,,,,,,,,,         3.57167,3.30000e+01,
,			,,,,,,,,,         3.57333,3.10000e+01,
,			,,,,,,,,,         3.57500,3.00000e+01,
,			,,,,,,,,,         3.57667,2.80000e+01,
,			,,,,,,,,,         3.57833,2.60000e+01,
,			,,,,,,,,,         3.58000,2.40000e+01,
,			,,,,,,,,,         3.58167,2.10000e+01,
,			,,,,,,,,,         3.58333,1.90000e+01,
,			,,,,,,,,,         3.58500,1.60000e+01,
,			,,,,,,,,,         3.58667,1.40000e+01,
,			,,,,,,,,,         3.58833,1.10000e+01,
,			,,,,,,,,,         3.59000,9.00000e+00,
,			,,,,,,,,,         3.59167,7.00000e+00,
,			,,,,,,,,,         3.59333,5.00000e+00,
,			,,,,,,,,,         3.59500,4.00000e+00,
,			,,,,,,,,,         3.59667,3.00000e+00,
,			,,,,,,,,,         3.59833,2.00000e+00,
,			,,,,,,,,,         3.60000,1.00000e+00,
,			,,,,,,,,,         3.60167,0.00000e+00,
,			,,,,,,,,,         3.60333,0.00000e+00,
,			,,,,,,,,,         3.60500,-1.00000e+00,
,			,,,,,,,,,         3.60667,-2.00000e+00,
,			,,,,,,,,,         3.60833,-3.00000e+00,
,			,,,,,,,,,         3.61000,-4.00000e+00,
,			,,,,,,,,,         3.61167,-4.00000e+00,
,			,,,,,,,,,         3.61333,-5.00000e+00,
,			,,,,,,,,,         3.61500,-6.00000e+00,
,			,,,,,,,,,         3.61667,-7.00000e+00,
,			,,,,,,,,,         3.61833,-8.00000e+00,
,			,,,,,,,,,         3.62000,-8.00000e+00,
,			,,,,,,,,,         3.62167,-7.00000e+00,
,			,,,,,,,,,         3.62333,-5.00000e+00,
,			,,,,,,,,,         3.62500,-2.00000e+00,
,			,,,,,,,,,         3.62667,1.00000e+00,
,			,,,,,,,,,         3.62833,6.00000e+00,
,			,,,,,,,,,         3.63000,1.20000e+01,
,			,,,,,,,,,         3.63167,1.80000e+01,
,			,,,,,,,,,         3.63333,2.50000e+01,
,			,,,,,,,,,         3.63500,3.10000e+01,
,			,,,,,,,,,         3.63667,3.80000e+01,
,			,,,,,,,,,         3.63833,4.30000e+01,
,			,,,,,,,,,         3.64000,4.80000e+01,
,			,,,,,,,,,         3.64167,5.10000e+01,
,			,,,,,,,,,         3.64333,5.30000e+01,
,			,,,,,,,,,         3.64500,5.20000e+01,
,			,,,,,,,,,         3.64667,5.00000e+01,
,			,,,,,,,,,         3.64833,4.60000e+01,
,			,,,,,,,,,         3.65000,4.10000e+01,
,			,,,,,,,,,         3.65167,3.50000e+01,
,			,,,,,,,,,         3.65333,2.80000e+01,
,			,,,,,,,,,         3.65500,2.00000e+01,
,			,,,,,,,,,         3.65667,1.20000e+01,
,			,,,,,,,,,         3.65833,4.00000e+00,
,			,,,,,,,,,         3.66000,-4.00000e+00,
,			,,,,,,,,,         3.66167,-1.10000e+01,
,			,,,,,,,,,         3.66333,-1.80000e+01,
,			,,,,,,,,,         3.66500,-2.40000e+01,
,			,,,,,,,,,         3.66667,-2.90000e+01,
,			,,,,,,,,,         3.66833,-3.30000e+01,
,			,,,,,,,,,         3.67000,-3.60000e+01,
,			,,,,,,,,,         3.67167,-3.90000e+01,
,			,,,,,,,,,         3.67333,-4.10000e+01,
,			,,,,,,,,,         3.67500,-4.30000e+01,
,			,,,,,,,,,         3.67667,-4.50000e+01,
,			,,,,,,,,,         3.67833,-4.60000e+01,
,			,,,,,,,,,         3.68000,-4.70000e+01,
,			,,,,,,,,,         3.68167,-4.80000e+01,
,			,,,,,,,,,         3.68333,-4.90000e+01,
,			,,,,,,,,,         3.68500,-5.00000e+01,
,			,,,,,,,,,         3.68667,-5.00000e+01,
,			,,,,,,,,,         3.68833,-5.00000e+01,
,			,,,,,,,,,         3.69000,-4.80000e+01,
,			,,,,,,,,,         3.69167,-4.30000e+01,
,			,,,,,,,,,         3.69333,-3.50000e+01,
,			,,,,,,,,,         3.69500,-2.20000e+01,
,			,,,,,,,,,         3.69667,-6.00000e+00,
,			,,,,,,,,,         3.69833,1.20000e+01,
,			,,,,,,,,,         3.70000,3.10000e+01,
,			,,,,,,,,,         3.70167,5.00000e+01,
,			,,,,,,,,,         3.70333,6.60000e+01,
,			,,,,,,,,,         3.70500,8.00000e+01,
,			,,,,,,,,,         3.70667,9.00000e+01,
,			,,,,,,,,,         3.70833,9.60000e+01,
,			,,,,,,,,,         3.71000,9.70000e+01,
,			,,,,,,,,,         3.71167,9.30000e+01,
,			,,,,,,,,,         3.71333,8.30000e+01,
,			,,,,,,,,,         3.71500,6.80000e+01,
,			,,,,,,,,,         3.71667,4.90000e+01,
,			,,,,,,,,,         3.71833,2.70000e+01,
,			,,,,,,,,,         3.72000,5.00000e+00,
,			,,,,,,,,,         3.72167,-1.70000e+01,
,			,,,,,,,,,         3.72333,-3.60000e+01,
,			,,,,,,,,,         3.72500,-5.20000e+01,
,			,,,,,,,,,         3.72667,-6.40000e+01,
,			,,,,,,,,,         3.72833,-7.20000e+01,
,			,,,,,,,,,         3.73000,-7.70000e+01,
,			,,,,,,,,,         3.73167,-7.90000e+01,
,			,,,,,,,,,         3.73333,-7.80000e+01,
,			,,,,,,,,,         3.73500,-7.60000e+01,
,			,,,,,,,,,         3.73667,-7.20000e+01,
,			,,,,,,,,,         3.73833,-6.70000e+01,
,			,,,,,,,,,         3.74000,-6.20000e+01,
,			,,,,,,,,,         3.74167,-5.70000e+01,
,			,,,,,,,,,         3.74333,-5.20000e+01,
,			,,,,,,,,,         3.74500,-4.70000e+01,
,			,,,,,,,,,         3.74667,-4.20000e+01,
,			,,,,,,,,,         3.74833,-3.80000e+01,
,			,,,,,,,,,         3.75000,-3.30000e+01,
,			,,,,,,,,,         3.75167,-2.90000e+01,
,			,,,,,,,,,         3.75333,-2.50000e+01,
,			,,,,,,,,,         3.75500,-2.20000e+01,
,			,,,,,,,,,         3.75667,-1.90000e+01,
,			,,,,,,,,,         3.75833,-1.60000e+01,
,			,,,,,,,,,         3.76000,-1.40000e+01,
,			,,,,,,,,,         3.76167,-1.20000e+01,
,			,,,,,,,,,         3.76333,-1.00000e+01,
,			,,,,,,,,,         3.76500,-9.00000e+00,
,			,,,,,,,,,         3.76667,-7.00000e+00,
,			,,,,,,,,,         3.76833,-6.00000e+00,
,			,,,,,,,,,         3.77000,-5.00000e+00,
,			,,,,,,,,,         3.77167,-4.00000e+00,
,			,,,,,,,,,         3.77333,-3.00000e+00,
,			,,,,,,,,,         3.77500,-1.00000e+00,
,			,,,,,,,,,         3.77667,0.00000e+00,
,			,,,,,,,,,         3.77833,1.00000e+00,
,			,,,,,,,,,         3.78000,3.00000e+00,
,			,,,,,,,,,         3.78167,5.00000e+00,
,			,,,,,,,,,         3.78333,6.00000e+00,
,			,,,,,,,,,         3.78500,8.00000e+00,
,			,,,,,,,,,         3.78667,1.10000e+01,
,			,,,,,,,,,         3.78833,1.30000e+01,
,			,,,,,,,,,         3.79000,1.50000e+01,
,			,,,,,,,,,         3.79167,1.60000e+01,
,			,,,,,,,,,         3.79333,1.80000e+01,
,			,,,,,,,,,         3.79500,1.90000e+01,
,			,,,,,,,,,         3.79667,2.10000e+01,
,			,,,,,,,,,         3.79833,2.20000e+01,
,			,,,,,,,,,         3.80000,2.40000e+01,
,			,,,,,,,,,         3.80167,2.50000e+01,
,			,,,,,,,,,         3.80333,2.60000e+01,
,			,,,,,,,,,         3.80500,2.70000e+01,
,			,,,,,,,,,         3.80667,2.80000e+01,
,			,,,,,,,,,         3.80833,2.80000e+01,
,			,,,,,,,,,         3.81000,2.80000e+01,
,			,,,,,,,,,         3.81167,2.80000e+01,
,			,,,,,,,,,         3.81333,2.70000e+01,
,			,,,,,,,,,         3.81500,2.60000e+01,
,			,,,,,,,,,         3.81667,2.40000e+01,
,			,,,,,,,,,         3.81833,2.30000e+01,
,			,,,,,,,,,         3.82000,2.10000e+01,
,			,,,,,,,,,         3.82167,1.80000e+01,
,			,,,,,,,,,         3.82333,1.60000e+01,
,			,,,,,,,,,         3.82500,1.30000e+01,
,			,,,,,,,,,         3.82667,1.00000e+01,
,			,,,,,,,,,         3.82833,8.00000e+00,
,			,,,,,,,,,         3.83000,5.00000e+00,
,			,,,,,,,,,         3.83167,3.00000e+00,
,			,,,,,,,,,         3.83333,1.00000e+00,
,			,,,,,,,,,         3.83500,-1.00000e+00,
,			,,,,,,,,,         3.83667,-3.00000e+00,
,			,,,,,,,,,         3.83833,-5.00000e+00,
,			,,,,,,,,,         3.84000,-6.00000e+00,
,			,,,,,,,,,         3.84167,-8.00000e+00,
,			,,,,,,,,,         3.84333,-9.00000e+00,
,			,,,,,,,,,         3.84500,-1.00000e+01,
,			,,,,,,,,,         3.84667,-1.10000e+01,
,			,,,,,,,,,         3.84833,-1.20000e+01,
,			,,,,,,,,,         3.85000,-1.30000e+01,
,			,,,,,,,,,         3.85167,-1.30000e+01,
,			,,,,,,,,,         3.85333,-1.40000e+01,
,			,,,,,,,,,         3.85500,-1.50000e+01,
,			,,,,,,,,,         3.85667,-1.50000e+01,
,			,,,,,,,,,         3.85833,-1.50000e+01,
,			,,,,,,,,,         3.86000,-1.50000e+01,
,			,,,,,,,,,         3.86167,-1.40000e+01,
,			,,,,,,,,,         3.86333,-1.30000e+01,
,			,,,,,,,,,         3.86500,-1.00000e+01,
,			,,,,,,,,,         3.86667,-6.00000e+00,
,			,,,,,,,,,         3.86833,-2.00000e+00,
,			,,,,,,,,,         3.87000,3.00000e+00,
,			,,,,,,,,,         3.87167,9.00000e+00,
,			,,,,,,,,,         3.87333,1.60000e+01,
,			,,,,,,,,,         3.87500,2.20000e+01,
,			,,,,,,,,,         3.87667,2.90000e+01,
,			,,,,,,,,,         3.87833,3.50000e+01,
,			,,,,,,,,,         3.88000,4.00000e+01,
,			,,,,,,,,,         3.88167,4.40000e+01,
,			,,,,,,,,,         3.88333,4.70000e+01,
,			,,,,,,,,,         3.88500,4.80000e+01,
,			,,,,,,,,,         3.88667,4.70000e+01,
,			,,,,,,,,,         3.88833,4.40000e+01,
,			,,,,,,,,,         3.89000,4.00000e+01,
,			,,,,,,,,,         3.89167,3.40000e+01,
,			,,,,,,,,,         3.89333,2.80000e+01,
,			,,,,,,,,,         3.89500,2.00000e+01,
,			,,,,,,,,,         3.89667,1.20000e+01,
,			,,,,,,,,,         3.89833,4.00000e+00,
,			,,,,,,,,,         3.90000,-4.00000e+00,
,			,,,,,,,,,         3.90167,-1.10000e+01,
,			,,,,,,,,,         3.90333,-1.80000e+01,
,			,,,,,,,,,         3.90500,-2.40000e+01,
,			,,,,,,,,,         3.90667,-3.00000e+01,
,			,,,,,,,,,         3.90833,-3.50000e+01,
,			,,,,,,,,,         3.91000,-3.90000e+01,
,			,,,,,,,,,         3.91167,-4.30000e+01,
,			,,,,,,,,,         3.91333,-4.60000e+01,
,			,,,,,,,,,         3.91500,-4.80000e+01,
,			,,,,,,,,,         3.91667,-5.00000e+01,
,			,,,,,,,,,         3.91833,-5.20000e+01,
,			,,,,,,,,,         3.92000,-5.30000e+01,
,			,,,,,,,,,         3.92167,-5.40000e+01,
,			,,,,,,,,,         3.92333,-5.40000e+01,
,			,,,,,,,,,         3.92500,-5.50000e+01,
,			,,,,,,,,,         3.92667,-5.50000e+01,
,			,,,,,,,,,         3.92833,-5.50000e+01,
,			,,,,,,,,,         3.93000,-5.30000e+01,
,			,,,,,,,,,         3.93167,-5.00000e+01,
,			,,,,,,,,,         3.93333,-4.40000e+01,
,			,,,,,,,,,         3.93500,-3.50000e+01,
,			,,,,,,,,,         3.93667,-2.20000e+01,
,			,,,,,,,,,         3.93833,-6.00000e+00,
,			,,,,,,,,,         3.94000,1.30000e+01,
,			,,,,,,,,,         3.94167,3.20000e+01,
,			,,,,,,,,,         3.94333,5.00000e+01,
,			,,,,,,,,,         3.94500,6.50000e+01,
,			,,,,,,,,,         3.94667,7.80000e+01,
,			,,,,,,,,,         3.94833,8.80000e+01,
,			,,,,,,,,,         3.95000,9.30000e+01,
,			,,,,,,,,,         3.95167,9.40000e+01,
,			,,,,,,,,,         3.95333,8.90000e+01,
,			,,,,,,,,,         3.95500,7.90000e+01,
,			,,,,,,,,,         3.95667,6.40000e+01,
,			,,,,,,,,,         3.95833,4.50000e+01,
,			,,,,,,,,,         3.96000,2.40000e+01,
,			,,,,,,,,,         3.96167,2.00000e+00,
,			,,,,,,,,,         3.96333,-2.00000e+01,
,			,,,,,,,,,         3.96500,-3.80000e+01,
,			,,,,,,,,,         3.96667,-5.40000e+01,
,			,,,,,,,,,         3.96833,-6.50000e+01,
,			,,,,,,,,,         3.97000,-7.30000e+01,
,			,,,,,,,,,         3.97167,-7.70000e+01,
,			,,,,,,,,,         3.97333,-7.80000e+01,
,			,,,,,,,,,         3.97500,-7.70000e+01,
,			,,,,,,,,,         3.97667,-7.30000e+01,
,			,,,,,,,,,         3.97833,-6.90000e+01,
,			,,,,,,,,,         3.98000,-6.40000e+01,
,			,,,,,,,,,         3.98167,-5.80000e+01,
,			,,,,,,,,,         3.98333,-5.30000e+01,
,			,,,,,,,,,         3.98500,-4.80000e+01,
,			,,,,,,,,,         3.98667,-4.30000e+01,
,			,,,,,,,,,         3.98833,-3.90000e+01,
,			,,,,,,,,,         3.99000,-3.50000e+01,
,			,,,,,,,,,         3.99167,-3.20000e+01,
,			,,,,,,,,,         3.99333,-2.90000e+01,
,			,,,,,,,,,         3.99500,-2.60000e+01,
,			,,,,,,,,,         3.99667,-2.40000e+01,
,			,,,,,,,,,         3.99833,-2.20000e+01,
,			,,,,,,,,,         4.00000,-2.00000e+01,
,			,,,,,,,,,         4.00167,-1.90000e+01,
,			,,,,,,,,,         4.00333,-1.80000e+01,
,			,,,,,,,,,         4.00500,-1.60000e+01,
,			,,,,,,,,,         4.00667,-1.50000e+01,
,			,,,,,,,,,         4.00833,-1.40000e+01,
,			,,,,,,,,,         4.01000,-1.30000e+01,
,			,,,,,,,,,         4.01167,-1.20000e+01,
,			,,,,,,,,,         4.01333,-1.10000e+01,
,			,,,,,,,,,         4.01500,-1.00000e+01,
,			,,,,,,,,,         4.01667,-9.00000e+00,
,			,,,,,,,,,         4.01833,-8.00000e+00,
,			,,,,,,,,,         4.02000,-6.00000e+00,
,			,,,,,,,,,         4.02167,-5.00000e+00,
,			,,,,,,,,,         4.02333,-3.00000e+00,
,			,,,,,,,,,         4.02500,-2.00000e+00,
,			,,,,,,,,,         4.02667,0.00000e+00,
,			,,,,,,,,,         4.02833,2.00000e+00,
,			,,,,,,,,,         4.03000,4.00000e+00,
,			,,,,,,,,,         4.03167,7.00000e+00,
,			,,,,,,,,,         4.03333,9.00000e+00,
,			,,,,,,,,,         4.03500,1.10000e+01,
,			,,,,,,,,,         4.03667,1.40000e+01,
,			,,,,,,,,,         4.03833,1.60000e+01,
,			,,,,,,,,,         4.04000,1.80000e+01,
,			,,,,,,,,,         4.04167,2.00000e+01,
,			,,,,,,,,,         4.04333,2.20000e+01,
,			,,,,,,,,,         4.04500,2.30000e+01,
,			,,,,,,,,,         4.04667,2.40000e+01,
,			,,,,,,,,,         4.04833,2.50000e+01,
,			,,,,,,,,,         4.05000,2.50000e+01,
,			,,,,,,,,,         4.05167,2.50000e+01,
,			,,,,,,,,,         4.05333,2.40000e+01,
,			,,,,,,,,,         4.05500,2.30000e+01,
,			,,,,,,,,,         4.05667,2.20000e+01,
,			,,,,,,,,,         4.05833,2.00000e+01,
,			,,,,,,,,,         4.06000,1.80000e+01,
,			,,,,,,,,,         4.06167,1.50000e+01,
,			,,,,,,,,,         4.06333,1.20000e+01,
,			,,,,,,,,,         4.06500,1.00000e+01,
,			,,,,,,,,,         4.06667,7.00000e+00,
,			,,,,,,,,,         4.06833,4.00000e+00,
,			,,,,,,,,,         4.07000,1.00000e+00,
,			,,,,,,,,,         4.07167,-2.00000e+00,
,			,,,,,,,,,         4.07333,-4.00000e+00,
,			,,,,,,,,,         4.07500,-7.00000e+00,
,			,,,,,,,,,         4.07667,-9.00000e+00,
,			,,,,,,,,,         4.07833,-1.10000e+01,
,			,,,,,,,,,         4.08000,-1.20000e+01,
,			,,,,,,,,,         4.08167,-1.40000e+01,
,			,,,,,,,,,         4.08333,-1.50000e+01,
,			,,,,,,,,,         4.08500,-1.60000e+01,
,			,,,,,,,,,         4.08667,-1.70000e+01,
,			,,,,,,,,,         4.08833,-1.80000e+01,
,			,,,,,,,,,         4.09000,-1.90000e+01,
,			,,,,,,,,,         4.09167,-2.00000e+01,
,			,,,,,,,,,         4.09333,-2.10000e+01,
,			,,,,,,,,,         4.09500,-2.20000e+01,
,			,,,,,,,,,         4.09667,-2.30000e+01,
,			,,,,,,,,,         4.09833,-2.40000e+01,
,			,,,,,,,,,         4.10000,-2.40000e+01,
,			,,,,,,,,,         4.10167,-2.40000e+01,
,			,,,,,,,,,         4.10333,-2.40000e+01,
,			,,,,,,,,,         4.10500,-2.30000e+01,
,			,,,,,,,,,         4.10667,-2.10000e+01,
,			,,,,,,,,,         4.10833,-1.70000e+01,
,			,,,,,,,,,         4.11000,-1.30000e+01,
,			,,,,,,,,,         4.11167,-7.00000e+00,
,			,,,,,,,,,         4.11333,-1.00000e+00,
,			,,,,,,,,,         4.11500,6.00000e+00,
,			,,,,,,,,,         4.11667,1.30000e+01,
,			,,,,,,,,,         4.11833,1.90000e+01,
,			,,,,,,,,,         4.12000,2.60000e+01,
,			,,,,,,,,,         4.12167,3.10000e+01,
,			,,,,,,,,,         4.12333,3.60000e+01,
,			,,,,,,,,,         4.12500,3.80000e+01,
,			,,,,,,,,,         4.12667,4.00000e+01,
,			,,,,,,,,,         4.12833,3.90000e+01,
,			,,,,,,,,,         4.13000,3.70000e+01,
,			,,,,,,,,,         4.13167,3.30000e+01,
,			,,,,,,,,,         4.13333,2.70000e+01,
,			,,,,,,,,,         4.13500,2.10000e+01,
,			,,,,,,,,,         4.13667,1.40000e+01,
,			,,,,,,,,,         4.13833,6.00000e+00,
,			,,,,,,,,,         4.14000,-2.00000e+00,
,			,,,,,,,,,         4.14167,-1.00000e+01,
,			,,,,,,,,,         4.14333,-1.70000e+01,
,			,,,,,,,,,         4.14500,-2.40000e+01,
,			,,,,,,,,,         4.14667,-3.00000e+01,
,			,,,,,,,,,         4.14833,-3.50000e+01,
,			,,,,,,,,,         4.15000,-4.00000e+01,
,			,,,,,,,,,         4.15167,-4.50000e+01,
,			,,,,,,,,,         4.15333,-4.90000e+01,
,			,,,,,,,,,         4.15500,-5.20000e+01,
,			,,,,,,,,,         4.15667,-5.50000e+01,
,			,,,,,,,,,         4.15833,-5.70000e+01,
,			,,,,,,,,,         4.16000,-5.90000e+01,
,			,,,,,,,,,         4.16167,-6.10000e+01,
,			,,,,,,,,,         4.16333,-6.30000e+01,
,			,,,,,,,,,         4.16500,-6.40000e+01,
,			,,,,,,,,,         4.16667,-6.50000e+01,
,			,,,,,,,,,         4.16833,-6.70000e+01,
,			,,,,,,,,,         4.17000,-6.70000e+01,
,			,,,,,,,,,         4.17167,-6.70000e+01,
,			,,,,,,,,,         4.17333,-6.60000e+01,
,			,,,,,,,,,         4.17500,-6.20000e+01,
,			,,,,,,,,,         4.17667,-5.50000e+01,
,			,,,,,,,,,         4.17833,-4.40000e+01,
,			,,,,,,,,,         4.18000,-3.10000e+01,
,			,,,,,,,,,         4.18167,-1.50000e+01,
,			,,,,,,,,,         4.18333,2.00000e+00,
,			,,,,,,,,,         4.18500,1.80000e+01,
,			,,,,,,,,,         4.18667,3.30000e+01,
,			,,,,,,,,,         4.18833,4.60000e+01,
,			,,,,,,,,,         4.19000,5.50000e+01,
,			,,,,,,,,,         4.19167,6.20000e+01,
,			,,,,,,,,,         4.19333,6.40000e+01,
,			,,,,,,,,,         4.19500,6.10000e+01,
,			,,,,,,,,,         4.19667,5.40000e+01,
,			,,,,,,,,,         4.19833,4.30000e+01,
,			,,,,,,,,,         4.20000,2.70000e+01,
,			,,,,,,,,,         4.20167,9.00000e+00,
,			,,,,,,,,,         4.20333,-1.10000e+01,
,			,,,,,,,,,         4.20500,-3.00000e+01,
,			,,,,,,,,,         4.20667,-4.60000e+01,
,			,,,,,,,,,         4.20833,-6.00000e+01,
,			,,,,,,,,,         4.21000,-7.10000e+01,
,			,,,,,,,,,         4.21167,-7.90000e+01,
,			,,,,,,,,,         4.21333,-8.30000e+01,
,			,,,,,,,,,         4.21500,-8.50000e+01,
,			,,,,,,,,,         4.21667,-8.40000e+01,
,			,,,,,,,,,         4.21833,-8.20000e+01,
,			,,,,,,,,,         4.22000,-7.80000e+01,
,			,,,,,,,,,         4.22167,-7.40000e+01,
,			,,,,,,,,,         4.22333,-6.90000e+01,
,			,,,,,,,,,         4.22500,-6.40000e+01,
,			,,,,,,,,,         4.22667,-6.00000e+01,
,			,,,,,,,,,         4.22833,-5.50000e+01,
,			,,,,,,,,,         4.23000,-5.10000e+01,
,			,,,,,,,,,         4.23167,-4.70000e+01,
,			,,,,,,,,,         4.23333,-4.40000e+01,
,			,,,,,,,,,         4.23500,-4.10000e+01,
,			,,,,,,,,,         4.23667,-3.80000e+01,
,			,,,,,,,,,         4.23833,-3.60000e+01,
,			,,,,,,,,,         4.24000,-3.30000e+01,
,			,,,,,,,,,         4.24167,-3.10000e+01,
,			,,,,,,,,,         4.24333,-3.00000e+01,
,			,,,,,,,,,         4.24500,-2.80000e+01,
,			,,,,,,,,,         4.24667,-2.60000e+01,
,			,,,,,,,,,         4.24833,-2.40000e+01,
,			,,,,,,,,,         4.25000,-2.30000e+01,
,			,,,,,,,,,         4.25167,-2.10000e+01,
,			,,,,,,,,,         4.25333,-1.90000e+01,
,			,,,,,,,,,         4.25500,-1.80000e+01,
,			,,,,,,,,,         4.25667,-1.60000e+01,
,			,,,,,,,,,         4.25833,-1.50000e+01,
,			,,,,,,,,,         4.26000,-1.30000e+01,
,			,,,,,,,,,         4.26167,-1.20000e+01,
,			,,,,,,,,,         4.26333,-1.00000e+01,
,			,,,,,,,,,         4.26500,-9.00000e+00,
,			,,,,,,,,,         4.26667,-7.00000e+00,
,			,,,,,,,,,         4.26833,-6.00000e+00,
,			,,,,,,,,,         4.27000,-4.00000e+00,
,			,,,,,,,,,         4.27167,-3.00000e+00,
,			,,,,,,,,,         4.27333,-1.00000e+00,
,			,,,,,,,,,         4.27500,1.00000e+00,
,			,,,,,,,,,         4.27667,2.00000e+00,
,			,,,,,,,,,         4.27833,4.00000e+00,
,			,,,,,,,,,         4.28000,6.00000e+00,
,			,,,,,,,,,         4.28167,8.00000e+00,
,			,,,,,,,,,         4.28333,9.00000e+00,
,			,,,,,,,,,         4.28500,1.10000e+01,
,			,,,,,,,,,         4.28667,1.20000e+01,
,			,,,,,,,,,         4.28833,1.30000e+01,
,			,,,,,,,,,         4.29000,1.40000e+01,
,			,,,,,,,,,         4.29167,1.40000e+01,
,			,,,,,,,,,         4.29333,1.40000e+01,
,			,,,,,,,,,         4.29500,1.40000e+01,
,			,,,,,,,,,         4.29667,1.40000e+01,
,			,,,,,,,,,         4.29833,1.30000e+01,
,			,,,,,,,,,         4.30000,1.20000e+01,
,			,,,,,,,,,         4.30167,1.10000e+01,
,			,,,,,,,,,         4.30333,9.00000e+00,
,			,,,,,,,,,         4.30500,7.00000e+00,
,			,,,,,,,,,         4.30667,4.00000e+00,
,			,,,,,,,,,         4.30833,2.00000e+00,
,			,,,,,,,,,         4.31000,-1.00000e+00,
,			,,,,,,,,,         4.31167,-4.00000e+00,
,			,,,,,,,,,         4.31333,-6.00000e+00,
,			,,,,,,,,,         4.31500,-9.00000e+00,
,			,,,,,,,,,         4.31667,-1.10000e+01,
,			,,,,,,,,,         4.31833,-1.40000e+01,
,			,,,,,,,,,         4.32000,-1.50000e+01,
,			,,,,,,,,,         4.32167,-1.70000e+01,
,			,,,,,,,,,         4.32333,-1.90000e+01,
,			,,,,,,,,,         4.32500,-2.00000e+01,
,			,,,,,,,,,         4.32667,-2.10000e+01,
,			,,,,,,,,,         4.32833,-2.30000e+01,
,			,,,,,,,,,         4.33000,-2.40000e+01,
,			,,,,,,,,,         4.33167,-2.50000e+01,
,			,,,,,,,,,         4.33333,-2.60000e+01,
,			,,,,,,,,,         4.33500,-2.80000e+01,
,			,,,,,,,,,         4.33667,-2.90000e+01,
,			,,,,,,,,,         4.33833,-3.00000e+01,
,			,,,,,,,,,         4.34000,-3.20000e+01,
,			,,,,,,,,,         4.34167,-3.30000e+01,
,			,,,,,,,,,         4.34333,-3.30000e+01,
,			,,,,,,,,,         4.34500,-3.30000e+01,
,			,,,,,,,,,         4.34667,-3.20000e+01,
,			,,,,,,,,,         4.34833,-2.90000e+01,
,			,,,,,,,,,         4.35000,-2.60000e+01,
,			,,,,,,,,,         4.35167,-2.10000e+01,
,			,,,,,,,,,         4.35333,-1.60000e+01,
,			,,,,,,,,,         4.35500,-1.00000e+01,
,			,,,,,,,,,         4.35667,-3.00000e+00,
,			,,,,,,,,,         4.35833,5.00000e+00,
,			,,,,,,,,,         4.36000,1.20000e+01,
,			,,,,,,,,,         4.36167,1.90000e+01,
,			,,,,,,,,,         4.36333,2.60000e+01,
,			,,,,,,,,,         4.36500,3.10000e+01,
,			,,,,,,,,,         4.36667,3.50000e+01,
,			,,,,,,,,,         4.36833,3.70000e+01,
,			,,,,,,,,,         4.37000,3.70000e+01,
,			,,,,,,,,,         4.37167,3.60000e+01,
,			,,,,,,,,,         4.37333,3.30000e+01,
,			,,,,,,,,,         4.37500,2.80000e+01,
,			,,,,,,,,,         4.37667,2.20000e+01,
,			,,,,,,,,,         4.37833,1.50000e+01,
,			,,,,,,,,,         4.38000,7.00000e+00,
,			,,,,,,,,,         4.38167,-1.00000e+00,
,			,,,,,,,,,         4.38333,-1.00000e+01,
,			,,,,,,,,,         4.38500,-1.80000e+01,
,			,,,,,,,,,         4.38667,-2.60000e+01,
,			,,,,,,,,,         4.38833,-3.30000e+01,
,			,,,,,,,,,         4.39000,-3.90000e+01,
,			,,,,,,,,,         4.39167,-4.40000e+01,
,			,,,,,,,,,         4.39333,-4.90000e+01,
,			,,,,,,,,,         4.39500,-5.30000e+01,
,			,,,,,,,,,         4.39667,-5.60000e+01,
,			,,,,,,,,,         4.39833,-5.80000e+01,
,			,,,,,,,,,         4.40000,-6.00000e+01,
,			,,,,,,,,,         4.40167,-6.10000e+01,
,			,,,,,,,,,         4.40333,-6.20000e+01,
,			,,,,,,,,,         4.40500,-6.30000e+01,
,			,,,,,,,,,         4.40667,-6.30000e+01,
,			,,,,,,,,,         4.40833,-6.30000e+01,
,			,,,,,,,,,         4.41000,-6.20000e+01,
,			,,,,,,,,,         4.41167,-6.20000e+01,
,			,,,,,,,,,         4.41333,-6.20000e+01,
,			,,,,,,,,,         4.41500,-6.00000e+01,
