Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
3.03756   ,-4.80845e+01,-5.14708e+01,-5.66431e+01,-5.28744e+01,-5.69126e+01,-4.77853e+01,-5.25784e+01,-6.04738e+01,,         0.26833,4.00000e+00,
3.09617   ,-5.21275e+01,-5.65685e+01,-5.91888e+01,-5.34678e+01,-5.84195e+01,-4.65503e+01,-5.83932e+01,-5.98736e+01,,         0.27000,5.00000e+00,
3.15478   ,-5.07288e+01,-5.55990e+01,-4.95261e+01,-5.81329e+01,-5.59321e+01,-4.68981e+01,-5.88901e+01,-6.06139e+01,,         0.27167,6.00000e+00,
3.21339   ,-4.86937e+01,-5.44866e+01,-5.43790e+01,-5.46423e+01,-6.02836e+01,-4.51898e+01,-5.87734e+01,-5.65271e+01,,         0.27333,7.00000e+00,
3.27200   ,-5.36787e+01,-5.30733e+01,-5.30503e+01,-6.38026e+01,-5.75031e+01,-4.76114e+01,-5.57803e+01,-5.95444e+01,,         0.27500,8.00000e+00,
3.33061   ,-4.85357e+01,-5.53354e+01,-5.65159e+01,-5.59635e+01,-6.04977e+01,-4.46275e+01,-5.31354e+01,-5.86367e+01,,         0.27667,8.00000e+00,
3.38922   ,-5.00722e+01,-5.34748e+01,-5.02597e+01,-5.69164e+01,-5.87978e+01,-5.01228e+01,-5.43755e+01,-6.51118e+01,,         0.27833,9.00000e+00,
3.44783   ,-5.48681e+01,-5.33677e+01,-5.14929e+01,-5.67932e+01,-5.43813e+01,-4.70044e+01,-5.61042e+01,-6.04210e+01,,         0.28000,9.00000e+00,
3.50644   ,-5.85461e+01,-5.24014e+01,-5.56035e+01,-6.01053e+01,-6.77372e+01,-4.87549e+01,-5.79522e+01,-6.40350e+01,,         0.28167,8.00000e+00,
3.56505   ,-5.45230e+01,-5.12923e+01,-5.60174e+01,-5.11216e+01,-6.47818e+01,-4.67728e+01,-5.84356e+01,-6.51166e+01,,         0.28333,7.00000e+00,
3.62366   ,-5.10966e+01,-4.65156e+01,-5.68741e+01,-5.25269e+01,-5.74268e+01,-4.95172e+01,-5.31909e+01,-5.78858e+01,,         0.28500,6.00000e+00,
3.68227   ,-5.34740e+01,-5.27621e+01,-5.41595e+01,-5.27834e+01,-6.13776e+01,-4.91942e+01,-5.43686e+01,-5.54927e+01,,         0.28667,5.00000e+00,
3.74088   ,-4.77779e+01,-5.34125e+01,-5.45905e+01,-5.18221e+01,-6.04058e+01,-4.97041e+01,-5.43324e+01,-6.23974e+01,,         0.28833,3.00000e+00,
3.79949   ,-5.34382e+01,-5.29206e+01,-6.15795e+01,-5.19688e+01,-6.20889e+01,-4.68870e+01,-5.64454e+01,-6.14218e+01,,         0.29000,2.00000e+00,
3.85810   ,-5.96923e+01,-5.19159e+01,-5.30104e+01,-4.53357e+01,-5.72516e+01,-4.79129e+01,-5.57801e+01,-6.32888e+01,,         0.29167,0.00000e+00,
3.91671   ,-5.22720e+01,-5.02274e+01,-5.23307e+01,-5.11868e+01,-5.92558e+01,-4.72992e+01,-5.63724e+01,-5.88511e+01,,         0.29333,-2.00000e+00,
