Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
2.45226   ,-5.73911e+01,-6.03805e+01,-5.35133e+01,-5.36711e+01,-5.78379e+01,-5.89567e+01,-5.54853e+01,-6.57623e+01,,         0.28667,-2.50000e+01,
2.51087   ,-5.51167e+01,-5.43257e+01,-5.62104e+01,-5.46658e+01,-5.60569e+01,-6.26272e+01,-5.56517e+01,-6.81839e+01,,         0.28833,-2.40000e+01,
2.56948   ,-5.46801e+01,-5.32851e+01,-5.39787e+01,-5.50697e+01,-5.69339e+01,-6.14215e+01,-5.56739e+01,-6.66965e+01,,         0.29000,-2.30000e+01,
2.62809   ,-5.14483e+01,-5.21298e+01,-4.74519e+01,-5.61968e+01,-6.05961e+01,-5.99368e+01,-5.70201e+01,-6.39237e+01,,         0.29167,-2.20000e+01,
2.68670   ,-5.44001e+01,-5.54991e+01,-5.45846e+01,-5.24762e+01,-5.94547e+01,-6.16930e+01,-5.80707e+01,-6.47053e+01,,         0.29333,-2.00000e+01,
2.74531   ,-5.44964e+01,-5.43597e+01,-5.74280e+01,-5.59681e+01,-5.78272e+01,-6.29787e+01,-5.64404e+01,-6.38376e+01,,         0.29500,-1.80000e+01,
2.80392   ,-5.17747e+01,-5.05788e+01,-5.04486e+01,-5.08046e+01,-5.37794e+01,-6.07727e+01,-5.52919e+01,-6.69908e+01,,         0.29667,-1.60000e+01,
2.86254   ,-5.45539e+01,-5.04403e+01,-5.53375e+01,-5.33600e+01,-5.74683e+01,-6.13877e+01,-5.38431e+01,-6.48382e+01,,         0.29833,-1.50000e+01,
2.92115   ,-6.46712e+01,-5.99755e+01,-5.90543e+01,-5.53442e+01,-6.18509e+01,-6.15336e+01,-5.55913e+01,-6.41114e+01,,         0.30000,-1.30000e+01,
2.97976   ,-5.48459e+01,-5.48044e+01,-5.25483e+01,-5.26079e+01,-5.78498e+01,-6.06666e+01,-5.57513e+01,-6.79917e+01,,         0.30167,-1.10000e+01,
3.03837   ,-5.63791e+01,-5.28578e+01,-5.26265e+01,-5.45115e+01,-5.63120e+01,-6.25642e+01,-5.68389e+01,-6.21643e+01,,         0.30333,-9.00000e+00,
3.09698   ,-5.63609e+01,-5.09125e+01,-5.42284e+01,-5.80563e+01,-5.84689e+01,-6.14413e+01,-5.60209e+01,-6.56429e+01,,         0.30500,-7.00000e+00,
3.15559   ,-5.84505e+01,-5.52975e+01,-5.63504e+01,-5.16056e+01,-5.78121e+01,-6.06682e+01,-5.65678e+01,-6.77840e+01,,         0.30667,-5.00000e+00,
3.21420   ,-5.51560e+01,-5.32914e+01,-4.99913e+01,-5.29982e+01,-5.60664e+01,-6.21363e+01,-5.60326e+01,-6.69057e+01,,         0.30833,-3.00000e+00,
3.27281   ,-5.69419e+01,-5.23836e+01,-5.41468e+01,-5.34491e+01,-5.67017e+01,-6.16966e+01,-5.55844e+01,-6.32385e+01,,         0.31000,-2.00000e+00,
3.33142   ,-5.27563e+01,-5.56673e+01,-5.50241e+01,-5.11043e+01,-5.18124e+01,-5.84692e+01,-5.58921e+01,-6.32763e+01,,         0.31167,-1.00000e+00,
3.39003   ,-5.83536e+01,-5.74813e+01,-5.47533e+01,-5.36853e+01,-5.63285e+01,-6.00597e+01,-5.41184e+01,-6.23372e+01,,         0.31333,-1.00000e+00,
3.44864   ,-4.80330e+01,-4.75792e+01,-5.29961e+01,-4.66587e+01,-5.32148e+01,-5.90699e+01,-5.45685e+01,-6.54595e+01,,         0.31500,-1.00000e+00,
3.50725   ,-5.13246e+01,-5.29979e+01,-4.94699e+01,-4.85835e+01,-5.18065e+01,-6.06904e+01,-5.33117e+01,-6.22822e+01,,         0.31667,-1.00000e+00,
3.56586   ,-5.66566e+01,-5.49565e+01,-5.30009e+01,-5.12460e+01,-5.74538e+01,-5.85118e+01,-5.53043e+01,-6.46141e+01,,         0.31833,-2.00000e+00,
3.62447   ,-5.40212e+01,-5.22766e+01,-5.33756e+01,-4.93811e+01,-5.13747e+01,-5.87615e+01,-5.33983e+01,-6.10253e+01,,         0.32000,-3.00000e+00,
3.68308   ,-4.86425e+01,-5.16238e+01,-5.49770e+01,-4.74744e+01,-5.12850e+01,-5.91362e+01,-5.56677e+01,-5.99483e+01,,         0.32167,-5.00000e+00,
3.74169   ,-4.76665e+01,-5.09104e+01,-5.52545e+01,-5.27119e+01,-5.26209e+01,-5.89135e+01,-5.85721e+01,-5.92803e+01,,         0.32333,-7.00000e+00,
3.80030   ,-5.41555e+01,-5.34389e+01,-5.51239e+01,-5.01520e+01,-5.41868e+01,-5.98466e+01,-5.60680e+01,-6.02514e+01,,         0.32500,-9.00000e+00,
3.85891   ,-5.70862e+01,-5.36802e+01,-5.39288e+01,-5.41677e+01,-5.61483e+01,-5.98683e+01,-5.69022e+01,-6.76140e+01,,         0.32667,-1.10000e+01,
3.91752   ,-5.33891e+01,-5.26786e+01,-5.16367e+01,-4.86456e+01,-5.75549e+01,-5.85222e+01,-5.87327e+01,-6.33541e+01,,         0.32833,-1.30000e+01,
3.97613   ,-4.99182e+01,-5.12644e+01,-5.02288e+01,-4.87105e+01,-5.70280e+01,-5.92293e+01,-5.80932e+01,-6.33736e+01,,         0.33000,-1.50000e+01,
4.03474   ,-5.31898e+01,-5.48289e+01,-5.25774e+01,-4.85410e+01,-5.49351e+01,-5.92952e+01,-5.61510e+01,-6.06857e+01,,         0.33167,-1.70000e+01,
4.09335   ,-5.50090e+01,-5.42735e+01,-5.11761e+01,-4.89167e+01,-5.89929e+01,-6.12554e+01,-5.71060e+01,-6.24170e+01,,         0.33333,-1.90000e+01,
4.15196   ,-5.33496e+01,-5.29622e+01,-5.41238e+01,-4.90709e+01,-5.84463e+01,-5.96803e+01,-5.52916e+01,-6.30257e+01,,         0.33500,-2.00000e+01,
4.21057   ,-5.81430e+01,-5.60745e+01,-5.18318e+01,-5.56602e+01,-5.75646e+01,-6.15799e+01,-5.59164e+01,-6.30319e+01,,         0.33667,-2.20000e+01,
4.26918   ,-4.82380e+01,-4.71049e+01,-5.28929e+01,-4.88208e+01,-5.22123e+01,-6.17598e+01,-5.64518e+01,-6.16308e+01,,         0.33833,-2.40000e+01,
4.32780   ,-5.11429e+01,-5.03186e+01,-5.52126e+01,-4.90611e+01,-5.57793e+01,-6.30366e+01,-5.54459e+01,-6.41389e+01,,         0.34000,-2.50000e+01,
4.38641   ,-5.90705e+01,-5.29342e+01,-5.38439e+01,-5.40971e+01,-6.10033e+01,-6.18485e+01,-5.41769e+01,-6.51341e+01,,         0.34167,-2.60000e+01,
4.44502   ,-5.20398e+01,-5.35914e+01,-5.04160e+01,-5.15143e+01,-5.62255e+01,-6.08674e+01,-5.68893e+01,-6.18438e+01,,         0.34333,-2.70000e+01,
4.50363   ,-5.34039e+01,-5.37105e+01,-5.24244e+01,-4.94355e+01,-5.30683e+01,-6.25959e+01,-5.70831e+01,-6.26354e+01,,         0.34500,-2.70000e+01,
4.56224   ,-5.36158e+01,-5.20204e+01,-5.51807e+01,-5.21104e+01,-5.53356e+01,-6.25810e+01,-5.53077e+01,-6.37015e+01,,         0.34667,-2.70000e+01,
4.62085   ,-4.96649e+01,-4.94964e+01,-5.00821e+01,-5.03650e+01,-5.20967e+01,-6.47634e+01,-5.34969e+01,-6.57374e+01,,         0.34833,-2.60000e+01,
4.67946   ,-4.72582e+01,-4.61777e+01,-4.88470e+01,-5.16350e+01,-5.19061e+01,-6.23040e+01,-5.52416e+01,-6.47283e+01,,         0.35000,-2.60000e+01,
