Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
1.23761   ,-4.06296e+01,-4.26695e+01,-4.05492e+01,-3.70764e+01,-4.31707e+01,-4.10367e+01,-4.50617e+01,-4.27704e+01,,         0.17167,-4.80000e+01,
1.32077   ,-3.98072e+01,-4.16553e+01,-3.87132e+01,-4.13923e+01,-4.46350e+01,-4.19465e+01,-4.40036e+01,-4.32682e+01,,         0.17333,-4.30000e+01,
1.40393   ,-3.79346e+01,-3.94875e+01,-3.72821e+01,-3.78285e+01,-4.19411e+01,-3.80101e+01,-4.50238e+01,-4.32779e+01,,         0.17500,-3.80000e+01,
1.48709   ,-4.13677e+01,-4.61785e+01,-4.02041e+01,-3.78013e+01,-4.64695e+01,-4.05589e+01,-4.08871e+01,-4.41454e+01,,         0.17667,-3.30000e+01,
1.57025   ,-3.72823e+01,-3.84163e+01,-3.42485e+01,-3.77123e+01,-4.41899e+01,-3.92489e+01,-4.26985e+01,-4.17608e+01,,         0.17833,-2.80000e+01,
1.65341   ,-3.59574e+01,-4.04150e+01,-3.61445e+01,-3.67735e+01,-4.22544e+01,-4.26985e+01,-4.44076e+01,-4.55480e+01,,         0.18000,-2.40000e+01,
1.73657   ,-4.13889e+01,-4.29695e+01,-3.99539e+01,-3.99551e+01,-4.53337e+01,-4.05069e+01,-3.94819e+01,-4.28645e+01,,         0.18167,-2.10000e+01,
1.81973   ,-3.64824e+01,-3.88821e+01,-3.63288e+01,-3.77388e+01,-4.03609e+01,-3.64202e+01,-3.63147e+01,-4.49410e+01,,         0.18333,-1.80000e+01,
1.90289   ,-3.77805e+01,-3.77624e+01,-3.90946e+01,-3.80300e+01,-4.08611e+01,-3.92365e+01,-3.70292e+01,-4.95160e+01,,         0.18500,-1.50000e+01,
1.98605   ,-3.64821e+01,-4.15199e+01,-3.98972e+01,-3.61720e+01,-3.75575e+01,-3.84092e+01,-3.95604e+01,-5.43628e+01,,         0.18667,-1.30000e+01,
2.06921   ,-3.97669e+01,-3.77801e+01,-4.12497e+01,-4.14195e+01,-4.08251e+01,-3.99887e+01,-4.20880e+01,-6.20878e+01,,         0.18833,-1.10000e+01,
2.15237   ,-3.65810e+01,-3.62332e+01,-3.51822e+01,-3.66074e+01,-3.65582e+01,-3.91022e+01,-4.81722e+01,-6.41981e+01,,         0.19000,-1.00000e+01,
2.23553   ,-4.30559e+01,-4.55275e+01,-4.27110e+01,-4.25570e+01,-4.22291e+01,-3.85015e+01,-5.36866e+01,-6.50449e+01,,         0.19167,-8.00000e+00,
2.31869   ,-4.15229e+01,-4.30485e+01,-3.97171e+01,-4.11183e+01,-4.65009e+01,-4.04984e+01,-6.07621e+01,-6.33617e+01,,         0.19333,-7.00000e+00,
2.40185   ,-5.15637e+01,-4.48347e+01,-4.50946e+01,-5.19533e+01,-4.88657e+01,-4.56854e+01,-6.50161e+01,-6.31300e+01,,         0.19500,-6.00000e+00,
2.48501   ,-5.00617e+01,-5.31103e+01,-4.62159e+01,-4.98325e+01,-6.07493e+01,-4.99956e+01,-6.48341e+01,-6.48627e+01,,         0.19667,-5.00000e+00,
2.56817   ,-5.16161e+01,-5.26979e+01,-4.94441e+01,-5.38978e+01,-6.15015e+01,-5.44629e+01,-6.49043e+01,-6.29308e+01,,         0.19833,-5.00000e+00,
2.65133   ,-4.32964e+01,-4.48414e+01,-3.97994e+01,-4.04070e+01,-4.53732e+01,-5.08733e+01,-6.35660e+01,-6.36256e+01,,         0.20000,-4.00000e+00,
2.73449   ,-3.89957e+01,-3.92961e+01,-3.84838e+01,-4.19548e+01,-4.18221e+01,-5.15303e+01,-5.29028e+01,-6.50135e+01,,         0.20167,-3.00000e+00,
2.81765   ,-3.92781e+01,-3.91941e+01,-3.68040e+01,-4.00577e+01,-4.09185e+01,-4.70897e+01,-4.19664e+01,-6.38258e+01,,         0.20333,-2.00000e+00,
2.90081   ,-4.08594e+01,-4.26586e+01,-4.03110e+01,-3.78527e+01,-4.34444e+01,-3.92339e+01,-4.02291e+01,-5.69152e+01,,         0.20500,-1.00000e+00,
2.98397   ,-4.20155e+01,-4.41855e+01,-4.32718e+01,-4.22435e+01,-4.42978e+01,-4.09402e+01,-4.13728e+01,-5.62364e+01,,         0.20667,0.00000e+00,
3.06713   ,-4.33746e+01,-4.42409e+01,-4.31880e+01,-4.33487e+01,-4.50220e+01,-4.11632e+01,-4.38566e+01,-5.40552e+01,,         0.20833,1.00000e+00,
3.15029   ,-3.83989e+01,-4.09383e+01,-3.73361e+01,-3.57607e+01,-4.41169e+01,-3.97011e+01,-4.27213e+01,-5.07033e+01,,         0.21000,2.00000e+00,
3.23345   ,-3.85327e+01,-3.93674e+01,-3.70617e+01,-3.77500e+01,-4.11430e+01,-4.42803e+01,-4.44172e+01,-4.99133e+01,,         0.21167,3.00000e+00,
3.31661   ,-4.10146e+01,-4.07974e+01,-3.96964e+01,-3.99559e+01,-4.35385e+01,-3.93015e+01,-4.38210e+01,-4.63928e+01,,         0.21333,4.00000e+00,
3.39977   ,-4.30301e+01,-4.57750e+01,-4.27074e+01,-4.13961e+01,-4.66719e+01,-3.96908e+01,-4.03796e+01,-4.87270e+01,,         0.21500,5.00000e+00,
3.48293   ,-3.54227e+01,-3.78102e+01,-3.51287e+01,-3.50790e+01,-4.21760e+01,-3.93412e+01,-4.37965e+01,-4.43472e+01,,         0.21667,6.00000e+00,
3.56609   ,-4.19372e+01,-4.55883e+01,-4.05153e+01,-3.84480e+01,-4.80261e+01,-3.82203e+01,-4.45959e+01,-4.52873e+01,,         0.21833,7.00000e+00,
3.64926   ,-4.05191e+01,-4.07197e+01,-3.96057e+01,-3.75941e+01,-4.27610e+01,-3.92955e+01,-4.39813e+01,-4.59351e+01,,         0.22000,7.00000e+00,
3.73242   ,-3.61785e+01,-4.01108e+01,-3.77698e+01,-3.68704e+01,-3.89808e+01,-3.94791e+01,-4.33161e+01,-4.73904e+01,,         0.22167,8.00000e+00,
3.81558   ,-3.97274e+01,-4.27852e+01,-3.95762e+01,-3.76762e+01,-4.39114e+01,-4.11194e+01,-4.45380e+01,-4.64855e+01,,         0.22333,9.00000e+00,
3.89874   ,-4.14282e+01,-4.10272e+01,-4.08405e+01,-4.06544e+01,-4.59850e+01,-3.66259e+01,-4.40674e+01,-4.60313e+01,,         0.22500,1.00000e+01,
3.98190   ,-3.82521e+01,-4.04234e+01,-3.76785e+01,-3.82169e+01,-4.31604e+01,-4.03363e+01,-4.40046e+01,-4.35871e+01,,         0.22667,1.10000e+01,
4.06506   ,-3.81265e+01,-4.29189e+01,-3.75026e+01,-3.92353e+01,-4.46147e+01,-4.08618e+01,-4.59927e+01,-4.32985e+01,,         0.22833,1.10000e+01,
4.14822   ,-3.90035e+01,-3.99376e+01,-3.85515e+01,-3.95484e+01,-4.23278e+01,-4.12972e+01,-4.11778e+01,-4.38872e+01,,         0.23000,1.20000e+01,
4.23138   ,-3.77266e+01,-3.89927e+01,-3.77386e+01,-3.78801e+01,-4.27730e+01,-4.04771e+01,-4.35462e+01,-4.41160e+01,,         0.23167,1.20000e+01,
4.31454   ,-4.01965e+01,-3.97416e+01,-3.88841e+01,-3.98657e+01,-4.53865e+01,-3.99400e+01,-4.52488e+01,-4.49470e+01,,         0.23333,1.30000e+01,
4.39770   ,-3.85350e+01,-3.95330e+01,-3.68459e+01,-3.72660e+01,-4.34426e+01,-4.01083e+01,-4.31609e+01,-4.37462e+01,,         0.23500,1.40000e+01,
4.48086   ,-4.16307e+01,-3.72623e+01,-4.00410e+01,-3.91054e+01,-4.30618e+01,-3.92245e+01,-4.25694e+01,-4.60616e+01,,         0.23667,1.40000e+01,
4.56402   ,-3.64735e+01,-3.81422e+01,-3.74432e+01,-3.65158e+01,-3.90085e+01,-3.67620e+01,-4.28416e+01,-4.35046e+01,,         0.23833,1.50000e+01,
4.64718   ,-3.71132e+01,-3.85569e+01,-3.57942e+01,-3.57673e+01,-4.72795e+01,-3.84581e+01,-4.36803e+01,-4.55335e+01,,         0.24000,1.50000e+01,
4.73034   ,-3.77269e+01,-3.80233e+01,-3.72681e+01,-3.89044e+01,-4.22592e+01,-3.72953e+01,-4.40430e+01,-4.46994e+01,,         0.24167,1.60000e+01,
4.81350   ,-4.29386e+01,-4.10966e+01,-4.15378e+01,-4.17616e+01,-4.47509e+01,-3.98144e+01,-4.24708e+01,-4.65534e+01,,         0.24333,1.60000e+01,
4.89666   ,-3.93292e+01,-3.78076e+01,-3.88461e+01,-3.78350e+01,-4.11648e+01,-3.72503e+01,-4.35792e+01,-4.39430e+01,,         0.24500,1.70000e+01,
4.97982   ,-4.03063e+01,-4.13085e+01,-3.93762e+01,-4.06143e+01,-4.43631e+01,-3.93530e+01,-3.95980e+01,-4.68860e+01,,         0.24667,1.70000e+01,
5.06298   ,-4.06283e+01,-4.27083e+01,-4.19488e+01,-4.16156e+01,-4.22952e+01,-4.07098e+01,-4.03446e+01,-4.92136e+01,,         0.24833,1.80000e+01,
5.14614   ,-4.61258e+01,-4.62636e+01,-4.68679e+01,-4.43604e+01,-4.52700e+01,-4.06713e+01,-3.86096e+01,-5.47720e+01,,         0.25000,1.80000e+01,
5.22930   ,-3.52190e+01,-3.76904e+01,-3.64628e+01,-3.45684e+01,-3.86854e+01,-3.95271e+01,-4.62526e+01,-6.30994e+01,,         0.25167,1.80000e+01,
5.31246   ,-4.16116e+01,-3.97479e+01,-4.02639e+01,-4.12476e+01,-4.23392e+01,-4.43253e+01,-4.82212e+01,-6.41769e+01,,         0.25333,1.90000e+01,
5.39562   ,-4.55225e+01,-4.47062e+01,-4.34759e+01,-4.41470e+01,-4.94300e+01,-4.16868e+01,-4.96743e+01,-6.54454e+01,,         0.25500,1.90000e+01,
5.47878   ,-4.10714e+01,-4.24367e+01,-4.13366e+01,-3.99177e+01,-4.23267e+01,-4.13244e+01,-6.11698e+01,-6.49175e+01,,         0.25667,1.90000e+01,
5.56194   ,-3.81370e+01,-3.97867e+01,-3.95592e+01,-3.72364e+01,-4.02713e+01,-4.11395e+01,-6.41471e+01,-6.32856e+01,,         0.25833,1.90000e+01,
5.64510   ,-4.51067e+01,-4.51285e+01,-4.23233e+01,-4.79628e+01,-5.22641e+01,-5.09791e+01,-6.51986e+01,-6.51886e+01,,         0.26000,1.90000e+01,
5.72826   ,-4.96078e+01,-5.12102e+01,-4.88834e+01,-5.59432e+01,-5.45208e+01,-5.23584e+01,-6.45060e+01,-6.51676e+01,,         0.26167,1.90000e+01,
5.81142   ,-3.53053e+01,-3.92782e+01,-3.50918e+01,-3.45728e+01,-4.02223e+01,-5.38399e+01,-6.34024e+01,-6.41596e+01,,         0.26333,1.80000e+01,
5.89458   ,-3.60153e+01,-3.55472e+01,-3.58597e+01,-3.68624e+01,-4.03165e+01,-4.83184e+01,-5.51001e+01,-6.50142e+01,,         0.26500,1.70000e+01,
5.97774   ,-3.79579e+01,-4.09988e+01,-3.74276e+01,-3.76183e+01,-4.42338e+01,-5.03335e+01,-4.72170e+01,-6.36632e+01,,         0.26667,1.60000e+01,
6.06090   ,-3.73101e+01,-3.94019e+01,-3.64841e+01,-3.69484e+01,-4.29458e+01,-4.67807e+01,-4.80615e+01,-5.82037e+01,,         0.26833,1.50000e+01,
6.14406   ,-3.78540e+01,-3.89340e+01,-3.67879e+01,-3.96344e+01,-4.22337e+01,-4.23533e+01,-4.41209e+01,-5.75615e+01,,         0.27000,1.40000e+01,
6.22722   ,-3.90362e+01,-3.93991e+01,-3.61554e+01,-3.86774e+01,-4.44285e+01,-4.13594e+01,-4.45604e+01,-5.52994e+01,,         0.27167,1.30000e+01,
6.31038   ,-4.08056e+01,-4.24716e+01,-4.05722e+01,-3.78886e+01,-4.31955e+01,-4.60593e+01,-4.50582e+01,-5.25219e+01,,         0.27333,1.10000e+01,
6.39354   ,-4.08424e+01,-4.11051e+01,-3.93497e+01,-3.82474e+01,-4.16144e+01,-4.28109e+01,-4.24818e+01,-4.73496e+01,,         0.27500,9.00000e+00,
6.47670   ,-3.66037e+01,-4.15303e+01,-3.70084e+01,-3.63373e+01,-4.23210e+01,-4.51264e+01,-4.72985e+01,-4.90851e+01,,         0.27667,7.00000e+00,
6.55986   ,-4.40550e+01,-4.03087e+01,-4.03515e+01,-3.93764e+01,-4.77182e+01,-4.37106e+01,-4.97105e+01,-4.83224e+01,,         0.27833,5.00000e+00,
6.64302   ,-3.67525e+01,-3.97507e+01,-3.64032e+01,-3.64544e+01,-4.17124e+01,-4.15508e+01,-4.77756e+01,-4.53547e+01,,         0.28000,3.00000e+00,
6.72618   ,-4.30138e+01,-4.10362e+01,-4.17114e+01,-4.06555e+01,-4.42690e+01,-4.26017e+01,-4.85077e+01,-4.31514e+01,,         0.28167,1.00000e+00,
6.80934   ,-3.79922e+01,-4.14472e+01,-3.83899e+01,-3.86928e+01,-4.19892e+01,-4.11870e+01,-4.77646e+01,-4.31960e+01,,         0.28333,-1.00000e+00,
6.89250   ,-4.57089e+01,-4.54303e+01,-4.47659e+01,-4.13982e+01,-4.79968e+01,-3.95129e+01,-4.47538e+01,-4.47314e+01,,         0.28500,-3.00000e+00,
6.97566   ,-3.59314e+01,-3.94301e+01,-3.57281e+01,-3.56749e+01,-4.03116e+01,-3.69610e+01,-4.10747e+01,-4.26630e+01,,         0.28667,-5.00000e+00,
7.05882   ,-4.29846e+01,-4.46000e+01,-4.22302e+01,-4.11324e+01,-4.74618e+01,-4.06715e+01,-4.43665e+01,-4.08493e+01,,         0.28833,-7.00000e+00,
7.14198   ,-4.24416e+01,-4.37995e+01,-4.27837e+01,-4.24020e+01,-4.28751e+01,-4.49650e+01,-4.46807e+01,-4.20852e+01,,         0.29000,-9.00000e+00,
7.22514   ,-4.70612e+01,-4.74584e+01,-4.50032e+01,-4.44225e+01,-4.45514e+01,-4.26816e+01,-4.13591e+01,-4.33118e+01,,         0.29167,-1.10000e+01,
7.30830   ,-4.04192e+01,-4.09060e+01,-4.08625e+01,-3.94588e+01,-3.95505e+01,-4.11673e+01,-4.16699e+01,-4.12247e+01,,         0.29333,-1.20000e+01,
7.39146   ,-4.52007e+01,-4.41309e+01,-4.32986e+01,-4.10447e+01,-4.68929e+01,-4.05150e+01,-4.41069e+01,-4.24518e+01,,         0.29500,-1.40000e+01,
7.47462   ,-4.68777e+01,-4.84362e+01,-4.63949e+01,-4.66945e+01,-4.89263e+01,-4.17919e+01,-4.54340e+01,-4.20378e+01,,         0.29667,-1.50000e+01,
7.55778   ,-4.48294e+01,-4.53750e+01,-4.26600e+01,-4.36994e+01,-4.66453e+01,-3.78488e+01,-4.42382e+01,-4.66124e+01,,         0.29833,-1.60000e+01,
7.64094   ,-3.91425e+01,-4.04896e+01,-3.78543e+01,-3.79491e+01,-4.25045e+01,-3.79313e+01,-4.25859e+01,-4.23661e+01,,         0.30000,-1.70000e+01,
7.72410   ,-4.13171e+01,-4.35613e+01,-4.12968e+01,-4.08799e+01,-4.53828e+01,-3.92164e+01,-4.63579e+01,-4.26802e+01,,         0.30167,-1.80000e+01,
7.80726   ,-4.19566e+01,-4.32568e+01,-4.09725e+01,-3.87922e+01,-4.27770e+01,-4.08088e+01,-4.15287e+01,-3.81569e+01,,         0.30333,-1.90000e+01,
7.89042   ,-4.24144e+01,-4.35845e+01,-4.15640e+01,-4.34477e+01,-4.41844e+01,-3.94862e+01,-4.42383e+01,-4.56005e+01,,         0.30500,-2.00000e+01,
7.97358   ,-3.55057e+01,-3.59637e+01,-3.51523e+01,-3.56452e+01,-4.26658e+01,-4.15958e+01,-4.66618e+01,-4.29087e+01,,         0.30667,-2.00000e+01,
8.05674   ,-3.88036e+01,-4.18502e+01,-3.90795e+01,-3.79082e+01,-4.09488e+01,-4.09414e+01,-4.29474e+01,-4.36138e+01,,         0.30833,-2.10000e+01,
8.13990   ,-3.91800e+01,-3.74135e+01,-3.76945e+01,-3.98067e+01,-4.18697e+01,-4.17745e+01,-4.54908e+01,-4.70024e+01,,         0.31000,-2.10000e+01,
8.22306   ,-3.94474e+01,-4.38741e+01,-4.06372e+01,-3.93125e+01,-4.37537e+01,-3.88296e+01,-3.77882e+01,-5.00706e+01,,         0.31167,-2.20000e+01,
8.30622   ,-3.64280e+01,-3.60988e+01,-3.59755e+01,-3.76972e+01,-4.02641e+01,-4.11258e+01,-4.37339e+01,-5.63859e+01,,         0.31333,-2.20000e+01,
8.38938   ,-3.73740e+01,-3.71553e+01,-3.77951e+01,-3.79351e+01,-3.98654e+01,-4.03733e+01,-4.28696e+01,-6.03262e+01,,         0.31500,-2.20000e+01,
8.47254   ,-4.07274e+01,-3.97151e+01,-3.97139e+01,-4.01821e+01,-4.32252e+01,-3.97700e+01,-4.55669e+01,-6.48914e+01,,         0.31667,-2.20000e+01,
8.55570   ,-3.63944e+01,-3.66598e+01,-3.62812e+01,-3.74381e+01,-4.18016e+01,-4.30420e+01,-5.13060e+01,-6.44513e+01,,         0.31833,-2.20000e+01,
8.63886   ,-4.00257e+01,-3.88707e+01,-3.87190e+01,-4.35018e+01,-4.16041e+01,-4.34646e+01,-6.24401e+01,-6.31873e+01,,         0.32000,-2.20000e+01,
8.72202   ,-3.71987e+01,-3.56924e+01,-3.65068e+01,-3.74118e+01,-3.69694e+01,-5.24327e+01,-6.40715e+01,-6.44174e+01,,         0.32167,-2.20000e+01,
8.80519   ,-4.13804e+01,-4.16027e+01,-3.93126e+01,-4.26490e+01,-4.63628e+01,-5.54813e+01,-6.47813e+01,-6.37693e+01,,         0.32333,-2.20000e+01,
8.88835   ,-3.67172e+01,-4.06398e+01,-3.73384e+01,-3.64206e+01,-4.12625e+01,-6.17414e+01,-6.44437e+01,-6.55277e+01,,         0.32500,-2.10000e+01,
8.97151   ,-4.27049e+01,-4.01059e+01,-3.99084e+01,-4.45608e+01,-4.19910e+01,-6.10453e+01,-6.50699e+01,-6.28162e+01,,         0.32667,-2.10000e+01,
9.05467   ,-4.16206e+01,-4.30312e+01,-3.93446e+01,-3.81860e+01,-4.04299e+01,-4.75006e+01,-5.69051e+01,-6.42677e+01,,         0.32833,-2.10000e+01,
9.13783   ,-4.18149e+01,-4.22256e+01,-4.07358e+01,-4.22300e+01,-4.30753e+01,-5.29417e+01,-4.88255e+01,-6.40446e+01,,         0.33000,-2.00000e+01,
9.22099   ,-3.59086e+01,-3.84784e+01,-3.75740e+01,-3.54842e+01,-4.18963e+01,-4.71256e+01,-4.75169e+01,-6.03098e+01,,         0.33167,-2.00000e+01,
9.30415   ,-4.66133e+01,-4.29509e+01,-4.52336e+01,-4.62032e+01,-4.64848e+01,-4.36703e+01,-4.82245e+01,-5.88550e+01,,         0.33333,-2.00000e+01,
9.38731   ,-3.74242e+01,-3.90473e+01,-3.65366e+01,-3.79952e+01,-4.19542e+01,-4.18872e+01,-4.07942e+01,-4.98867e+01,,         0.33500,-1.90000e+01,
9.47047   ,-4.07955e+01,-4.15556e+01,-4.00859e+01,-4.37639e+01,-4.46144e+01,-4.19827e+01,-4.74007e+01,-5.02195e+01,,         0.33667,-1.90000e+01,
9.55363   ,-4.13807e+01,-4.32519e+01,-4.25408e+01,-4.14117e+01,-4.27028e+01,-4.53687e+01,-4.23428e+01,-4.29830e+01,,         0.33833,-1.80000e+01,
9.63679   ,-4.41024e+01,-4.46699e+01,-4.37376e+01,-4.20565e+01,-4.55218e+01,-4.51884e+01,-4.66443e+01,-4.83950e+01,,         0.34000,-1.80000e+01,
9.71995   ,-3.80902e+01,-3.85408e+01,-3.72862e+01,-3.74239e+01,-4.01030e+01,-4.31542e+01,-4.35458e+01,-4.46572e+01,,         0.34167,-1.80000e+01,
9.80311   ,-4.32255e+01,-4.21170e+01,-4.15358e+01,-3.99473e+01,-4.81746e+01,-4.12139e+01,-4.47616e+01,-4.17883e+01,,         0.34333,-1.70000e+01,
9.88627   ,-5.04793e+01,-5.16202e+01,-4.85258e+01,-4.68584e+01,-5.31635e+01,-4.07844e+01,-4.70203e+01,-4.50355e+01,,         0.34500,-1.70000e+01,
9.96943   ,-4.35423e+01,-4.49184e+01,-4.35738e+01,-4.18252e+01,-4.70558e+01,-4.13821e+01,-4.61981e+01,-4.14392e+01,,         0.34667,-1.60000e+01,
10.05259  ,-3.74299e+01,-3.77799e+01,-3.59231e+01,-3.71791e+01,-4.32700e+01,-4.30910e+01,-4.65718e+01,-4.30186e+01,,         0.34833,-1.60000e+01,
10.13575  ,-3.99185e+01,-4.12053e+01,-3.97992e+01,-4.09599e+01,-4.33639e+01,-4.26045e+01,-4.34589e+01,-4.04227e+01,,         0.35000,-1.50000e+01,
10.21891  ,-4.10071e+01,-4.26089e+01,-4.03433e+01,-3.92600e+01,-4.65540e+01,-3.78284e+01,-4.30404e+01,-4.24660e+01,,         0.35167,-1.50000e+01,
10.30207  ,-4.34667e+01,-4.56499e+01,-4.45560e+01,-4.48856e+01,-4.59002e+01,-4.18629e+01,-4.56138e+01,-4.29984e+01,,         0.35333,-1.40000e+01,
10.38523  ,-3.83213e+01,-3.87544e+01,-3.87247e+01,-3.63938e+01,-4.08628e+01,-4.27629e+01,-4.70402e+01,-4.39268e+01,,         0.35500,-1.40000e+01,
10.46839  ,-4.08512e+01,-4.12076e+01,-3.96701e+01,-3.99236e+01,-4.32181e+01,-3.98918e+01,-4.25143e+01,-4.49388e+01,,         0.35667,-1.40000e+01,
10.55155  ,-4.08088e+01,-4.25180e+01,-3.92001e+01,-4.03190e+01,-4.62572e+01,-4.01468e+01,-4.78946e+01,-4.56272e+01,,         0.35833,-1.30000e+01,
10.63471  ,-3.94286e+01,-3.95505e+01,-4.03203e+01,-4.07982e+01,-4.30582e+01,-4.44546e+01,-4.49165e+01,-4.53444e+01,,         0.36000,-1.30000e+01,
10.71787  ,-3.76972e+01,-3.74755e+01,-3.70089e+01,-3.63017e+01,-4.33862e+01,-4.50387e+01,-4.79138e+01,-4.50442e+01,,         0.36167,-1.20000e+01,
10.80103  ,-3.99375e+01,-4.29677e+01,-3.85567e+01,-3.81901e+01,-4.52859e+01,-3.96451e+01,-4.44638e+01,-4.10164e+01,,         0.36333,-1.20000e+01,
10.88419  ,-3.97581e+01,-4.08259e+01,-3.93390e+01,-4.00902e+01,-4.54670e+01,-3.97307e+01,-4.21730e+01,-4.33479e+01,,         0.36500,-1.10000e+01,
10.96735  ,-4.08377e+01,-4.10275e+01,-4.11334e+01,-3.97998e+01,-4.58041e+01,-4.39088e+01,-4.41805e+01,-4.22381e+01,,         0.36667,-1.10000e+01,
11.05051  ,-4.12958e+01,-3.80197e+01,-3.93264e+01,-3.80026e+01,-4.55939e+01,-4.13709e+01,-4.84125e+01,-4.38554e+01,,         0.36833,-1.10000e+01,
