Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
1.10389   ,-6.24358e+01,-5.66419e+01,-6.30346e+01,-6.27557e+01,-6.28365e+01,-5.73359e+01,-6.12877e+01,-5.75583e+01,,         0.05000,-1.50000e+01,
1.16250   ,-6.00386e+01,-6.38351e+01,-5.93437e+01,-5.71850e+01,-6.43424e+01,-5.74263e+01,-6.04015e+01,-5.65875e+01,,         0.05167,-1.40000e+01,
1.22111   ,-5.37795e+01,-5.66134e+01,-5.67007e+01,-5.52166e+01,-5.42446e+01,-5.67972e+01,-6.00439e+01,-5.82015e+01,,         0.05333,-1.30000e+01,
1.27973   ,-5.82448e+01,-6.36863e+01,-6.13133e+01,-5.65251e+01,-5.96907e+01,-5.66256e+01,-6.13616e+01,-5.79026e+01,,         0.05500,-1.30000e+01,
1.33834   ,-6.09507e+01,-6.22740e+01,-5.48172e+01,-6.10935e+01,-6.11450e+01,-5.66583e+01,-6.16420e+01,-5.84984e+01,,         0.05667,-1.20000e+01,
1.39695   ,-6.32949e+01,-6.45787e+01,-5.96282e+01,-6.13586e+01,-6.33307e+01,-5.59440e+01,-6.08726e+01,-5.78086e+01,,         0.05833,-1.20000e+01,
1.45556   ,-6.48955e+01,-6.46816e+01,-6.62008e+01,-6.10441e+01,-6.23393e+01,-5.59456e+01,-6.00492e+01,-5.77309e+01,,         0.06000,-1.30000e+01,
1.51417   ,-5.99905e+01,-6.31038e+01,-5.89063e+01,-5.57400e+01,-6.15020e+01,-5.76027e+01,-6.08457e+01,-5.74690e+01,,         0.06167,-1.30000e+01,
1.57278   ,-6.15519e+01,-5.80001e+01,-6.26348e+01,-6.52383e+01,-6.34857e+01,-5.79446e+01,-6.08212e+01,-5.78431e+01,,         0.06333,-1.30000e+01,
1.63139   ,-6.04199e+01,-6.37520e+01,-6.19610e+01,-6.00311e+01,-6.19284e+01,-5.73609e+01,-6.12451e+01,-5.79971e+01,,         0.06500,-1.30000e+01,
1.69000   ,-5.70823e+01,-5.71412e+01,-5.87622e+01,-5.57708e+01,-5.84080e+01,-5.75220e+01,-6.19200e+01,-5.85428e+01,,         0.06667,-1.40000e+01,
1.74861   ,-6.19376e+01,-5.55984e+01,-6.19971e+01,-6.42635e+01,-6.46844e+01,-5.73479e+01,-6.12224e+01,-5.84492e+01,,         0.06833,-1.40000e+01,
1.80722   ,-6.45819e+01,-6.57887e+01,-6.32324e+01,-6.03891e+01,-6.06984e+01,-5.68393e+01,-6.06508e+01,-5.76463e+01,,         0.07000,-1.40000e+01,
1.86583   ,-5.71318e+01,-5.76701e+01,-5.63395e+01,-6.10430e+01,-6.11464e+01,-5.69109e+01,-6.18604e+01,-5.86706e+01,,         0.07167,-1.40000e+01,
1.92444   ,-5.88774e+01,-6.21858e+01,-5.77517e+01,-5.74767e+01,-6.10811e+01,-5.78648e+01,-6.10603e+01,-5.91011e+01,,         0.07333,-1.50000e+01,
1.98305   ,-5.91634e+01,-6.03003e+01,-5.87600e+01,-5.84087e+01,-6.06508e+01,-5.65105e+01,-6.24599e+01,-5.85525e+01,,         0.07500,-1.50000e+01,
2.04166   ,-5.98696e+01,-5.86238e+01,-5.81562e+01,-5.99730e+01,-5.81908e+01,-5.63884e+01,-6.25097e+01,-5.83798e+01,,         0.07667,-1.50000e+01,
2.10027   ,-6.43795e+01,-6.19451e+01,-6.32102e+01,-6.33859e+01,-6.26957e+01,-5.71350e+01,-6.14995e+01,-5.79306e+01,,         0.07833,-1.50000e+01,
2.15888   ,-6.04222e+01,-5.95998e+01,-6.13423e+01,-6.16420e+01,-5.83819e+01,-5.65044e+01,-6.13240e+01,-5.82270e+01,,         0.08000,-1.50000e+01,
2.21749   ,-5.88339e+01,-6.00211e+01,-5.95206e+01,-5.79958e+01,-5.97940e+01,-5.73365e+01,-6.17909e+01,-5.83565e+01,,         0.08167,-1.50000e+01,
2.27610   ,-5.60949e+01,-5.98660e+01,-5.47892e+01,-5.64746e+01,-5.68242e+01,-5.71388e+01,-6.21232e+01,-5.81861e+01,,         0.08333,-1.50000e+01,
2.33471   ,-5.98706e+01,-5.94200e+01,-6.02131e+01,-6.06174e+01,-6.08020e+01,-5.65436e+01,-6.22064e+01,-5.80470e+01,,         0.08500,-1.50000e+01,
2.39332   ,-5.94836e+01,-5.67002e+01,-5.95739e+01,-6.21316e+01,-6.03895e+01,-5.75203e+01,-6.23929e+01,-5.77998e+01,,         0.08667,-1.50000e+01,
2.45193   ,-6.31322e+01,-6.41278e+01,-6.07072e+01,-6.24716e+01,-6.33201e+01,-5.66445e+01,-6.10848e+01,-5.81601e+01,,         0.08833,-1.40000e+01,
2.51054   ,-6.04380e+01,-6.05648e+01,-5.85940e+01,-6.09708e+01,-5.66238e+01,-5.79166e+01,-6.14269e+01,-5.76561e+01,,         0.09000,-1.40000e+01,
2.56915   ,-6.00060e+01,-6.25617e+01,-5.80499e+01,-5.83514e+01,-6.10216e+01,-5.77966e+01,-6.17493e+01,-5.84070e+01,,         0.09167,-1.40000e+01,
2.62776   ,-6.17831e+01,-5.91610e+01,-6.00123e+01,-6.41954e+01,-5.96121e+01,-5.72002e+01,-6.18321e+01,-5.71660e+01,,         0.09333,-1.30000e+01,
2.68637   ,-5.91928e+01,-5.83300e+01,-5.86863e+01,-5.92946e+01,-5.93107e+01,-5.73752e+01,-6.34379e+01,-5.88024e+01,,         0.09500,-1.30000e+01,
2.74499   ,-6.25365e+01,-6.07269e+01,-6.10699e+01,-6.08204e+01,-6.64528e+01,-5.68893e+01,-6.21891e+01,-5.83753e+01,,         0.09667,-1.20000e+01,
2.80360   ,-6.33805e+01,-6.19009e+01,-6.24582e+01,-6.08025e+01,-6.47163e+01,-5.69203e+01,-6.06941e+01,-5.77061e+01,,         0.09833,-1.20000e+01,
2.86221   ,-5.54321e+01,-5.78804e+01,-5.56861e+01,-5.58633e+01,-6.13503e+01,-5.72666e+01,-6.08505e+01,-5.81120e+01,,         0.10000,-1.20000e+01,
2.92082   ,-5.65414e+01,-5.71118e+01,-5.89114e+01,-5.50975e+01,-6.29384e+01,-5.70637e+01,-6.08423e+01,-5.79893e+01,,         0.10167,-1.10000e+01,
2.97943   ,-5.65094e+01,-5.80537e+01,-5.84515e+01,-6.07605e+01,-6.04877e+01,-5.62046e+01,-5.98510e+01,-5.86005e+01,,         0.10333,-1.10000e+01,
3.03804   ,-6.65599e+01,-6.31213e+01,-6.43913e+01,-6.38362e+01,-6.56748e+01,-5.64310e+01,-6.06315e+01,-5.86925e+01,,         0.10500,-1.00000e+01,
3.09665   ,-6.51727e+01,-6.57424e+01,-6.58554e+01,-6.40540e+01,-6.30267e+01,-5.67410e+01,-6.05038e+01,-5.83826e+01,,         0.10667,-1.00000e+01,
3.15526   ,-6.13381e+01,-6.23470e+01,-5.97400e+01,-6.15338e+01,-6.36492e+01,-5.73668e+01,-6.00682e+01,-5.88099e+01,,         0.10833,-9.00000e+00,
3.21387   ,-5.81992e+01,-5.72148e+01,-6.16711e+01,-6.04800e+01,-5.97825e+01,-5.73892e+01,-6.00531e+01,-5.86999e+01,,         0.11000,-9.00000e+00,
3.27248   ,-5.93874e+01,-5.90268e+01,-5.99533e+01,-5.78889e+01,-6.41872e+01,-5.72774e+01,-6.02740e+01,-5.80114e+01,,         0.11167,-8.00000e+00,
3.33109   ,-5.87918e+01,-5.86998e+01,-6.13763e+01,-6.14773e+01,-6.22835e+01,-5.67591e+01,-6.01939e+01,-5.69813e+01,,         0.11333,-8.00000e+00,
3.38970   ,-6.00909e+01,-5.87876e+01,-6.23413e+01,-6.13931e+01,-5.79721e+01,-5.71733e+01,-6.18413e+01,-5.82361e+01,,         0.11500,-7.00000e+00,
3.44831   ,-5.53367e+01,-6.19437e+01,-5.62036e+01,-5.76669e+01,-6.00326e+01,-5.69602e+01,-6.35691e+01,-5.83048e+01,,         0.11667,-7.00000e+00,
3.50692   ,-5.58141e+01,-5.73913e+01,-5.61552e+01,-5.68763e+01,-6.14738e+01,-5.71484e+01,-6.44543e+01,-5.85892e+01,,         0.11833,-6.00000e+00,
3.56553   ,-5.79718e+01,-6.28171e+01,-5.58429e+01,-6.02401e+01,-6.36297e+01,-5.69708e+01,-6.51129e+01,-5.83185e+01,,         0.12000,-6.00000e+00,
3.62414   ,-5.81164e+01,-6.04090e+01,-5.80133e+01,-5.98405e+01,-5.99476e+01,-5.76389e+01,-6.55384e+01,-5.77552e+01,,         0.12167,-6.00000e+00,
3.68275   ,-6.16783e+01,-5.82196e+01,-6.08564e+01,-6.29437e+01,-6.40700e+01,-5.69424e+01,-6.49732e+01,-5.74369e+01,,         0.12333,-6.00000e+00,
3.74136   ,-6.28486e+01,-6.68404e+01,-6.50342e+01,-6.18047e+01,-6.27023e+01,-5.65676e+01,-6.36455e+01,-5.64732e+01,,         0.12500,-5.00000e+00,
3.79997   ,-6.27947e+01,-6.56362e+01,-6.16965e+01,-5.95382e+01,-6.49881e+01,-5.68646e+01,-6.26296e+01,-5.70469e+01,,         0.12667,-5.00000e+00,
3.85858   ,-5.73987e+01,-5.95820e+01,-5.87796e+01,-5.87925e+01,-6.15522e+01,-5.74655e+01,-5.99537e+01,-5.72754e+01,,         0.12833,-5.00000e+00,
3.91719   ,-5.83667e+01,-5.96146e+01,-5.94557e+01,-5.95660e+01,-5.86508e+01,-5.69859e+01,-5.95974e+01,-5.77147e+01,,         0.13000,-5.00000e+00,
3.97580   ,-5.84781e+01,-5.91397e+01,-5.79458e+01,-5.96838e+01,-6.02402e+01,-5.83038e+01,-5.96721e+01,-5.73419e+01,,         0.13167,-6.00000e+00,
4.03441   ,-5.99495e+01,-5.77237e+01,-5.91118e+01,-6.29457e+01,-6.29513e+01,-5.66819e+01,-6.09652e+01,-5.75860e+01,,         0.13333,-6.00000e+00,
4.09302   ,-6.06313e+01,-6.24777e+01,-6.25207e+01,-6.20605e+01,-6.01761e+01,-5.66335e+01,-5.99265e+01,-5.76459e+01,,         0.13500,-6.00000e+00,
4.15163   ,-5.81695e+01,-5.86578e+01,-5.96917e+01,-5.49095e+01,-6.17875e+01,-5.78137e+01,-6.10474e+01,-5.72623e+01,,         0.13667,-7.00000e+00,
4.21025   ,-6.18612e+01,-6.35517e+01,-6.09577e+01,-6.22169e+01,-6.15525e+01,-5.74527e+01,-6.07398e+01,-5.76760e+01,,         0.13833,-7.00000e+00,
4.26886   ,-6.06137e+01,-5.95475e+01,-6.13890e+01,-5.72427e+01,-5.89712e+01,-5.76495e+01,-6.11869e+01,-5.87085e+01,,         0.14000,-7.00000e+00,
4.32747   ,-5.88804e+01,-5.96969e+01,-5.69766e+01,-5.84362e+01,-5.98007e+01,-5.71073e+01,-6.04084e+01,-5.80994e+01,,         0.14167,-8.00000e+00,
4.38608   ,-6.33986e+01,-6.30197e+01,-6.32471e+01,-6.53835e+01,-6.42161e+01,-5.67775e+01,-6.17260e+01,-5.79226e+01,,         0.14333,-9.00000e+00,
4.44469   ,-6.13782e+01,-6.27538e+01,-6.34705e+01,-6.12409e+01,-6.24708e+01,-5.69384e+01,-6.20386e+01,-5.82981e+01,,         0.14500,-9.00000e+00,
4.50330   ,-5.83713e+01,-6.07118e+01,-5.78810e+01,-5.71315e+01,-5.93246e+01,-5.72477e+01,-6.11861e+01,-5.73320e+01,,         0.14667,-1.00000e+01,
4.56191   ,-6.07192e+01,-6.05406e+01,-6.06549e+01,-5.96314e+01,-6.19035e+01,-5.72793e+01,-6.02507e+01,-5.78232e+01,,         0.14833,-1.10000e+01,
4.62052   ,-5.73007e+01,-6.15747e+01,-5.99370e+01,-5.56184e+01,-5.80284e+01,-5.73704e+01,-6.04292e+01,-5.85589e+01,,         0.15000,-1.10000e+01,
4.67913   ,-5.87793e+01,-5.64890e+01,-6.12468e+01,-6.31843e+01,-6.31499e+01,-5.73748e+01,-6.06627e+01,-5.82037e+01,,         0.15167,-1.20000e+01,
4.73774   ,-6.13180e+01,-6.35590e+01,-6.27604e+01,-5.92294e+01,-6.33385e+01,-5.66983e+01,-6.06788e+01,-5.78085e+01,,         0.15333,-1.30000e+01,
4.79635   ,-5.73530e+01,-5.84743e+01,-5.73629e+01,-5.97072e+01,-6.44357e+01,-5.75202e+01,-6.17119e+01,-5.75943e+01,,         0.15500,-1.30000e+01,
4.85496   ,-6.21535e+01,-5.86914e+01,-6.32034e+01,-6.16638e+01,-6.57991e+01,-5.75694e+01,-6.05437e+01,-5.75950e+01,,         0.15667,-1.40000e+01,
4.91357   ,-6.03723e+01,-6.27607e+01,-6.11864e+01,-5.87383e+01,-5.88855e+01,-5.82929e+01,-6.10587e+01,-5.78931e+01,,         0.15833,-1.40000e+01,
4.97218   ,-6.13087e+01,-6.12524e+01,-6.09567e+01,-5.98736e+01,-6.03365e+01,-5.64657e+01,-6.16989e+01,-5.79214e+01,,         0.16000,-1.50000e+01,
5.03079   ,-6.53504e+01,-6.61948e+01,-6.21286e+01,-6.40385e+01,-6.25177e+01,-5.66722e+01,-6.11699e+01,-5.80818e+01,,         0.16167,-1.50000e+01,
5.08940   ,-5.89030e+01,-6.22706e+01,-5.75473e+01,-5.66923e+01,-5.70937e+01,-5.70796e+01,-6.16878e+01,-5.81026e+01,,         0.16333,-1.50000e+01,
5.14801   ,-5.98176e+01,-5.97733e+01,-6.07044e+01,-5.90984e+01,-6.21587e+01,-5.71305e+01,-6.10285e+01,-5.71267e+01,,         0.16500,-1.50000e+01,
5.20662   ,-6.02294e+01,-5.83185e+01,-5.97022e+01,-6.10637e+01,-6.08385e+01,-5.76213e+01,-6.18195e+01,-5.68886e+01,,         0.16667,-1.50000e+01,
5.26523   ,-6.15378e+01,-6.14184e+01,-5.84396e+01,-6.23211e+01,-6.25572e+01,-5.75738e+01,-6.19142e+01,-5.70278e+01,,         0.16833,-1.50000e+01,
5.32384   ,-6.50477e+01,-6.14996e+01,-6.26231e+01,-6.16413e+01,-6.54798e+01,-5.72763e+01,-6.22429e+01,-5.74659e+01,,         0.17000,-1.50000e+01,
5.38245   ,-6.48748e+01,-6.53761e+01,-6.68042e+01,-6.04954e+01,-6.33394e+01,-5.70400e+01,-6.15404e+01,-5.86929e+01,,         0.17167,-1.60000e+01,
5.44106   ,-5.77299e+01,-5.70339e+01,-5.62104e+01,-6.01999e+01,-5.98158e+01,-5.70812e+01,-6.24734e+01,-5.77759e+01,,         0.17333,-1.60000e+01,
5.49967   ,-6.04849e+01,-6.11746e+01,-5.83859e+01,-6.02228e+01,-5.80491e+01,-5.72056e+01,-6.23561e+01,-5.77997e+01,,         0.17500,-1.60000e+01,
5.55828   ,-6.19037e+01,-6.12690e+01,-6.04147e+01,-6.20851e+01,-6.00311e+01,-5.83378e+01,-6.22596e+01,-5.73840e+01,,         0.17667,-1.60000e+01,
5.61689   ,-5.63009e+01,-5.72220e+01,-5.95075e+01,-5.78318e+01,-5.63287e+01,-5.78387e+01,-6.23112e+01,-5.81790e+01,,         0.17833,-1.70000e+01,
5.67551   ,-6.45083e+01,-6.17258e+01,-6.30389e+01,-6.27483e+01,-6.46148e+01,-5.64402e+01,-6.23767e+01,-5.86111e+01,,         0.18000,-1.80000e+01,
5.73412   ,-6.02886e+01,-6.01649e+01,-6.06493e+01,-6.19324e+01,-6.38182e+01,-5.75353e+01,-6.29740e+01,-5.71610e+01,,         0.18167,-1.90000e+01,
5.79273   ,-6.25791e+01,-5.86324e+01,-5.71128e+01,-6.05459e+01,-6.19928e+01,-5.71461e+01,-6.25744e+01,-5.73764e+01,,         0.18333,-1.90000e+01,
5.85134   ,-6.34318e+01,-6.30655e+01,-6.20683e+01,-5.96946e+01,-5.88219e+01,-5.72927e+01,-6.35767e+01,-5.86162e+01,,         0.18500,-2.00000e+01,
5.90995   ,-5.72660e+01,-6.14798e+01,-5.92981e+01,-5.61473e+01,-5.90504e+01,-5.66567e+01,-6.41618e+01,-5.84242e+01,,         0.18667,-2.20000e+01,
5.96856   ,-6.60064e+01,-6.30051e+01,-6.66858e+01,-6.45284e+01,-6.21152e+01,-5.75852e+01,-6.36353e+01,-5.88183e+01,,         0.18833,-2.30000e+01,
6.02717   ,-6.41875e+01,-6.53910e+01,-6.57089e+01,-5.92790e+01,-5.97108e+01,-5.74068e+01,-6.22985e+01,-5.76658e+01,,         0.19000,-2.40000e+01,
6.08578   ,-5.76912e+01,-5.97271e+01,-5.88538e+01,-5.80635e+01,-5.87499e+01,-5.79532e+01,-6.26985e+01,-5.75445e+01,,         0.19167,-2.50000e+01,
6.14439   ,-5.77279e+01,-6.15280e+01,-5.85744e+01,-5.99239e+01,-5.72677e+01,-5.75697e+01,-6.44414e+01,-5.77411e+01,,         0.19333,-2.70000e+01,
6.20300   ,-5.96817e+01,-5.79678e+01,-6.06574e+01,-5.98150e+01,-5.95156e+01,-5.71142e+01,-6.40210e+01,-5.85032e+01,,         0.19500,-2.80000e+01,
6.26161   ,-5.83607e+01,-6.03934e+01,-5.76704e+01,-5.87778e+01,-5.92790e+01,-5.74573e+01,-6.35745e+01,-5.73582e+01,,         0.19667,-2.90000e+01,
6.32022   ,-5.79025e+01,-5.94043e+01,-5.95649e+01,-5.81649e+01,-6.28438e+01,-5.72700e+01,-6.36975e+01,-5.73077e+01,,         0.19833,-3.10000e+01,
6.37883   ,-6.14808e+01,-5.86283e+01,-6.35943e+01,-6.05375e+01,-6.60509e+01,-5.77426e+01,-6.23335e+01,-5.81042e+01,,         0.20000,-3.20000e+01,
6.43744   ,-5.69390e+01,-5.53339e+01,-5.82179e+01,-5.90624e+01,-5.85423e+01,-5.64402e+01,-6.24252e+01,-5.82945e+01,,         0.20167,-3.30000e+01,
6.49605   ,-5.93401e+01,-6.32725e+01,-6.18493e+01,-6.07615e+01,-5.79595e+01,-5.70730e+01,-6.36288e+01,-5.74022e+01,,         0.20333,-3.40000e+01,
6.55466   ,-5.61765e+01,-5.86556e+01,-5.80554e+01,-6.02264e+01,-5.72370e+01,-5.73096e+01,-6.44394e+01,-5.75843e+01,,         0.20500,-3.50000e+01,
6.61327   ,-6.53628e+01,-6.27789e+01,-6.59570e+01,-6.18101e+01,-6.40830e+01,-5.68183e+01,-6.30488e+01,-5.82548e+01,,         0.20667,-3.60000e+01,
6.67188   ,-6.42113e+01,-6.35201e+01,-6.34402e+01,-6.10492e+01,-6.44282e+01,-5.76372e+01,-6.13645e+01,-5.83527e+01,,         0.20833,-3.70000e+01,
6.73049   ,-5.83245e+01,-5.95143e+01,-6.04123e+01,-6.28841e+01,-5.69805e+01,-5.67288e+01,-6.22040e+01,-5.77241e+01,,         0.21000,-3.70000e+01,
6.78910   ,-5.82338e+01,-5.84377e+01,-5.73199e+01,-5.83898e+01,-6.38878e+01,-5.62488e+01,-5.95810e+01,-5.93958e+01,,         0.21167,-3.80000e+01,
6.84771   ,-6.09623e+01,-6.05685e+01,-6.18039e+01,-6.35997e+01,-6.28932e+01,-5.66400e+01,-6.06131e+01,-5.85843e+01,,         0.21333,-3.80000e+01,
6.90632   ,-6.10092e+01,-6.01307e+01,-6.21568e+01,-5.60605e+01,-6.18584e+01,-5.67539e+01,-5.99137e+01,-5.79235e+01,,         0.21500,-3.80000e+01,
6.96493   ,-6.10482e+01,-6.22098e+01,-6.04963e+01,-6.43892e+01,-6.32540e+01,-5.65617e+01,-5.91720e+01,-5.78783e+01,,         0.21667,-3.90000e+01,
7.02354   ,-6.21825e+01,-6.03637e+01,-6.29040e+01,-6.03085e+01,-6.24415e+01,-5.67988e+01,-6.09029e+01,-5.73351e+01,,         0.21833,-3.90000e+01,
7.08215   ,-5.82414e+01,-5.99193e+01,-5.92742e+01,-6.01263e+01,-6.09296e+01,-5.75631e+01,-6.09914e+01,-5.83936e+01,,         0.22000,-3.90000e+01,
7.14077   ,-6.33295e+01,-6.04644e+01,-5.95384e+01,-6.35509e+01,-6.27913e+01,-5.69670e+01,-6.06912e+01,-5.78914e+01,,         0.22167,-3.90000e+01,
7.19938   ,-5.97153e+01,-5.93649e+01,-5.67868e+01,-6.01833e+01,-5.99643e+01,-5.68449e+01,-6.28549e+01,-5.86829e+01,,         0.22333,-3.80000e+01,
7.25799   ,-6.22467e+01,-6.49021e+01,-5.76731e+01,-6.01827e+01,-6.39772e+01,-5.75450e+01,-6.27915e+01,-5.72106e+01,,         0.22500,-3.80000e+01,
7.31660   ,-5.83034e+01,-6.11931e+01,-5.84345e+01,-5.96140e+01,-6.52882e+01,-5.67883e+01,-6.35366e+01,-5.74583e+01,,         0.22667,-3.80000e+01,
7.37521   ,-6.11246e+01,-5.98451e+01,-6.02414e+01,-5.69284e+01,-6.18594e+01,-5.75031e+01,-6.19737e+01,-5.86259e+01,,         0.22833,-3.70000e+01,
7.43382   ,-5.53235e+01,-5.67709e+01,-5.44968e+01,-5.81097e+01,-6.30834e+01,-5.67172e+01,-6.20328e+01,-5.88598e+01,,         0.23000,-3.60000e+01,
7.49243   ,-5.92558e+01,-6.12504e+01,-6.07411e+01,-6.13194e+01,-6.05054e+01,-5.66250e+01,-6.40973e+01,-5.80978e+01,,         0.23167,-3.50000e+01,
7.55104   ,-6.10507e+01,-6.31873e+01,-6.14685e+01,-5.92421e+01,-6.29189e+01,-5.67526e+01,-6.26877e+01,-5.65356e+01,,         0.23333,-3.40000e+01,
7.60965   ,-5.68533e+01,-5.46252e+01,-5.83389e+01,-6.15684e+01,-6.14980e+01,-5.74244e+01,-6.20598e+01,-5.66275e+01,,         0.23500,-3.30000e+01,
7.66826   ,-6.23949e+01,-6.41265e+01,-5.96107e+01,-6.21913e+01,-6.31695e+01,-5.69066e+01,-6.03919e+01,-5.72511e+01,,         0.23667,-3.20000e+01,
7.72687   ,-5.85395e+01,-5.66097e+01,-5.72388e+01,-6.12826e+01,-6.27674e+01,-5.70324e+01,-5.87169e+01,-5.66167e+01,,         0.23833,-3.00000e+01,
