Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
0.52108   ,-5.92098e+01,-5.89325e+01,-5.66046e+01,-5.54954e+01,-5.96518e+01,-5.60709e+01,-4.95946e+01,-5.81002e+01,,         0.02500,-3.80000e+01,
0.55424   ,-6.02410e+01,-5.72336e+01,-5.73381e+01,-5.54325e+01,-6.01037e+01,-5.58693e+01,-4.92764e+01,-5.82062e+01,,         0.02667,-3.30000e+01,
0.58740   ,-6.06420e+01,-5.79227e+01,-5.66282e+01,-5.55697e+01,-5.95177e+01,-5.61044e+01,-4.91904e+01,-5.81082e+01,,         0.02833,-2.80000e+01,
0.62056   ,-6.02322e+01,-5.90925e+01,-5.76040e+01,-5.52191e+01,-5.97982e+01,-5.59277e+01,-4.91362e+01,-5.79613e+01,,         0.03000,-2.30000e+01,
0.65372   ,-6.03117e+01,-5.86525e+01,-5.76691e+01,-5.56891e+01,-6.05145e+01,-5.62740e+01,-4.88151e+01,-5.77053e+01,,         0.03167,-1.70000e+01,
0.68688   ,-6.09962e+01,-5.80955e+01,-5.71097e+01,-5.49486e+01,-6.01408e+01,-5.60374e+01,-4.88133e+01,-5.80327e+01,,         0.03333,-1.20000e+01,
0.72003   ,-5.97656e+01,-5.89162e+01,-5.78474e+01,-5.50100e+01,-6.05046e+01,-5.58986e+01,-5.05417e+01,-5.90865e+01,,         0.03500,-7.00000e+00,
0.75319   ,-5.97911e+01,-5.84552e+01,-5.82721e+01,-5.52144e+01,-6.12687e+01,-5.62975e+01,-5.12176e+01,-5.97422e+01,,         0.03667,-3.00000e+00,
0.78635   ,-6.01719e+01,-5.82272e+01,-5.76718e+01,-5.49199e+01,-6.02244e+01,-5.58757e+01,-5.09702e+01,-5.90323e+01,,         0.03833,0.00000e+00,
0.81951   ,-5.98692e+01,-5.86844e+01,-5.74596e+01,-5.51988e+01,-6.07621e+01,-5.56154e+01,-5.02943e+01,-5.87017e+01,,         0.04000,3.00000e+00,
0.85267   ,-6.05848e+01,-5.86165e+01,-5.71915e+01,-5.50835e+01,-6.02191e+01,-5.59713e+01,-4.95831e+01,-5.80072e+01,,         0.04167,5.00000e+00,
0.88583   ,-6.08397e+01,-5.85456e+01,-5.72480e+01,-5.55163e+01,-6.03251e+01,-5.58588e+01,-4.94448e+01,-5.79806e+01,,         0.04333,7.00000e+00,
0.91899   ,-6.05646e+01,-5.80769e+01,-5.73019e+01,-5.53280e+01,-6.02342e+01,-5.57072e+01,-4.92800e+01,-5.79255e+01,,         0.04500,8.00000e+00,
0.95214   ,-6.04961e+01,-5.81062e+01,-5.77134e+01,-5.53246e+01,-6.01264e+01,-5.56804e+01,-4.89143e+01,-5.79301e+01,,         0.04667,1.00000e+01,
0.98530   ,-6.07492e+01,-5.83566e+01,-5.77500e+01,-5.56570e+01,-6.05138e+01,-5.57320e+01,-4.89251e+01,-5.81477e+01,,         0.04833,1.00000e+01,
1.01846   ,-6.15708e+01,-5.81860e+01,-5.70034e+01,-5.51820e+01,-6.01421e+01,-5.59629e+01,-4.94554e+01,-5.81550e+01,,         0.05000,1.10000e+01,
1.05162   ,-6.04221e+01,-5.84139e+01,-5.82429e+01,-5.51614e+01,-6.13386e+01,-5.54451e+01,-5.08527e+01,-5.94230e+01,,         0.05167,1.20000e+01,
1.08478   ,-5.97240e+01,-5.86371e+01,-5.85788e+01,-5.50786e+01,-5.99379e+01,-5.62747e+01,-5.11693e+01,-5.94011e+01,,         0.05333,1.20000e+01,
1.11794   ,-6.01508e+01,-5.90451e+01,-5.79703e+01,-5.54643e+01,-6.04314e+01,-5.57988e+01,-5.06717e+01,-5.90438e+01,,         0.05500,1.20000e+01,
1.15109   ,-6.02304e+01,-5.79266e+01,-5.72800e+01,-5.52513e+01,-6.01280e+01,-5.60383e+01,-5.00089e+01,-5.78890e+01,,         0.05667,1.30000e+01,
1.18425   ,-6.09252e+01,-5.88581e+01,-5.73963e+01,-5.55719e+01,-6.02336e+01,-5.59632e+01,-4.91539e+01,-5.80289e+01,,         0.05833,1.30000e+01,
1.21741   ,-6.03403e+01,-5.73114e+01,-5.73439e+01,-5.52711e+01,-6.05864e+01,-5.57167e+01,-4.93094e+01,-5.80754e+01,,         0.06000,1.40000e+01,
1.25057   ,-6.06708e+01,-5.87362e+01,-5.77810e+01,-5.55690e+01,-5.91803e+01,-5.59627e+01,-4.91482e+01,-5.75231e+01,,         0.06167,1.40000e+01,
1.28373   ,-6.07266e+01,-5.81821e+01,-5.75685e+01,-5.55432e+01,-5.94658e+01,-5.53167e+01,-4.91976e+01,-5.77299e+01,,         0.06333,1.50000e+01,
1.31689   ,-6.07626e+01,-5.98758e+01,-5.74198e+01,-5.57546e+01,-6.03796e+01,-5.58093e+01,-4.89932e+01,-5.77937e+01,,         0.06500,1.50000e+01,
1.35004   ,-6.07654e+01,-5.75286e+01,-5.74787e+01,-5.52786e+01,-6.07575e+01,-5.58274e+01,-5.01136e+01,-5.87738e+01,,         0.06667,1.60000e+01,
1.38320   ,-6.03652e+01,-5.85404e+01,-5.86343e+01,-5.52010e+01,-6.12873e+01,-5.58909e+01,-5.09689e+01,-5.91326e+01,,         0.06833,1.60000e+01,
1.41636   ,-5.93785e+01,-5.89630e+01,-5.83910e+01,-5.50208e+01,-6.12512e+01,-5.61304e+01,-5.08221e+01,-5.88015e+01,,         0.07000,1.70000e+01,
1.44952   ,-6.05931e+01,-5.87500e+01,-5.70682e+01,-5.52080e+01,-6.02531e+01,-5.61297e+01,-5.03414e+01,-5.80997e+01,,         0.07167,1.70000e+01,
1.48268   ,-6.03744e+01,-5.86557e+01,-5.70369e+01,-5.54059e+01,-6.01408e+01,-5.59153e+01,-4.95397e+01,-5.84256e+01,,         0.07333,1.80000e+01,
1.51584   ,-6.08413e+01,-5.84372e+01,-5.73472e+01,-5.53998e+01,-5.92351e+01,-5.54698e+01,-4.93382e+01,-5.79750e+01,,         0.07500,1.80000e+01,
1.54899   ,-6.13687e+01,-5.81796e+01,-5.74708e+01,-5.55660e+01,-6.05233e+01,-5.56505e+01,-4.90048e+01,-5.79294e+01,,         0.07667,1.90000e+01,
1.58215   ,-6.10067e+01,-5.86765e+01,-5.76696e+01,-5.58673e+01,-6.05575e+01,-5.54638e+01,-4.90751e+01,-5.80763e+01,,         0.07833,1.90000e+01,
1.61531   ,-6.00536e+01,-5.88812e+01,-5.76774e+01,-5.57451e+01,-6.00399e+01,-5.54327e+01,-4.88402e+01,-5.76323e+01,,         0.08000,2.00000e+01,
1.64847   ,-5.95883e+01,-5.87960e+01,-5.78981e+01,-5.50860e+01,-6.06275e+01,-5.61280e+01,-4.89395e+01,-5.73761e+01,,         0.08167,2.00000e+01,
1.68163   ,-6.08697e+01,-5.79007e+01,-5.83111e+01,-5.55504e+01,-6.10603e+01,-5.51863e+01,-5.05377e+01,-5.87145e+01,,         0.08333,2.00000e+01,
1.71479   ,-5.98852e+01,-5.70711e+01,-5.81376e+01,-5.56119e+01,-6.13262e+01,-5.58305e+01,-5.09760e+01,-5.88706e+01,,         0.08500,2.00000e+01,
1.74795   ,-5.97123e+01,-5.91632e+01,-5.79946e+01,-5.57905e+01,-6.06315e+01,-5.57767e+01,-5.06046e+01,-5.81313e+01,,         0.08667,2.00000e+01,
1.78110   ,-6.00022e+01,-5.86164e+01,-5.77360e+01,-5.59729e+01,-6.05373e+01,-5.64848e+01,-4.97868e+01,-5.77710e+01,,         0.08833,1.90000e+01,
1.81426   ,-6.11086e+01,-5.86428e+01,-5.68998e+01,-5.56641e+01,-6.03469e+01,-5.56408e+01,-4.90479e+01,-5.79872e+01,,         0.09000,1.90000e+01,
1.84742   ,-6.07324e+01,-5.89285e+01,-5.74860e+01,-5.58848e+01,-6.09506e+01,-5.57924e+01,-4.90120e+01,-5.81006e+01,,         0.09167,1.90000e+01,
1.88058   ,-6.09585e+01,-5.80957e+01,-5.75226e+01,-5.61971e+01,-6.05487e+01,-5.59100e+01,-4.89903e+01,-5.78944e+01,,         0.09333,1.80000e+01,
1.91374   ,-6.03119e+01,-5.81223e+01,-5.72059e+01,-5.57656e+01,-6.04239e+01,-5.57338e+01,-4.89638e+01,-5.77515e+01,,         0.09500,1.80000e+01,
1.94690   ,-6.07205e+01,-5.69062e+01,-5.74966e+01,-5.61343e+01,-5.99121e+01,-5.58713e+01,-4.89249e+01,-5.72511e+01,,         0.09667,1.70000e+01,
1.98005   ,-6.04299e+01,-5.86155e+01,-5.68592e+01,-5.52086e+01,-5.98442e+01,-5.61180e+01,-4.93323e+01,-5.77293e+01,,         0.09833,1.70000e+01,
2.01321   ,-6.02709e+01,-5.86946e+01,-5.73894e+01,-5.54671e+01,-6.09296e+01,-5.70171e+01,-5.09263e+01,-5.87409e+01,,         0.10000,1.60000e+01,
2.04637   ,-6.02158e+01,-5.82280e+01,-5.77515e+01,-5.52717e+01,-6.04605e+01,-5.60525e+01,-5.09630e+01,-5.82297e+01,,         0.10167,1.50000e+01,
2.07953   ,-6.02408e+01,-5.87733e+01,-5.71019e+01,-5.56478e+01,-6.03871e+01,-5.56070e+01,-5.03266e+01,-5.80943e+01,,         0.10333,1.40000e+01,
2.11269   ,-6.03691e+01,-5.87020e+01,-5.63671e+01,-5.55095e+01,-6.03144e+01,-5.49218e+01,-4.94417e+01,-5.77755e+01,,         0.10500,1.40000e+01,
2.14585   ,-6.07429e+01,-5.83787e+01,-5.69496e+01,-5.56834e+01,-6.01606e+01,-5.58282e+01,-4.92711e+01,-5.77196e+01,,         0.10667,1.30000e+01,
2.17900   ,-6.12111e+01,-5.86946e+01,-5.71669e+01,-5.59287e+01,-6.01583e+01,-5.51712e+01,-4.89852e+01,-5.80063e+01,,         0.10833,1.20000e+01,
2.21216   ,-6.10143e+01,-5.83772e+01,-5.71245e+01,-5.56272e+01,-5.99251e+01,-5.58061e+01,-4.89417e+01,-5.79481e+01,,         0.11000,1.10000e+01,
2.24532   ,-6.14071e+01,-5.85808e+01,-5.72326e+01,-5.57767e+01,-5.97580e+01,-5.59720e+01,-4.87029e+01,-5.77300e+01,,         0.11167,1.00000e+01,
2.27848   ,-6.12816e+01,-5.86622e+01,-5.76182e+01,-5.58735e+01,-5.97883e+01,-5.58444e+01,-4.87343e+01,-5.69670e+01,,         0.11333,9.00000e+00,
2.31164   ,-6.01651e+01,-5.84806e+01,-5.65664e+01,-5.53581e+01,-6.07824e+01,-5.54775e+01,-4.99370e+01,-5.83182e+01,,         0.11500,8.00000e+00,
2.34480   ,-6.07767e+01,-5.90998e+01,-5.78266e+01,-5.46132e+01,-6.08470e+01,-5.61512e+01,-5.13160e+01,-5.89590e+01,,         0.11667,7.00000e+00,
2.37795   ,-6.04651e+01,-5.95128e+01,-5.76613e+01,-5.51596e+01,-6.06809e+01,-5.61740e+01,-5.08808e+01,-5.84633e+01,,         0.11833,6.00000e+00,
2.41111   ,-6.05672e+01,-5.90871e+01,-5.69343e+01,-5.55090e+01,-5.97847e+01,-5.57897e+01,-5.00956e+01,-5.83868e+01,,         0.12000,4.00000e+00,
2.44427   ,-6.07076e+01,-5.79138e+01,-5.66814e+01,-5.55149e+01,-5.81380e+01,-5.60644e+01,-4.92914e+01,-5.79342e+01,,         0.12167,3.00000e+00,
2.47743   ,-6.06052e+01,-5.77667e+01,-5.68011e+01,-5.51622e+01,-5.85164e+01,-5.56878e+01,-4.91853e+01,-5.80213e+01,,         0.12333,1.00000e+00,
2.51059   ,-6.14473e+01,-5.86584e+01,-5.73446e+01,-5.56545e+01,-6.03157e+01,-5.59610e+01,-4.92027e+01,-5.79040e+01,,         0.12500,-1.00000e+00,
2.54375   ,-6.15244e+01,-5.84255e+01,-5.74098e+01,-5.55176e+01,-5.97109e+01,-5.59783e+01,-4.90354e+01,-5.78664e+01,,         0.12667,-3.00000e+00,
2.57691   ,-6.13739e+01,-5.84185e+01,-5.76338e+01,-5.58489e+01,-6.04604e+01,-5.60978e+01,-4.89299e+01,-5.74353e+01,,         0.12833,-5.00000e+00,
2.61006   ,-6.11521e+01,-5.88129e+01,-5.72919e+01,-5.48943e+01,-6.00030e+01,-5.57633e+01,-4.91063e+01,-5.76244e+01,,         0.13000,-7.00000e+00,
2.64322   ,-6.11956e+01,-5.87726e+01,-5.68092e+01,-5.52672e+01,-5.98013e+01,-5.58299e+01,-5.05726e+01,-5.77838e+01,,         0.13167,-1.00000e+01,
2.67638   ,-6.04136e+01,-5.87326e+01,-5.80140e+01,-5.55155e+01,-6.11178e+01,-5.53923e+01,-5.11724e+01,-5.86827e+01,,         0.13333,-1.20000e+01,
2.70954   ,-6.04579e+01,-5.94728e+01,-5.75675e+01,-5.56314e+01,-6.03165e+01,-5.56821e+01,-5.04790e+01,-5.87868e+01,,         0.13500,-1.50000e+01,
2.74270   ,-6.08973e+01,-5.86335e+01,-5.65159e+01,-5.53383e+01,-6.09920e+01,-5.58821e+01,-4.97102e+01,-5.77285e+01,,         0.13667,-1.80000e+01,
2.77586   ,-6.11214e+01,-5.85194e+01,-5.70035e+01,-5.55326e+01,-5.92639e+01,-5.54998e+01,-4.91836e+01,-5.78847e+01,,         0.13833,-2.00000e+01,
2.80901   ,-6.11401e+01,-5.87985e+01,-5.72120e+01,-5.52297e+01,-6.01978e+01,-5.58454e+01,-4.89856e+01,-5.78727e+01,,         0.14000,-2.30000e+01,
2.84217   ,-6.14835e+01,-5.83255e+01,-5.73043e+01,-5.54971e+01,-6.01946e+01,-5.55983e+01,-4.91305e+01,-5.78513e+01,,         0.14167,-2.60000e+01,
2.87533   ,-6.15244e+01,-5.88502e+01,-5.71363e+01,-5.52178e+01,-5.89730e+01,-5.59281e+01,-4.88279e+01,-5.75832e+01,,         0.14333,-2.80000e+01,
2.90849   ,-6.12801e+01,-5.77801e+01,-5.71974e+01,-5.57386e+01,-5.97060e+01,-5.57328e+01,-4.87913e+01,-5.76416e+01,,         0.14500,-3.10000e+01,
2.94165   ,-6.20982e+01,-5.76960e+01,-5.65973e+01,-5.52328e+01,-6.04153e+01,-5.56084e+01,-4.90566e+01,-5.81175e+01,,         0.14667,-3.30000e+01,
2.97481   ,-6.11603e+01,-5.87645e+01,-5.75596e+01,-5.55259e+01,-6.12016e+01,-5.48147e+01,-5.04403e+01,-5.84461e+01,,         0.14833,-3.50000e+01,
3.00796   ,-6.10544e+01,-5.91909e+01,-5.76561e+01,-5.57979e+01,-6.02275e+01,-5.49775e+01,-5.02353e+01,-5.83618e+01,,         0.15000,-3.70000e+01,
3.04112   ,-6.10678e+01,-5.93435e+01,-5.74106e+01,-5.59927e+01,-6.07049e+01,-5.54581e+01,-4.95578e+01,-5.77156e+01,,         0.15167,-3.90000e+01,
3.07428   ,-6.08763e+01,-5.89077e+01,-5.67033e+01,-5.59032e+01,-6.02501e+01,-5.50872e+01,-4.87140e+01,-5.75573e+01,,         0.15333,-4.00000e+01,
3.10744   ,-6.05840e+01,-5.86370e+01,-5.70731e+01,-5.60389e+01,-5.95604e+01,-5.50180e+01,-4.87307e+01,-5.76481e+01,,         0.15500,-4.20000e+01,
3.14060   ,-6.04913e+01,-5.89536e+01,-5.66598e+01,-5.60246e+01,-6.00532e+01,-5.54804e+01,-4.87895e+01,-5.74880e+01,,         0.15667,-4.30000e+01,
3.17376   ,-6.00988e+01,-5.87093e+01,-5.69351e+01,-5.60261e+01,-5.90127e+01,-5.57927e+01,-4.88306e+01,-5.78038e+01,,         0.15833,-4.40000e+01,
3.20691   ,-5.99856e+01,-5.88613e+01,-5.68272e+01,-5.59483e+01,-5.90239e+01,-5.52846e+01,-4.90003e+01,-5.73987e+01,,         0.16000,-4.50000e+01,
3.24007   ,-5.97244e+01,-5.91368e+01,-5.63701e+01,-5.56814e+01,-5.94126e+01,-5.52812e+01,-4.88347e+01,-5.67486e+01,,         0.16167,-4.60000e+01,
3.27323   ,-6.01200e+01,-5.85277e+01,-5.65199e+01,-5.61546e+01,-6.01046e+01,-5.50944e+01,-4.90116e+01,-5.80617e+01,,         0.16333,-4.60000e+01,
3.30639   ,-5.93979e+01,-5.87944e+01,-5.79335e+01,-5.64947e+01,-6.04366e+01,-5.56419e+01,-4.98391e+01,-5.90905e+01,,         0.16500,-4.70000e+01,
3.33955   ,-5.89119e+01,-5.87834e+01,-5.75469e+01,-5.67654e+01,-6.07758e+01,-5.57035e+01,-4.98120e+01,-5.84010e+01,,         0.16667,-4.70000e+01,
3.37271   ,-5.88084e+01,-5.77337e+01,-5.67216e+01,-5.64713e+01,-5.93528e+01,-5.56247e+01,-4.91528e+01,-5.84161e+01,,         0.16833,-4.80000e+01,
3.40587   ,-5.86929e+01,-5.88764e+01,-5.64749e+01,-5.58660e+01,-5.90418e+01,-5.49936e+01,-4.89626e+01,-5.81731e+01,,         0.17000,-4.80000e+01,
3.43902   ,-5.86670e+01,-5.89873e+01,-5.64564e+01,-5.62190e+01,-5.90296e+01,-5.50721e+01,-4.89521e+01,-5.80721e+01,,         0.17167,-4.80000e+01,
3.47218   ,-5.86304e+01,-5.87243e+01,-5.59764e+01,-5.60797e+01,-5.86707e+01,-5.51190e+01,-4.89691e+01,-5.80616e+01,,         0.17333,-4.70000e+01,
3.50534   ,-5.83599e+01,-5.79454e+01,-5.58344e+01,-5.62366e+01,-5.91777e+01,-5.51736e+01,-4.89999e+01,-5.75355e+01,,         0.17500,-4.70000e+01,
3.53850   ,-5.80002e+01,-5.82140e+01,-5.61735e+01,-5.61249e+01,-5.88158e+01,-5.49699e+01,-4.90712e+01,-5.72108e+01,,         0.17667,-4.70000e+01,
3.57166   ,-5.82123e+01,-5.84593e+01,-5.63008e+01,-5.54760e+01,-5.89826e+01,-5.53475e+01,-4.92918e+01,-5.76251e+01,,         0.17833,-4.70000e+01,
3.60482   ,-5.75960e+01,-5.87137e+01,-5.70241e+01,-5.63425e+01,-5.90976e+01,-5.55341e+01,-4.94036e+01,-5.85908e+01,,         0.18000,-4.60000e+01,
3.63797   ,-5.75315e+01,-5.72587e+01,-5.66155e+01,-5.65924e+01,-5.91416e+01,-5.59258e+01,-4.95374e+01,-5.85109e+01,,         0.18167,-4.60000e+01,
3.67113   ,-5.75506e+01,-5.81324e+01,-5.64477e+01,-5.67723e+01,-5.92030e+01,-5.57113e+01,-4.94040e+01,-5.84838e+01,,         0.18333,-4.50000e+01,
3.70429   ,-5.71394e+01,-5.84381e+01,-5.63417e+01,-5.60039e+01,-5.83133e+01,-5.57887e+01,-4.92446e+01,-5.85221e+01,,         0.18500,-4.50000e+01,
3.73745   ,-5.83534e+01,-5.89297e+01,-5.64430e+01,-5.62735e+01,-5.84878e+01,-5.53426e+01,-4.90290e+01,-5.81751e+01,,         0.18667,-4.40000e+01,
3.77061   ,-5.81991e+01,-5.88247e+01,-5.65720e+01,-5.57501e+01,-5.87525e+01,-5.54553e+01,-4.88999e+01,-5.82632e+01,,         0.18833,-4.30000e+01,
3.80377   ,-5.90255e+01,-5.89782e+01,-5.69535e+01,-5.54345e+01,-5.91865e+01,-5.54924e+01,-4.89337e+01,-5.84991e+01,,         0.19000,-4.20000e+01,
3.83692   ,-6.03839e+01,-5.88116e+01,-5.67660e+01,-5.55455e+01,-5.87014e+01,-5.54867e+01,-4.89717e+01,-5.83160e+01,,         0.19167,-4.10000e+01,
3.87008   ,-6.10681e+01,-5.96167e+01,-5.72793e+01,-5.51283e+01,-5.92440e+01,-5.55676e+01,-4.90336e+01,-5.77630e+01,,         0.19333,-3.90000e+01,
3.90324   ,-6.24130e+01,-5.86259e+01,-5.71509e+01,-5.48383e+01,-5.95156e+01,-5.58102e+01,-4.93657e+01,-5.83353e+01,,         0.19500,-3.70000e+01,
3.93640   ,-6.17430e+01,-5.72519e+01,-5.90991e+01,-5.51028e+01,-6.06320e+01,-5.63936e+01,-5.07324e+01,-5.93874e+01,,         0.19667,-3.60000e+01,
3.96956   ,-6.18073e+01,-5.77113e+01,-5.86345e+01,-5.54729e+01,-6.04136e+01,-5.63908e+01,-5.07901e+01,-5.96776e+01,,         0.19833,-3.40000e+01,
4.00272   ,-6.09797e+01,-5.85777e+01,-5.75705e+01,-5.49282e+01,-5.99857e+01,-5.52974e+01,-5.06435e+01,-5.91039e+01,,         0.20000,-3.10000e+01,
4.03587   ,-6.11557e+01,-5.84511e+01,-5.69765e+01,-5.48246e+01,-5.99854e+01,-5.60140e+01,-4.97863e+01,-5.81019e+01,,         0.20167,-2.90000e+01,
4.06903   ,-6.15516e+01,-5.87568e+01,-5.72588e+01,-5.48699e+01,-5.99379e+01,-5.63180e+01,-4.94345e+01,-5.83364e+01,,         0.20333,-2.70000e+01,
4.10219   ,-6.16022e+01,-5.91078e+01,-5.71393e+01,-5.48372e+01,-5.95647e+01,-5.54343e+01,-4.91447e+01,-5.84429e+01,,         0.20500,-2.40000e+01,
4.13535   ,-6.10918e+01,-5.91584e+01,-5.69725e+01,-5.49326e+01,-5.92065e+01,-5.62437e+01,-4.92797e+01,-5.80483e+01,,         0.20667,-2.10000e+01,
4.16851   ,-6.14724e+01,-5.93769e+01,-5.77479e+01,-5.48773e+01,-5.97821e+01,-5.63839e+01,-4.93956e+01,-5.78995e+01,,         0.20833,-1.80000e+01,
4.20167   ,-6.24411e+01,-5.94131e+01,-5.77882e+01,-5.47773e+01,-5.98632e+01,-5.62309e+01,-4.89534e+01,-5.75641e+01,,         0.21000,-1.50000e+01,
4.23483   ,-6.18797e+01,-5.88639e+01,-5.76374e+01,-5.46821e+01,-6.02993e+01,-5.65715e+01,-5.04584e+01,-5.91749e+01,,         0.21167,-1.30000e+01,
4.26798   ,-6.10380e+01,-5.86395e+01,-5.78839e+01,-5.49298e+01,-6.03874e+01,-5.57400e+01,-5.09862e+01,-5.93500e+01,,         0.21333,-1.00000e+01,
4.30114   ,-6.14442e+01,-5.83670e+01,-5.79687e+01,-5.50168e+01,-5.99223e+01,-5.66864e+01,-5.07672e+01,-5.95332e+01,,         0.21500,-8.00000e+00,
4.33430   ,-6.15025e+01,-5.91377e+01,-5.72165e+01,-5.44525e+01,-6.07348e+01,-5.61236e+01,-5.04315e+01,-5.85620e+01,,         0.21667,-7.00000e+00,
4.36746   ,-6.14990e+01,-5.87155e+01,-5.63028e+01,-5.47858e+01,-5.98202e+01,-5.60496e+01,-4.98304e+01,-5.80678e+01,,         0.21833,-6.00000e+00,
