Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
0.22411   ,-5.73789e+01,-5.66179e+01,-5.65081e+01,-5.38831e+01,-5.75708e+01,-5.37925e+01,-6.49929e+01,-5.50632e+01,,         0.22333,4.00000e+01,
0.28272   ,-5.46813e+01,-5.53693e+01,-5.51330e+01,-5.29706e+01,-5.58682e+01,-5.45008e+01,-6.48841e+01,-5.50016e+01,,         0.22500,2.20000e+01,
0.34133   ,-5.85417e+01,-5.70621e+01,-5.67774e+01,-5.53644e+01,-5.77898e+01,-5.34507e+01,-6.54037e+01,-5.50970e+01,,         0.22667,6.00000e+00,
0.39994   ,-5.89341e+01,-5.70265e+01,-5.71142e+01,-5.58822e+01,-5.76395e+01,-5.38412e+01,-6.43817e+01,-5.43960e+01,,         0.22833,-8.00000e+00,
0.45855   ,-5.63007e+01,-5.60147e+01,-5.57754e+01,-5.28804e+01,-5.67548e+01,-5.33748e+01,-6.48272e+01,-5.36618e+01,,         0.23000,-1.90000e+01,
0.51717   ,-5.55485e+01,-5.61153e+01,-5.51043e+01,-5.27533e+01,-5.69636e+01,-5.37059e+01,-6.58857e+01,-5.34305e+01,,         0.23167,-2.70000e+01,
0.57578   ,-5.71660e+01,-5.81439e+01,-5.61898e+01,-5.42830e+01,-5.79970e+01,-5.35677e+01,-6.50735e+01,-5.37225e+01,,         0.23333,-3.10000e+01,
0.63439   ,-5.89352e+01,-5.70975e+01,-5.70880e+01,-5.62455e+01,-5.82647e+01,-5.33890e+01,-6.33202e+01,-5.40588e+01,,         0.23500,-3.30000e+01,
0.69300   ,-5.71157e+01,-5.58100e+01,-5.48567e+01,-5.50676e+01,-5.65587e+01,-5.36495e+01,-6.36386e+01,-5.39183e+01,,         0.23667,-3.20000e+01,
0.75161   ,-5.48504e+01,-5.43046e+01,-5.34902e+01,-5.16535e+01,-5.61399e+01,-5.41323e+01,-6.38629e+01,-5.35305e+01,,         0.23833,-3.00000e+01,
0.81022   ,-5.75879e+01,-5.78128e+01,-5.54718e+01,-5.40483e+01,-5.78395e+01,-5.36250e+01,-6.45698e+01,-5.42157e+01,,         0.24000,-2.70000e+01,
0.86883   ,-5.79951e+01,-5.55073e+01,-5.67765e+01,-5.48959e+01,-5.78068e+01,-5.40377e+01,-6.52574e+01,-5.36576e+01,,         0.24167,-2.30000e+01,
0.92744   ,-6.03309e+01,-5.75208e+01,-5.95735e+01,-5.84950e+01,-5.65247e+01,-5.38940e+01,-6.19833e+01,-5.36862e+01,,         0.24333,-1.90000e+01,
0.98605   ,-5.80064e+01,-5.82847e+01,-5.67958e+01,-5.50746e+01,-5.72410e+01,-5.35191e+01,-6.62075e+01,-5.41647e+01,,         0.24500,-1.50000e+01,
1.04466   ,-5.71021e+01,-5.93460e+01,-5.52897e+01,-5.36659e+01,-5.74806e+01,-5.36766e+01,-6.41476e+01,-5.38893e+01,,         0.24667,-1.20000e+01,
1.10327   ,-5.71875e+01,-5.70030e+01,-5.53966e+01,-5.32315e+01,-5.71790e+01,-5.36660e+01,-6.38903e+01,-5.38216e+01,,         0.24833,-8.00000e+00,
1.16188   ,-5.77985e+01,-5.62052e+01,-5.68301e+01,-5.42502e+01,-5.74922e+01,-5.37396e+01,-6.30189e+01,-5.37517e+01,,         0.25000,-5.00000e+00,
1.22049   ,-6.08213e+01,-5.80854e+01,-5.77713e+01,-5.80980e+01,-5.80962e+01,-5.37400e+01,-6.41119e+01,-5.37235e+01,,         0.25167,-3.00000e+00,
1.27910   ,-5.51604e+01,-5.57036e+01,-5.39570e+01,-5.41419e+01,-5.71075e+01,-5.39594e+01,-6.53059e+01,-5.38920e+01,,         0.25333,0.00000e+00,
1.33771   ,-5.72352e+01,-5.92813e+01,-5.49615e+01,-5.33511e+01,-5.72714e+01,-5.40324e+01,-6.41776e+01,-5.36788e+01,,         0.25500,1.00000e+00,
1.39632   ,-5.63867e+01,-5.79186e+01,-5.40245e+01,-5.33093e+01,-5.65175e+01,-5.39064e+01,-6.36976e+01,-5.35377e+01,,         0.25667,3.00000e+00,
1.45493   ,-5.69387e+01,-5.80184e+01,-5.61244e+01,-5.36332e+01,-5.77622e+01,-5.37711e+01,-6.34610e+01,-5.37196e+01,,         0.25833,4.00000e+00,
1.51354   ,-6.13094e+01,-5.75643e+01,-5.90056e+01,-5.82875e+01,-5.77337e+01,-5.38567e+01,-6.44539e+01,-5.34905e+01,,         0.26000,5.00000e+00,
1.57215   ,-5.73858e+01,-5.66518e+01,-5.55583e+01,-5.37778e+01,-5.74270e+01,-5.40964e+01,-6.59780e+01,-5.40660e+01,,         0.26167,6.00000e+00,
1.63076   ,-5.56707e+01,-5.69183e+01,-5.52030e+01,-5.26733e+01,-5.68043e+01,-5.31142e+01,-6.52937e+01,-5.38977e+01,,         0.26333,7.00000e+00,
1.68937   ,-5.56823e+01,-5.61906e+01,-5.55454e+01,-5.28762e+01,-5.70571e+01,-5.35997e+01,-6.41638e+01,-5.41597e+01,,         0.26500,7.00000e+00,
1.74798   ,-5.64660e+01,-5.60994e+01,-5.56425e+01,-5.33758e+01,-5.65142e+01,-5.38755e+01,-6.40802e+01,-5.40882e+01,,         0.26667,8.00000e+00,
1.80659   ,-6.01689e+01,-5.62094e+01,-5.84928e+01,-5.82177e+01,-5.83076e+01,-5.39907e+01,-6.52062e+01,-5.37054e+01,,         0.26833,8.00000e+00,
1.86520   ,-5.65181e+01,-5.49526e+01,-5.49712e+01,-5.37326e+01,-5.55794e+01,-5.38653e+01,-6.33577e+01,-5.38246e+01,,         0.27000,8.00000e+00,
1.92381   ,-5.74017e+01,-5.72568e+01,-5.48785e+01,-5.39123e+01,-5.86981e+01,-5.42580e+01,-6.47312e+01,-5.37674e+01,,         0.27167,8.00000e+00,
1.98243   ,-5.57123e+01,-5.82574e+01,-5.52604e+01,-5.28651e+01,-5.72335e+01,-5.41048e+01,-6.48767e+01,-5.39058e+01,,         0.27333,8.00000e+00,
2.04104   ,-5.58779e+01,-5.76414e+01,-5.31328e+01,-5.24182e+01,-5.66076e+01,-5.37512e+01,-6.51752e+01,-5.41032e+01,,         0.27500,8.00000e+00,
2.09965   ,-5.87857e+01,-5.68693e+01,-5.72103e+01,-5.54844e+01,-5.73189e+01,-5.40123e+01,-6.42794e+01,-5.41637e+01,,         0.27667,8.00000e+00,
2.15826   ,-5.73819e+01,-5.91590e+01,-5.57900e+01,-5.35047e+01,-5.74002e+01,-5.42592e+01,-6.43004e+01,-5.39616e+01,,         0.27833,8.00000e+00,
2.21687   ,-5.62394e+01,-5.60852e+01,-5.52446e+01,-5.33107e+01,-5.70239e+01,-5.40466e+01,-6.53953e+01,-5.34143e+01,,         0.28000,7.00000e+00,
2.27548   ,-5.64141e+01,-5.79543e+01,-5.48228e+01,-5.35447e+01,-5.76228e+01,-5.37233e+01,-6.45559e+01,-5.37602e+01,,         0.28167,7.00000e+00,
2.33409   ,-5.64152e+01,-5.74052e+01,-5.42817e+01,-5.29071e+01,-5.69171e+01,-5.42823e+01,-6.46065e+01,-5.37990e+01,,         0.28333,6.00000e+00,
2.39270   ,-5.76387e+01,-5.66283e+01,-5.59468e+01,-5.52365e+01,-5.65848e+01,-5.35307e+01,-6.56589e+01,-5.37861e+01,,         0.28500,6.00000e+00,
2.45131   ,-5.67237e+01,-5.68722e+01,-5.59930e+01,-5.33734e+01,-5.69669e+01,-5.39495e+01,-6.37421e+01,-5.36310e+01,,         0.28667,5.00000e+00,
2.50992   ,-5.62386e+01,-5.70079e+01,-5.60741e+01,-5.29140e+01,-5.65595e+01,-5.41802e+01,-6.48930e+01,-5.33720e+01,,         0.28833,5.00000e+00,
2.56853   ,-5.64754e+01,-5.77614e+01,-5.52864e+01,-5.32855e+01,-5.72788e+01,-5.37955e+01,-6.44525e+01,-5.36800e+01,,         0.29000,4.00000e+00,
2.62714   ,-6.09986e+01,-5.85327e+01,-5.67901e+01,-5.67654e+01,-5.84130e+01,-5.37281e+01,-6.41335e+01,-5.39165e+01,,         0.29167,4.00000e+00,
2.68575   ,-6.00696e+01,-5.78332e+01,-5.76031e+01,-5.67189e+01,-5.67216e+01,-5.37927e+01,-6.42631e+01,-5.31312e+01,,         0.29333,3.00000e+00,
2.74436   ,-5.79198e+01,-5.83136e+01,-5.49023e+01,-5.38240e+01,-5.78076e+01,-5.38209e+01,-6.54478e+01,-5.33973e+01,,         0.29500,3.00000e+00,
2.80297   ,-5.47797e+01,-5.70705e+01,-5.30837e+01,-5.16761e+01,-5.62495e+01,-5.34692e+01,-6.56994e+01,-5.36226e+01,,         0.29667,3.00000e+00,
2.86158   ,-5.52672e+01,-5.53618e+01,-5.38983e+01,-5.22621e+01,-5.62622e+01,-5.39472e+01,-6.42712e+01,-5.35879e+01,,         0.29833,3.00000e+00,
2.92019   ,-5.92787e+01,-5.65028e+01,-5.63475e+01,-5.55556e+01,-5.69101e+01,-5.35606e+01,-6.55275e+01,-5.39315e+01,,         0.30000,2.00000e+00,
2.97880   ,-5.90105e+01,-5.66116e+01,-5.54888e+01,-5.66291e+01,-5.66588e+01,-5.40806e+01,-6.56138e+01,-5.34298e+01,,         0.30167,2.00000e+00,
3.03741   ,-5.61688e+01,-5.74052e+01,-5.60990e+01,-5.33888e+01,-5.62934e+01,-5.35214e+01,-6.30137e+01,-5.37738e+01,,         0.30333,2.00000e+00,
3.09602   ,-5.70859e+01,-5.62464e+01,-5.68741e+01,-5.45330e+01,-5.80950e+01,-5.34486e+01,-6.43954e+01,-5.38985e+01,,         0.30500,2.00000e+00,
3.15463   ,-5.68653e+01,-5.67971e+01,-5.57814e+01,-5.42237e+01,-5.73955e+01,-5.36633e+01,-6.39465e+01,-5.41317e+01,,         0.30667,1.00000e+00,
3.21324   ,-5.74551e+01,-5.55191e+01,-5.64145e+01,-5.47075e+01,-5.63640e+01,-5.33979e+01,-6.40652e+01,-5.37727e+01,,         0.30833,1.00000e+00,
3.27185   ,-5.67331e+01,-5.43358e+01,-5.56239e+01,-5.49770e+01,-5.67070e+01,-5.30608e+01,-6.35362e+01,-5.35168e+01,,         0.31000,0.00000e+00,
3.33046   ,-5.65466e+01,-5.56631e+01,-5.59886e+01,-5.37454e+01,-5.73495e+01,-5.36917e+01,-6.53191e+01,-5.42282e+01,,         0.31167,-1.00000e+00,
3.38907   ,-5.61148e+01,-5.62933e+01,-5.70284e+01,-5.36784e+01,-5.60237e+01,-5.33548e+01,-6.31293e+01,-5.41617e+01,,         0.31333,-2.00000e+00,
3.44769   ,-5.87917e+01,-5.69734e+01,-5.82468e+01,-5.53312e+01,-5.76895e+01,-5.38162e+01,-6.71293e+01,-5.40623e+01,,         0.31500,-3.00000e+00,
3.50630   ,-5.81225e+01,-5.65394e+01,-5.73565e+01,-5.49535e+01,-5.71853e+01,-5.36500e+01,-6.56859e+01,-5.41897e+01,,         0.31667,-4.00000e+00,
3.56491   ,-5.73590e+01,-5.49390e+01,-5.63981e+01,-5.45651e+01,-5.61390e+01,-5.32655e+01,-6.63926e+01,-5.38523e+01,,         0.31833,-5.00000e+00,
3.62352   ,-5.58572e+01,-5.53306e+01,-5.51596e+01,-5.35020e+01,-5.61933e+01,-5.32519e+01,-6.60097e+01,-5.39741e+01,,         0.32000,-6.00000e+00,
3.68213   ,-5.55366e+01,-5.46708e+01,-5.56096e+01,-5.30284e+01,-5.62038e+01,-5.31316e+01,-6.36165e+01,-5.36666e+01,,         0.32167,-8.00000e+00,
3.74074   ,-5.57710e+01,-5.44542e+01,-5.60354e+01,-5.40234e+01,-5.58842e+01,-5.35356e+01,-6.47451e+01,-5.42600e+01,,         0.32333,-9.00000e+00,
3.79935   ,-5.85491e+01,-5.56357e+01,-5.81402e+01,-5.65195e+01,-5.62028e+01,-5.31115e+01,-6.42863e+01,-5.35406e+01,,         0.32500,-1.10000e+01,
3.85796   ,-5.98062e+01,-5.78648e+01,-5.93318e+01,-5.61150e+01,-5.64961e+01,-5.35198e+01,-6.42068e+01,-5.38704e+01,,         0.32667,-1.30000e+01,
3.91657   ,-5.45811e+01,-5.47972e+01,-5.43020e+01,-5.14465e+01,-5.50693e+01,-5.32250e+01,-6.57684e+01,-5.38337e+01,,         0.32833,-1.50000e+01,
3.97518   ,-5.58536e+01,-5.55796e+01,-5.56513e+01,-5.28189e+01,-5.59673e+01,-5.34610e+01,-6.32450e+01,-5.34547e+01,,         0.33000,-1.70000e+01,
4.03379   ,-5.59599e+01,-5.63867e+01,-5.53597e+01,-5.29683e+01,-5.64246e+01,-5.35290e+01,-6.34041e+01,-5.41233e+01,,         0.33167,-2.00000e+01,
4.09240   ,-5.77574e+01,-5.63680e+01,-5.66969e+01,-5.60549e+01,-5.68584e+01,-5.31168e+01,-6.41538e+01,-5.33037e+01,,         0.33333,-2.20000e+01,
4.15101   ,-6.00746e+01,-5.84431e+01,-5.77651e+01,-5.58494e+01,-5.64827e+01,-5.32627e+01,-6.37892e+01,-5.38564e+01,,         0.33500,-2.40000e+01,
4.20962   ,-5.62296e+01,-5.64653e+01,-5.52584e+01,-5.27562e+01,-5.57885e+01,-5.32160e+01,-6.50326e+01,-5.35155e+01,,         0.33667,-2.70000e+01,
4.26823   ,-5.60758e+01,-5.72686e+01,-5.36964e+01,-5.25680e+01,-5.70199e+01,-5.29557e+01,-6.26883e+01,-5.40095e+01,,         0.33833,-3.00000e+01,
4.32684   ,-5.61209e+01,-5.66771e+01,-5.49133e+01,-5.34269e+01,-5.65700e+01,-5.36229e+01,-6.17904e+01,-5.35006e+01,,         0.34000,-3.30000e+01,
4.38545   ,-5.93893e+01,-5.82712e+01,-5.74238e+01,-5.64029e+01,-5.71819e+01,-5.28615e+01,-6.29945e+01,-5.34651e+01,,         0.34167,-3.50000e+01,
4.44406   ,-5.82466e+01,-5.86367e+01,-5.63694e+01,-5.53410e+01,-5.60918e+01,-5.28063e+01,-6.33200e+01,-5.36299e+01,,         0.34333,-3.90000e+01,
4.50267   ,-5.63009e+01,-5.64927e+01,-5.52698e+01,-5.33307e+01,-5.66715e+01,-5.30800e+01,-6.38260e+01,-5.38743e+01,,         0.34500,-4.20000e+01,
4.56128   ,-5.47931e+01,-5.33590e+01,-5.40340e+01,-5.27475e+01,-5.64142e+01,-5.33090e+01,-6.42652e+01,-5.37422e+01,,         0.34667,-4.50000e+01,
4.61989   ,-5.48169e+01,-5.56773e+01,-5.43581e+01,-5.16880e+01,-5.49100e+01,-5.32764e+01,-6.42137e+01,-5.41367e+01,,         0.34833,-4.90000e+01,
4.67850   ,-5.84314e+01,-5.73183e+01,-5.66207e+01,-5.69588e+01,-5.60156e+01,-5.30906e+01,-6.41829e+01,-5.36172e+01,,         0.35000,-5.20000e+01,
4.73711   ,-5.69322e+01,-5.76519e+01,-5.47507e+01,-5.30081e+01,-5.67003e+01,-5.32969e+01,-6.31867e+01,-5.34231e+01,,         0.35167,-5.60000e+01,
4.79572   ,-5.58453e+01,-5.74451e+01,-5.53017e+01,-5.28792e+01,-5.62644e+01,-5.33638e+01,-6.44888e+01,-5.38260e+01,,         0.35333,-6.00000e+01,
4.85433   ,-5.53655e+01,-5.59645e+01,-5.54061e+01,-5.30569e+01,-5.58746e+01,-5.34788e+01,-6.45884e+01,-5.38478e+01,,         0.35500,-6.30000e+01,
4.91295   ,-5.55409e+01,-5.66844e+01,-5.50001e+01,-5.29332e+01,-5.40600e+01,-5.35402e+01,-6.48573e+01,-5.36518e+01,,         0.35667,-6.60000e+01,
4.97156   ,-5.94863e+01,-5.77857e+01,-5.81636e+01,-5.80990e+01,-5.65831e+01,-5.34059e+01,-6.43233e+01,-5.36295e+01,,         0.35833,-6.90000e+01,
5.03017   ,-5.42895e+01,-5.66596e+01,-5.29171e+01,-5.20615e+01,-5.48639e+01,-5.29527e+01,-6.37956e+01,-5.38733e+01,,         0.36000,-7.20000e+01,
5.08878   ,-5.72760e+01,-5.97367e+01,-5.45806e+01,-5.35309e+01,-5.77720e+01,-5.36510e+01,-6.39498e+01,-5.39368e+01,,         0.36167,-7.50000e+01,
5.14739   ,-5.70819e+01,-5.82789e+01,-5.51865e+01,-5.37176e+01,-5.73710e+01,-5.32236e+01,-6.31485e+01,-5.37675e+01,,         0.36333,-7.70000e+01,
5.20600   ,-5.65256e+01,-5.69500e+01,-5.55618e+01,-5.36696e+01,-5.58616e+01,-5.29052e+01,-6.38126e+01,-5.36583e+01,,         0.36500,-7.90000e+01,
5.26461   ,-6.03455e+01,-5.84371e+01,-5.93230e+01,-5.81305e+01,-5.67272e+01,-5.25910e+01,-6.40764e+01,-5.39614e+01,,         0.36667,-8.00000e+01,
5.32322   ,-5.57330e+01,-5.74303e+01,-5.34495e+01,-5.27283e+01,-5.61132e+01,-5.31993e+01,-6.31848e+01,-5.40268e+01,,         0.36833,-8.20000e+01,
5.38183   ,-5.48981e+01,-5.73292e+01,-5.34481e+01,-5.21169e+01,-5.66087e+01,-5.30704e+01,-6.46093e+01,-5.43106e+01,,         0.37000,-8.30000e+01,
5.44044   ,-5.52759e+01,-5.54322e+01,-5.41574e+01,-5.33238e+01,-5.76106e+01,-5.29148e+01,-6.38310e+01,-5.45125e+01,,         0.37167,-8.40000e+01,
5.49905   ,-5.63189e+01,-5.71629e+01,-5.50421e+01,-5.32094e+01,-5.61593e+01,-5.32973e+01,-6.24438e+01,-5.39139e+01,,         0.37333,-8.40000e+01,
5.55766   ,-5.81306e+01,-5.69617e+01,-5.67742e+01,-5.67331e+01,-5.68887e+01,-5.29908e+01,-6.38504e+01,-5.41234e+01,,         0.37500,-8.50000e+01,
5.61627   ,-5.71035e+01,-5.65518e+01,-5.52693e+01,-5.33539e+01,-5.80569e+01,-5.27646e+01,-6.36144e+01,-5.36718e+01,,         0.37667,-8.50000e+01,
5.67488   ,-5.59135e+01,-5.66068e+01,-5.52374e+01,-5.31661e+01,-5.72795e+01,-5.30991e+01,-6.46018e+01,-5.37618e+01,,         0.37833,-8.50000e+01,
5.73349   ,-5.36367e+01,-5.51502e+01,-5.37113e+01,-5.21589e+01,-5.51077e+01,-5.30955e+01,-6.41011e+01,-5.41513e+01,,         0.38000,-8.50000e+01,
5.79210   ,-5.61445e+01,-5.65186e+01,-5.37805e+01,-5.35454e+01,-5.63821e+01,-5.27249e+01,-6.45403e+01,-5.41004e+01,,         0.38167,-8.60000e+01,
5.85071   ,-5.67327e+01,-5.43637e+01,-5.48622e+01,-5.45759e+01,-5.66019e+01,-5.29654e+01,-6.24395e+01,-5.37179e+01,,         0.38333,-8.60000e+01,
5.90932   ,-5.64203e+01,-5.65807e+01,-5.45745e+01,-5.31181e+01,-5.73324e+01,-5.30307e+01,-6.61384e+01,-5.43404e+01,,         0.38500,-8.60000e+01,
5.96793   ,-5.59774e+01,-5.84983e+01,-5.44235e+01,-5.26717e+01,-5.67556e+01,-5.33575e+01,-6.50647e+01,-5.45010e+01,,         0.38667,-8.70000e+01,
6.02654   ,-5.52107e+01,-5.60039e+01,-5.48063e+01,-5.32520e+01,-5.63430e+01,-5.30547e+01,-6.51920e+01,-5.41498e+01,,         0.38833,-8.80000e+01,
6.08515   ,-5.76290e+01,-5.74658e+01,-5.45357e+01,-5.45980e+01,-5.58215e+01,-5.29122e+01,-6.45962e+01,-5.39636e+01,,         0.39000,-8.80000e+01,
6.14376   ,-5.53183e+01,-5.59859e+01,-5.37511e+01,-5.24224e+01,-5.59559e+01,-5.28544e+01,-6.25816e+01,-5.43551e+01,,         0.39167,-8.90000e+01,
6.20237   ,-5.25935e+01,-5.44738e+01,-5.08829e+01,-4.96024e+01,-5.51548e+01,-5.26872e+01,-6.44025e+01,-5.43345e+01,,         0.39333,-9.00000e+01,
6.26098   ,-5.39740e+01,-5.50618e+01,-5.25084e+01,-5.10406e+01,-5.51610e+01,-5.27805e+01,-6.38419e+01,-5.39653e+01,,         0.39500,-9.00000e+01,
6.31959   ,-5.43552e+01,-5.47951e+01,-5.34103e+01,-5.27668e+01,-5.69974e+01,-5.25452e+01,-6.41427e+01,-5.41351e+01,,         0.39667,-9.00000e+01,
6.37821   ,-5.87015e+01,-5.55370e+01,-5.73339e+01,-5.56982e+01,-5.65137e+01,-5.32002e+01,-6.32183e+01,-5.40055e+01,,         0.39833,-9.00000e+01,
6.43682   ,-5.82919e+01,-5.87701e+01,-5.62910e+01,-5.51801e+01,-5.66663e+01,-5.30639e+01,-6.43772e+01,-5.36381e+01,,         0.40000,-9.00000e+01,
6.49543   ,-5.65153e+01,-5.70401e+01,-5.49562e+01,-5.33850e+01,-5.66767e+01,-5.26168e+01,-6.41314e+01,-5.41765e+01,,         0.40167,-9.00000e+01,
6.55404   ,-5.35701e+01,-5.67057e+01,-5.25655e+01,-5.12621e+01,-5.64968e+01,-5.28185e+01,-6.30544e+01,-5.40602e+01,,         0.40333,-8.90000e+01,
6.61265   ,-5.56082e+01,-5.79104e+01,-5.43241e+01,-5.34617e+01,-5.78218e+01,-5.28256e+01,-6.56458e+01,-5.41543e+01,,         0.40500,-8.80000e+01,
6.67126   ,-5.75149e+01,-5.59929e+01,-5.65460e+01,-5.53574e+01,-5.57623e+01,-5.27057e+01,-6.39781e+01,-5.39410e+01,,         0.40667,-8.70000e+01,
6.72987   ,-5.78157e+01,-5.62802e+01,-5.59542e+01,-5.43491e+01,-5.64491e+01,-5.32986e+01,-6.37478e+01,-5.44615e+01,,         0.40833,-8.50000e+01,
6.78848   ,-5.72110e+01,-5.62762e+01,-5.68524e+01,-5.41574e+01,-5.70115e+01,-5.49993e+01,-6.55760e+01,-5.44480e+01,,         0.41000,-8.30000e+01,
6.84709   ,-5.61976e+01,-5.61652e+01,-5.63515e+01,-5.36081e+01,-5.59277e+01,-5.43744e+01,-6.45150e+01,-5.42915e+01,,         0.41167,-8.10000e+01,
6.90570   ,-5.60664e+01,-5.48711e+01,-5.52421e+01,-5.42767e+01,-5.64077e+01,-5.50176e+01,-6.45836e+01,-5.43902e+01,,         0.41333,-7.80000e+01,
6.96431   ,-5.74983e+01,-5.63511e+01,-5.63946e+01,-5.47997e+01,-5.59074e+01,-5.40548e+01,-6.35202e+01,-5.38179e+01,,         0.41500,-7.50000e+01,
7.02292   ,-5.62114e+01,-5.47493e+01,-5.59840e+01,-5.41694e+01,-5.50532e+01,-5.33778e+01,-6.35753e+01,-5.39690e+01,,         0.41667,-7.20000e+01,
7.08153   ,-5.54382e+01,-5.43945e+01,-5.58598e+01,-5.40975e+01,-5.56064e+01,-5.40198e+01,-6.26068e+01,-5.38776e+01,,         0.41833,-6.90000e+01,
7.14014   ,-5.44770e+01,-5.32840e+01,-5.48350e+01,-5.37846e+01,-5.57155e+01,-5.36220e+01,-6.31914e+01,-5.46515e+01,,         0.42000,-6.60000e+01,
7.19875   ,-5.65132e+01,-5.49602e+01,-5.61310e+01,-5.36685e+01,-5.61309e+01,-5.46302e+01,-6.55810e+01,-5.43593e+01,,         0.42167,-6.40000e+01,
7.25736   ,-5.59508e+01,-5.47735e+01,-5.59532e+01,-5.36922e+01,-5.51406e+01,-5.44964e+01,-6.38815e+01,-5.42913e+01,,         0.42333,-6.20000e+01,
7.31597   ,-5.53687e+01,-5.65661e+01,-5.26698e+01,-5.15760e+01,-5.58300e+01,-5.35693e+01,-6.48014e+01,-5.43402e+01,,         0.42500,-6.00000e+01,
7.37458   ,-5.59877e+01,-5.70092e+01,-5.47383e+01,-5.16794e+01,-5.58550e+01,-5.27864e+01,-6.54822e+01,-5.47879e+01,,         0.42667,-6.00000e+01,
7.43319   ,-5.43469e+01,-5.52331e+01,-5.40613e+01,-5.22093e+01,-5.55265e+01,-5.40494e+01,-6.52572e+01,-5.48479e+01,,         0.42833,-6.00000e+01,
7.49180   ,-5.53057e+01,-5.60068e+01,-5.43894e+01,-5.30873e+01,-5.61537e+01,-5.50466e+01,-6.33936e+01,-5.50000e+01,,         0.43000,-6.00000e+01,
7.55041   ,-5.91681e+01,-5.70532e+01,-5.97647e+01,-5.70315e+01,-5.61177e+01,-5.50780e+01,-6.35028e+01,-5.43574e+01,,         0.43167,-6.20000e+01,
7.60902   ,-5.44925e+01,-5.50424e+01,-5.54880e+01,-5.23592e+01,-5.45808e+01,-5.40415e+01,-6.51081e+01,-5.46464e+01,,         0.43333,-6.40000e+01,
7.66763   ,-5.54820e+01,-5.71627e+01,-5.43079e+01,-5.22709e+01,-5.57397e+01,-5.42559e+01,-6.36774e+01,-5.46852e+01,,         0.43500,-6.70000e+01,
7.72624   ,-5.54125e+01,-5.46967e+01,-5.53154e+01,-5.35016e+01,-5.56078e+01,-5.48281e+01,-6.50797e+01,-5.50390e+01,,         0.43667,-7.00000e+01,
7.78485   ,-5.63289e+01,-5.58574e+01,-5.68677e+01,-5.34676e+01,-5.58059e+01,-5.53267e+01,-6.32687e+01,-5.49190e+01,,         0.43833,-7.40000e+01,
7.84347   ,-5.79670e+01,-5.54808e+01,-5.81740e+01,-5.75377e+01,-5.61287e+01,-5.48064e+01,-6.47272e+01,-5.48402e+01,,         0.44000,-7.80000e+01,
7.90208   ,-5.75062e+01,-5.81737e+01,-5.72361e+01,-5.40430e+01,-5.65626e+01,-5.40741e+01,-6.43788e+01,-5.42406e+01,,         0.44167,-8.20000e+01,
