Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
6.72707   ,-4.64754e+01,-4.82289e+01,-4.54860e+01,-4.62767e+01,-4.84125e+01,-5.78571e+01,-6.20798e+01,-5.52461e+01,,         0.27000,-3.50000e+01,
6.81023   ,-5.22327e+01,-4.94755e+01,-5.27013e+01,-4.86317e+01,-5.07130e+01,-5.62406e+01,-6.18262e+01,-5.58248e+01,,         0.27167,-3.70000e+01,
6.89339   ,-4.40001e+01,-4.54574e+01,-4.23482e+01,-4.23954e+01,-4.56820e+01,-5.65437e+01,-6.25522e+01,-5.53943e+01,,         0.27333,-4.00000e+01,
6.97655   ,-4.30100e+01,-4.37405e+01,-4.34827e+01,-4.36086e+01,-4.61307e+01,-5.59196e+01,-6.24142e+01,-5.60382e+01,,         0.27500,-4.20000e+01,
7.05971   ,-4.22491e+01,-4.61751e+01,-4.17672e+01,-4.09755e+01,-4.39904e+01,-5.91943e+01,-6.28211e+01,-5.45540e+01,,         0.27667,-4.40000e+01,
7.14287   ,-5.05027e+01,-5.09855e+01,-5.25896e+01,-4.82222e+01,-5.08421e+01,-5.71107e+01,-6.17717e+01,-5.46174e+01,,         0.27833,-4.60000e+01,
7.22603   ,-4.20239e+01,-4.62048e+01,-4.27504e+01,-4.14196e+01,-4.40086e+01,-5.48904e+01,-6.27763e+01,-5.39978e+01,,         0.28000,-4.90000e+01,
7.30919   ,-4.61811e+01,-4.69572e+01,-4.73731e+01,-4.61217e+01,-4.65913e+01,-5.37794e+01,-6.21129e+01,-5.46172e+01,,         0.28167,-5.10000e+01,
7.39235   ,-4.17317e+01,-4.18590e+01,-4.14589e+01,-4.16969e+01,-4.57517e+01,-5.28825e+01,-6.17770e+01,-5.48867e+01,,         0.28333,-5.30000e+01,
7.47551   ,-4.63920e+01,-4.73994e+01,-5.00020e+01,-4.69421e+01,-4.55282e+01,-5.20212e+01,-6.14230e+01,-5.39864e+01,,         0.28500,-5.50000e+01,
7.55867   ,-4.29445e+01,-4.46860e+01,-4.23844e+01,-4.20148e+01,-4.47538e+01,-4.92599e+01,-6.15969e+01,-5.49318e+01,,         0.28667,-5.60000e+01,
7.64183   ,-4.33881e+01,-4.43049e+01,-4.33268e+01,-4.28285e+01,-4.49140e+01,-4.73932e+01,-6.23832e+01,-5.40035e+01,,         0.28833,-5.80000e+01,
7.72499   ,-4.45897e+01,-4.46722e+01,-4.28670e+01,-4.32899e+01,-4.77912e+01,-4.81253e+01,-6.26827e+01,-5.45104e+01,,         0.29000,-6.00000e+01,
7.80815   ,-5.00475e+01,-4.82418e+01,-4.98186e+01,-4.78728e+01,-5.05849e+01,-5.24935e+01,-6.13571e+01,-5.42273e+01,,         0.29167,-6.10000e+01,
